"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"FCV","Light truck",2036,"sales","HOP",2018,"vehicle",1637
"FFV","Light truck",2036,"sales","HOP",2018,"vehicle",849504
"HEV","Light truck",2036,"sales","HOP",2018,"vehicle",98509
"ICEV-D","Light truck",2036,"sales","HOP",2018,"vehicle",124030
"ICEV-G","Light truck",2036,"sales","HOP",2018,"vehicle",5478961
"PHEV20","Light truck",2036,"sales","HOP",2018,"vehicle",28681
"PHEV40","Light truck",2036,"sales","HOP",2018,"vehicle",6936
"BEV100","Car",2037,"sales","HOP",2018,"vehicle",27944
"BEV300","Car",2037,"sales","HOP",2018,"vehicle",23191
"CNG","Car",2037,"sales","HOP",2018,"vehicle",34196
"FCV","Car",2037,"sales","HOP",2018,"vehicle",1633
"FFV","Car",2037,"sales","HOP",2018,"vehicle",338094
"HEV","Car",2037,"sales","HOP",2018,"vehicle",381764
"ICEV-D","Car",2037,"sales","HOP",2018,"vehicle",9882
"ICEV-G","Car",2037,"sales","HOP",2018,"vehicle",6974973
"PHEV20","Car",2037,"sales","HOP",2018,"vehicle",18078
"PHEV40","Car",2037,"sales","HOP",2018,"vehicle",42041
"BEV100","Light truck",2037,"sales","HOP",2018,"vehicle",5281
"BEV300","Light truck",2037,"sales","HOP",2018,"vehicle",4710
"CNG","Light truck",2037,"sales","HOP",2018,"vehicle",58495
"FCV","Light truck",2037,"sales","HOP",2018,"vehicle",1633
"FFV","Light truck",2037,"sales","HOP",2018,"vehicle",847559
"HEV","Light truck",2037,"sales","HOP",2018,"vehicle",98283
"ICEV-D","Light truck",2037,"sales","HOP",2018,"vehicle",123747
"ICEV-G","Light truck",2037,"sales","HOP",2018,"vehicle",5466421
"PHEV20","Light truck",2037,"sales","HOP",2018,"vehicle",28615
"PHEV40","Light truck",2037,"sales","HOP",2018,"vehicle",6920
"BEV100","Car",2038,"sales","HOP",2018,"vehicle",27934
"BEV300","Car",2038,"sales","HOP",2018,"vehicle",23182
"CNG","Car",2038,"sales","HOP",2018,"vehicle",34184
"FCV","Car",2038,"sales","HOP",2018,"vehicle",1632
"FFV","Car",2038,"sales","HOP",2018,"vehicle",337967
"HEV","Car",2038,"sales","HOP",2018,"vehicle",381620
"ICEV-D","Car",2038,"sales","HOP",2018,"vehicle",9878
"ICEV-G","Car",2038,"sales","HOP",2018,"vehicle",6972357
"PHEV20","Car",2038,"sales","HOP",2018,"vehicle",18071
"PHEV40","Car",2038,"sales","HOP",2018,"vehicle",42025
"BEV100","Light truck",2038,"sales","HOP",2018,"vehicle",5279
"BEV300","Light truck",2038,"sales","HOP",2018,"vehicle",4708
"CNG","Light truck",2038,"sales","HOP",2018,"vehicle",58473
"FCV","Light truck",2038,"sales","HOP",2018,"vehicle",1632
"FFV","Light truck",2038,"sales","HOP",2018,"vehicle",847241
"HEV","Light truck",2038,"sales","HOP",2018,"vehicle",98246
"ICEV-D","Light truck",2038,"sales","HOP",2018,"vehicle",123700
"ICEV-G","Light truck",2038,"sales","HOP",2018,"vehicle",5464372
"PHEV20","Light truck",2038,"sales","HOP",2018,"vehicle",28605
"PHEV40","Light truck",2038,"sales","HOP",2018,"vehicle",6917
"BEV100","Car",2039,"sales","HOP",2018,"vehicle",27900
"BEV300","Car",2039,"sales","HOP",2018,"vehicle",23154
"CNG","Car",2039,"sales","HOP",2018,"vehicle",34142
"FCV","Car",2039,"sales","HOP",2018,"vehicle",1630
"FFV","Car",2039,"sales","HOP",2018,"vehicle",337560
"HEV","Car",2039,"sales","HOP",2018,"vehicle",381160
"ICEV-D","Car",2039,"sales","HOP",2018,"vehicle",9866
"ICEV-G","Car",2039,"sales","HOP",2018,"vehicle",6963945
"PHEV20","Car",2039,"sales","HOP",2018,"vehicle",18049
"PHEV40","Car",2039,"sales","HOP",2018,"vehicle",41975
"BEV100","Light truck",2039,"sales","HOP",2018,"vehicle",5273
"BEV300","Light truck",2039,"sales","HOP",2018,"vehicle",4702
"CNG","Light truck",2039,"sales","HOP",2018,"vehicle",58402
"FCV","Light truck",2039,"sales","HOP",2018,"vehicle",1630
"FFV","Light truck",2039,"sales","HOP",2018,"vehicle",846219
"HEV","Light truck",2039,"sales","HOP",2018,"vehicle",98128
"ICEV-D","Light truck",2039,"sales","HOP",2018,"vehicle",123551
"ICEV-G","Light truck",2039,"sales","HOP",2018,"vehicle",5457779
"PHEV20","Light truck",2039,"sales","HOP",2018,"vehicle",28570
"PHEV40","Light truck",2039,"sales","HOP",2018,"vehicle",6909
"BEV100","Car",2040,"sales","HOP",2018,"vehicle",28356
"BEV300","Car",2040,"sales","HOP",2018,"vehicle",23533
"CNG","Car",2040,"sales","HOP",2018,"vehicle",34701
"FCV","Car",2040,"sales","HOP",2018,"vehicle",1657
"FFV","Car",2040,"sales","HOP",2018,"vehicle",343080
"HEV","Car",2040,"sales","HOP",2018,"vehicle",387393
"ICEV-D","Car",2040,"sales","HOP",2018,"vehicle",10028
"ICEV-G","Car",2040,"sales","HOP",2018,"vehicle",7077824
"PHEV20","Car",2040,"sales","HOP",2018,"vehicle",18344
"PHEV40","Car",2040,"sales","HOP",2018,"vehicle",42661
"BEV100","Light truck",2040,"sales","HOP",2018,"vehicle",5359
"BEV300","Light truck",2040,"sales","HOP",2018,"vehicle",4779
"CNG","Light truck",2040,"sales","HOP",2018,"vehicle",59357
"FCV","Light truck",2040,"sales","HOP",2018,"vehicle",1657
"FFV","Light truck",2040,"sales","HOP",2018,"vehicle",860057
"HEV","Light truck",2040,"sales","HOP",2018,"vehicle",99732
"ICEV-D","Light truck",2040,"sales","HOP",2018,"vehicle",125571
"ICEV-G","Light truck",2040,"sales","HOP",2018,"vehicle",5547028
"PHEV20","Light truck",2040,"sales","HOP",2018,"vehicle",29037
"PHEV40","Light truck",2040,"sales","HOP",2018,"vehicle",7022
"BEV100","Car",2041,"sales","HOP",2018,"vehicle",28709
"BEV300","Car",2041,"sales","HOP",2018,"vehicle",23826
"CNG","Car",2041,"sales","HOP",2018,"vehicle",35133
"FCV","Car",2041,"sales","HOP",2018,"vehicle",1678
"FFV","Car",2041,"sales","HOP",2018,"vehicle",347354
"HEV","Car",2041,"sales","HOP",2018,"vehicle",392219
"ICEV-D","Car",2041,"sales","HOP",2018,"vehicle",10153
"ICEV-G","Car",2041,"sales","HOP",2018,"vehicle",7166002
"PHEV20","Car",2041,"sales","HOP",2018,"vehicle",18573
"PHEV40","Car",2041,"sales","HOP",2018,"vehicle",43192
"BEV100","Light truck",2041,"sales","HOP",2018,"vehicle",5426
"BEV300","Light truck",2041,"sales","HOP",2018,"vehicle",4839
"CNG","Light truck",2041,"sales","HOP",2018,"vehicle",60097
"FCV","Light truck",2041,"sales","HOP",2018,"vehicle",1678
"FFV","Light truck",2041,"sales","HOP",2018,"vehicle",870772
"HEV","Light truck",2041,"sales","HOP",2018,"vehicle",100975
"ICEV-D","Light truck",2041,"sales","HOP",2018,"vehicle",127136
"ICEV-G","Light truck",2041,"sales","HOP",2018,"vehicle",5616135
"PHEV20","Light truck",2041,"sales","HOP",2018,"vehicle",29399
"PHEV40","Light truck",2041,"sales","HOP",2018,"vehicle",7110
"BEV100","Car",2042,"sales","HOP",2018,"vehicle",29122
"BEV300","Car",2042,"sales","HOP",2018,"vehicle",24168
"CNG","Car",2042,"sales","HOP",2018,"vehicle",35638
"FCV","Car",2042,"sales","HOP",2018,"vehicle",1702
"FFV","Car",2042,"sales","HOP",2018,"vehicle",352343
"HEV","Car",2042,"sales","HOP",2018,"vehicle",397853
"ICEV-D","Car",2042,"sales","HOP",2018,"vehicle",10298
"ICEV-G","Car",2042,"sales","HOP",2018,"vehicle",7268940
"PHEV20","Car",2042,"sales","HOP",2018,"vehicle",18839
"PHEV40","Car",2042,"sales","HOP",2018,"vehicle",43813
"BEV100","Light truck",2042,"sales","HOP",2018,"vehicle",5504
"BEV300","Light truck",2042,"sales","HOP",2018,"vehicle",4908
"CNG","Light truck",2042,"sales","HOP",2018,"vehicle",60960
"FCV","Light truck",2042,"sales","HOP",2018,"vehicle",1702
"FFV","Light truck",2042,"sales","HOP",2018,"vehicle",883281
"HEV","Light truck",2042,"sales","HOP",2018,"vehicle",102425
"ICEV-D","Light truck",2042,"sales","HOP",2018,"vehicle",128962
"ICEV-G","Light truck",2042,"sales","HOP",2018,"vehicle",5696809
"PHEV20","Light truck",2042,"sales","HOP",2018,"vehicle",29821
"PHEV40","Light truck",2042,"sales","HOP",2018,"vehicle",7212
"BEV100","Car",2043,"sales","HOP",2018,"vehicle",29535
"BEV300","Car",2043,"sales","HOP",2018,"vehicle",24511
"CNG","Car",2043,"sales","HOP",2018,"vehicle",36143
"FCV","Car",2043,"sales","HOP",2018,"vehicle",1726
"FFV","Car",2043,"sales","HOP",2018,"vehicle",357337
"HEV","Car",2043,"sales","HOP",2018,"vehicle",403492
"ICEV-D","Car",2043,"sales","HOP",2018,"vehicle",10444
"ICEV-G","Car",2043,"sales","HOP",2018,"vehicle",7371959
"PHEV20","Car",2043,"sales","HOP",2018,"vehicle",19107
"PHEV40","Car",2043,"sales","HOP",2018,"vehicle",44434
"BEV100","Light truck",2043,"sales","HOP",2018,"vehicle",5582
"BEV300","Light truck",2043,"sales","HOP",2018,"vehicle",4978
"CNG","Light truck",2043,"sales","HOP",2018,"vehicle",61824
"FCV","Light truck",2043,"sales","HOP",2018,"vehicle",1726
"FFV","Light truck",2043,"sales","HOP",2018,"vehicle",895799
"HEV","Light truck",2043,"sales","HOP",2018,"vehicle",103877
"ICEV-D","Light truck",2043,"sales","HOP",2018,"vehicle",130790
"ICEV-G","Light truck",2043,"sales","HOP",2018,"vehicle",5777547
"PHEV20","Light truck",2043,"sales","HOP",2018,"vehicle",30244
"PHEV40","Light truck",2043,"sales","HOP",2018,"vehicle",7314
"BEV100","Car",2044,"sales","HOP",2018,"vehicle",30030
"BEV300","Car",2044,"sales","HOP",2018,"vehicle",24922
"CNG","Car",2044,"sales","HOP",2018,"vehicle",36749
"FCV","Car",2044,"sales","HOP",2018,"vehicle",1755
"FFV","Car",2044,"sales","HOP",2018,"vehicle",363333
"HEV","Car",2044,"sales","HOP",2018,"vehicle",410263
"ICEV-D","Car",2044,"sales","HOP",2018,"vehicle",10620
"ICEV-G","Car",2044,"sales","HOP",2018,"vehicle",7495667
"PHEV20","Car",2044,"sales","HOP",2018,"vehicle",19427
"PHEV40","Car",2044,"sales","HOP",2018,"vehicle",45180
"BEV100","Light truck",2044,"sales","HOP",2018,"vehicle",5675
"BEV300","Light truck",2044,"sales","HOP",2018,"vehicle",5061
"CNG","Light truck",2044,"sales","HOP",2018,"vehicle",62862
"FCV","Light truck",2044,"sales","HOP",2018,"vehicle",1755
"FFV","Light truck",2044,"sales","HOP",2018,"vehicle",910831
"HEV","Light truck",2044,"sales","HOP",2018,"vehicle",105620
"ICEV-D","Light truck",2044,"sales","HOP",2018,"vehicle",132985
"ICEV-G","Light truck",2044,"sales","HOP",2018,"vehicle",5874499
"PHEV20","Light truck",2044,"sales","HOP",2018,"vehicle",30751
"PHEV40","Light truck",2044,"sales","HOP",2018,"vehicle",7437
"BEV100","Car",2045,"sales","HOP",2018,"vehicle",30390
"BEV300","Car",2045,"sales","HOP",2018,"vehicle",25221
"CNG","Car",2045,"sales","HOP",2018,"vehicle",37190
"FCV","Car",2045,"sales","HOP",2018,"vehicle",1776
"FFV","Car",2045,"sales","HOP",2018,"vehicle",367690
"HEV","Car",2045,"sales","HOP",2018,"vehicle",415182
"ICEV-D","Car",2045,"sales","HOP",2018,"vehicle",10747
"ICEV-G","Car",2045,"sales","HOP",2018,"vehicle",7585543
"PHEV20","Car",2045,"sales","HOP",2018,"vehicle",19660
"PHEV40","Car",2045,"sales","HOP",2018,"vehicle",45721
"BEV100","Light truck",2045,"sales","HOP",2018,"vehicle",5743
"BEV300","Light truck",2045,"sales","HOP",2018,"vehicle",5122
"CNG","Light truck",2045,"sales","HOP",2018,"vehicle",63615
"FCV","Light truck",2045,"sales","HOP",2018,"vehicle",1776
"FFV","Light truck",2045,"sales","HOP",2018,"vehicle",921752
"HEV","Light truck",2045,"sales","HOP",2018,"vehicle",106887
"ICEV-D","Light truck",2045,"sales","HOP",2018,"vehicle",134579
"ICEV-G","Light truck",2045,"sales","HOP",2018,"vehicle",5944937
"PHEV20","Light truck",2045,"sales","HOP",2018,"vehicle",31120
"PHEV40","Light truck",2045,"sales","HOP",2018,"vehicle",7526
"BEV100","Car",2046,"sales","HOP",2018,"vehicle",30575
"BEV300","Car",2046,"sales","HOP",2018,"vehicle",25375
"CNG","Car",2046,"sales","HOP",2018,"vehicle",37416
"FCV","Car",2046,"sales","HOP",2018,"vehicle",1787
"FFV","Car",2046,"sales","HOP",2018,"vehicle",369929
"HEV","Car",2046,"sales","HOP",2018,"vehicle",417711
"ICEV-D","Car",2046,"sales","HOP",2018,"vehicle",10812
"ICEV-G","Car",2046,"sales","HOP",2018,"vehicle",7631744
"PHEV20","Car",2046,"sales","HOP",2018,"vehicle",19780
"PHEV40","Car",2046,"sales","HOP",2018,"vehicle",46000
"BEV100","Light truck",2046,"sales","HOP",2018,"vehicle",5778
"BEV300","Light truck",2046,"sales","HOP",2018,"vehicle",5153
"CNG","Light truck",2046,"sales","HOP",2018,"vehicle",64003
"FCV","Light truck",2046,"sales","HOP",2018,"vehicle",1787
"FFV","Light truck",2046,"sales","HOP",2018,"vehicle",927366
"HEV","Light truck",2046,"sales","HOP",2018,"vehicle",107538
"ICEV-D","Light truck",2046,"sales","HOP",2018,"vehicle",135399
"ICEV-G","Light truck",2046,"sales","HOP",2018,"vehicle",5981146
"PHEV20","Light truck",2046,"sales","HOP",2018,"vehicle",31310
"PHEV40","Light truck",2046,"sales","HOP",2018,"vehicle",7572
"BEV100","Car",2047,"sales","HOP",2018,"vehicle",30808
"BEV300","Car",2047,"sales","HOP",2018,"vehicle",25568
"CNG","Car",2047,"sales","HOP",2018,"vehicle",37701
"FCV","Car",2047,"sales","HOP",2018,"vehicle",1800
"FFV","Car",2047,"sales","HOP",2018,"vehicle",372742
"HEV","Car",2047,"sales","HOP",2018,"vehicle",420887
"ICEV-D","Car",2047,"sales","HOP",2018,"vehicle",10895
"ICEV-G","Car",2047,"sales","HOP",2018,"vehicle",7689775
"PHEV20","Car",2047,"sales","HOP",2018,"vehicle",19930
"PHEV40","Car",2047,"sales","HOP",2018,"vehicle",46349
"BEV100","Light truck",2047,"sales","HOP",2018,"vehicle",5822
"BEV300","Light truck",2047,"sales","HOP",2018,"vehicle",5192
"CNG","Light truck",2047,"sales","HOP",2018,"vehicle",64490
"FCV","Light truck",2047,"sales","HOP",2018,"vehicle",1800
"FFV","Light truck",2047,"sales","HOP",2018,"vehicle",934418
"HEV","Light truck",2047,"sales","HOP",2018,"vehicle",108355
"ICEV-D","Light truck",2047,"sales","HOP",2018,"vehicle",136428
"ICEV-G","Light truck",2047,"sales","HOP",2018,"vehicle",6026625
"PHEV20","Light truck",2047,"sales","HOP",2018,"vehicle",31548
"PHEV40","Light truck",2047,"sales","HOP",2018,"vehicle",7629
"BEV100","Car",2048,"sales","HOP",2018,"vehicle",30635
"BEV300","Car",2048,"sales","HOP",2018,"vehicle",25424
"CNG","Car",2048,"sales","HOP",2018,"vehicle",37489
"FCV","Car",2048,"sales","HOP",2018,"vehicle",1790
"FFV","Car",2048,"sales","HOP",2018,"vehicle",370649
"HEV","Car",2048,"sales","HOP",2018,"vehicle",418523
"ICEV-D","Car",2048,"sales","HOP",2018,"vehicle",10833
"ICEV-G","Car",2048,"sales","HOP",2018,"vehicle",7646580
"PHEV20","Car",2048,"sales","HOP",2018,"vehicle",19818
"PHEV40","Car",2048,"sales","HOP",2018,"vehicle",46089
"BEV100","Light truck",2048,"sales","HOP",2018,"vehicle",5789
"BEV300","Light truck",2048,"sales","HOP",2018,"vehicle",5163
"CNG","Light truck",2048,"sales","HOP",2018,"vehicle",64127
"FCV","Light truck",2048,"sales","HOP",2018,"vehicle",1790
"FFV","Light truck",2048,"sales","HOP",2018,"vehicle",929169
"HEV","Light truck",2048,"sales","HOP",2018,"vehicle",107747
"ICEV-D","Light truck",2048,"sales","HOP",2018,"vehicle",135662
"ICEV-G","Light truck",2048,"sales","HOP",2018,"vehicle",5992773
"PHEV20","Light truck",2048,"sales","HOP",2018,"vehicle",31371
"PHEV40","Light truck",2048,"sales","HOP",2018,"vehicle",7586
"BEV100","Car",2049,"sales","HOP",2018,"vehicle",30629
"BEV300","Car",2049,"sales","HOP",2018,"vehicle",25419
"CNG","Car",2049,"sales","HOP",2018,"vehicle",37482
"FCV","Car",2049,"sales","HOP",2018,"vehicle",1790
"FFV","Car",2049,"sales","HOP",2018,"vehicle",370576
"HEV","Car",2049,"sales","HOP",2018,"vehicle",418441
"ICEV-D","Car",2049,"sales","HOP",2018,"vehicle",10831
"ICEV-G","Car",2049,"sales","HOP",2018,"vehicle",7645092
"PHEV20","Car",2049,"sales","HOP",2018,"vehicle",19814
"PHEV40","Car",2049,"sales","HOP",2018,"vehicle",46080
"BEV100","Light truck",2049,"sales","HOP",2018,"vehicle",5788
"BEV300","Light truck",2049,"sales","HOP",2018,"vehicle",5162
"CNG","Light truck",2049,"sales","HOP",2018,"vehicle",64115
"FCV","Light truck",2049,"sales","HOP",2018,"vehicle",1790
"FFV","Light truck",2049,"sales","HOP",2018,"vehicle",928988
"HEV","Light truck",2049,"sales","HOP",2018,"vehicle",107726
"ICEV-D","Light truck",2049,"sales","HOP",2018,"vehicle",135636
"ICEV-G","Light truck",2049,"sales","HOP",2018,"vehicle",5991607
"PHEV20","Light truck",2049,"sales","HOP",2018,"vehicle",31365
"PHEV40","Light truck",2049,"sales","HOP",2018,"vehicle",7585
"BEV100","Car",2050,"sales","HOP",2018,"vehicle",30395
"BEV300","Car",2050,"sales","HOP",2018,"vehicle",25225
"CNG","Car",2050,"sales","HOP",2018,"vehicle",37195
"FCV","Car",2050,"sales","HOP",2018,"vehicle",1776
"FFV","Car",2050,"sales","HOP",2018,"vehicle",367745
"HEV","Car",2050,"sales","HOP",2018,"vehicle",415245
"ICEV-D","Car",2050,"sales","HOP",2018,"vehicle",10749
"ICEV-G","Car",2050,"sales","HOP",2018,"vehicle",7586683
"PHEV20","Car",2050,"sales","HOP",2018,"vehicle",19663
"PHEV40","Car",2050,"sales","HOP",2018,"vehicle",45728
"BEV100","Light truck",2050,"sales","HOP",2018,"vehicle",5744
"BEV300","Light truck",2050,"sales","HOP",2018,"vehicle",5123
"CNG","Light truck",2050,"sales","HOP",2018,"vehicle",63625
"FCV","Light truck",2050,"sales","HOP",2018,"vehicle",1776
"FFV","Light truck",2050,"sales","HOP",2018,"vehicle",921891
"HEV","Light truck",2050,"sales","HOP",2018,"vehicle",106903
"ICEV-D","Light truck",2050,"sales","HOP",2018,"vehicle",134599
"ICEV-G","Light truck",2050,"sales","HOP",2018,"vehicle",5945831
"PHEV20","Light truck",2050,"sales","HOP",2018,"vehicle",31125
"PHEV40","Light truck",2050,"sales","HOP",2018,"vehicle",7527
"BEV100","Car",2016,"stock","HOP",2018,"vehicle",195852
"BEV300","Car",2016,"stock","HOP",2018,"vehicle",78781
"CNG","Car",2016,"stock","HOP",2018,"vehicle",107993
"FCV","Car",2016,"stock","HOP",2018,"vehicle",3130
"FFV","Car",2016,"stock","HOP",2018,"vehicle",3543584
"HEV","Car",2016,"stock","HOP",2018,"vehicle",3424118
"ICEV-D","Car",2016,"stock","HOP",2018,"vehicle",863705
"ICEV-G","Car",2016,"stock","HOP",2018,"vehicle",115487515
"PHEV20","Car",2016,"stock","HOP",2018,"vehicle",149013
"PHEV40","Car",2016,"stock","HOP",2018,"vehicle",128711
"BEV100","Light truck",2016,"stock","HOP",2018,"vehicle",12456
"BEV300","Light truck",2016,"stock","HOP",2018,"vehicle",9802
"CNG","Light truck",2016,"stock","HOP",2018,"vehicle",183653
"FCV","Light truck",2016,"stock","HOP",2018,"vehicle",3001
"FFV","Light truck",2016,"stock","HOP",2018,"vehicle",14905974
"HEV","Light truck",2016,"stock","HOP",2018,"vehicle",486501
"ICEV-D","Light truck",2016,"stock","HOP",2018,"vehicle",317475
"ICEV-G","Light truck",2016,"stock","HOP",2018,"vehicle",100918165
"PHEV20","Light truck",2016,"stock","HOP",2018,"vehicle",26753
"PHEV40","Light truck",2016,"stock","HOP",2018,"vehicle",13804
"BEV100","Car",2017,"stock","HOP",2018,"vehicle",224688
"BEV300","Car",2017,"stock","HOP",2018,"vehicle",103494
"CNG","Car",2017,"stock","HOP",2018,"vehicle",115863
"FCV","Car",2017,"stock","HOP",2018,"vehicle",4860
"FFV","Car",2017,"stock","HOP",2018,"vehicle",3902002
"HEV","Car",2017,"stock","HOP",2018,"vehicle",3829842
"ICEV-D","Car",2017,"stock","HOP",2018,"vehicle",834312
"ICEV-G","Car",2017,"stock","HOP",2018,"vehicle",115932849
"PHEV20","Car",2017,"stock","HOP",2018,"vehicle",167929
"PHEV40","Car",2017,"stock","HOP",2018,"vehicle",173325
"BEV100","Light truck",2017,"stock","HOP",2018,"vehicle",17317
"BEV300","Light truck",2017,"stock","HOP",2018,"vehicle",14799
"CNG","Light truck",2017,"stock","HOP",2018,"vehicle",196893
"FCV","Light truck",2017,"stock","HOP",2018,"vehicle",4707
"FFV","Light truck",2017,"stock","HOP",2018,"vehicle",15718895
"HEV","Light truck",2017,"stock","HOP",2018,"vehicle",577939
"ICEV-D","Light truck",2017,"stock","HOP",2018,"vehicle",435387
"ICEV-G","Light truck",2017,"stock","HOP",2018,"vehicle",99686356
"PHEV20","Light truck",2017,"stock","HOP",2018,"vehicle",57092
"PHEV40","Light truck",2017,"stock","HOP",2018,"vehicle",21025
"BEV100","Car",2018,"stock","HOP",2018,"vehicle",256030
"BEV300","Car",2018,"stock","HOP",2018,"vehicle",129916
"CNG","Car",2018,"stock","HOP",2018,"vehicle",153125
"FCV","Car",2018,"stock","HOP",2018,"vehicle",6705
"FFV","Car",2018,"stock","HOP",2018,"vehicle",4159128
"HEV","Car",2018,"stock","HOP",2018,"vehicle",4155685
"ICEV-D","Car",2018,"stock","HOP",2018,"vehicle",826438
"ICEV-G","Car",2018,"stock","HOP",2018,"vehicle",116855774
"PHEV20","Car",2018,"stock","HOP",2018,"vehicle",188076
"PHEV40","Car",2018,"stock","HOP",2018,"vehicle",219517
"BEV100","Light truck",2018,"stock","HOP",2018,"vehicle",22900
"BEV300","Light truck",2018,"stock","HOP",2018,"vehicle",19834
"CNG","Light truck",2018,"stock","HOP",2018,"vehicle",257899
"FCV","Light truck",2018,"stock","HOP",2018,"vehicle",6462
"FFV","Light truck",2018,"stock","HOP",2018,"vehicle",15860033
"HEV","Light truck",2018,"stock","HOP",2018,"vehicle",661442
"ICEV-D","Light truck",2018,"stock","HOP",2018,"vehicle",557692
"ICEV-G","Light truck",2018,"stock","HOP",2018,"vehicle",98661490
"PHEV20","Light truck",2018,"stock","HOP",2018,"vehicle",88085
"PHEV40","Light truck",2018,"stock","HOP",2018,"vehicle",28430
"BEV100","Car",2019,"stock","HOP",2018,"vehicle",285154
"BEV300","Car",2019,"stock","HOP",2018,"vehicle",155499
"CNG","Car",2019,"stock","HOP",2018,"vehicle",189899
"FCV","Car",2019,"stock","HOP",2018,"vehicle",8536
"FFV","Car",2019,"stock","HOP",2018,"vehicle",4403753
"HEV","Car",2019,"stock","HOP",2018,"vehicle",4462837
"ICEV-D","Car",2019,"stock","HOP",2018,"vehicle",812174
"ICEV-G","Car",2019,"stock","HOP",2018,"vehicle",117879041
"PHEV20","Car",2019,"stock","HOP",2018,"vehicle",206811
"PHEV40","Car",2019,"stock","HOP",2018,"vehicle",264577
"BEV100","Light truck",2019,"stock","HOP",2018,"vehicle",28092
"BEV300","Light truck",2019,"stock","HOP",2018,"vehicle",24523
"CNG","Light truck",2019,"stock","HOP",2018,"vehicle",314676
"FCV","Light truck",2019,"stock","HOP",2018,"vehicle",8098
"FFV","Light truck",2019,"stock","HOP",2018,"vehicle",15868773
"HEV","Light truck",2019,"stock","HOP",2018,"vehicle",736832
"ICEV-D","Light truck",2019,"stock","HOP",2018,"vehicle",672406
"ICEV-G","Light truck",2019,"stock","HOP",2018,"vehicle",97164786
"PHEV20","Light truck",2019,"stock","HOP",2018,"vehicle",117409
"PHEV40","Light truck",2019,"stock","HOP",2018,"vehicle",35338
"BEV100","Car",2020,"stock","HOP",2018,"vehicle",315071
"BEV300","Car",2020,"stock","HOP",2018,"vehicle",182479
"CNG","Car",2020,"stock","HOP",2018,"vehicle",229753
"FCV","Car",2020,"stock","HOP",2018,"vehicle",10502
"FFV","Car",2020,"stock","HOP",2018,"vehicle",4671719
"HEV","Car",2020,"stock","HOP",2018,"vehicle",4796000
"ICEV-D","Car",2020,"stock","HOP",2018,"vehicle",793613
"ICEV-G","Car",2020,"stock","HOP",2018,"vehicle",119754562
"PHEV20","Car",2020,"stock","HOP",2018,"vehicle",225941
"PHEV40","Car",2020,"stock","HOP",2018,"vehicle",313028
"BEV100","Light truck",2020,"stock","HOP",2018,"vehicle",33326
"BEV300","Light truck",2020,"stock","HOP",2018,"vehicle",29246
"CNG","Light truck",2020,"stock","HOP",2018,"vehicle",371892
"FCV","Light truck",2020,"stock","HOP",2018,"vehicle",9752
"FFV","Light truck",2020,"stock","HOP",2018,"vehicle",15824744
"HEV","Light truck",2020,"stock","HOP",2018,"vehicle",811932
"ICEV-D","Light truck",2020,"stock","HOP",2018,"vehicle",788585
"ICEV-G","Light truck",2020,"stock","HOP",2018,"vehicle",95759560
"PHEV20","Light truck",2020,"stock","HOP",2018,"vehicle",147278
"PHEV40","Light truck",2020,"stock","HOP",2018,"vehicle",42302
"BEV100","Car",2021,"stock","HOP",2018,"vehicle",343640
"BEV300","Car",2021,"stock","HOP",2018,"vehicle",208839
"CNG","Car",2021,"stock","HOP",2018,"vehicle",269045
"FCV","Car",2021,"stock","HOP",2018,"vehicle",12431
"FFV","Car",2021,"stock","HOP",2018,"vehicle",4924797
"HEV","Car",2021,"stock","HOP",2018,"vehicle",5116762
"ICEV-D","Car",2021,"stock","HOP",2018,"vehicle",772239
"ICEV-G","Car",2021,"stock","HOP",2018,"vehicle",121667726
"PHEV20","Car",2021,"stock","HOP",2018,"vehicle",243826
"PHEV40","Car",2021,"stock","HOP",2018,"vehicle",360736
"BEV100","Light truck",2021,"stock","HOP",2018,"vehicle",38109
"BEV300","Light truck",2021,"stock","HOP",2018,"vehicle",33571
"CNG","Light truck",2021,"stock","HOP",2018,"vehicle",424201
"FCV","Light truck",2021,"stock","HOP",2018,"vehicle",11271
"FFV","Light truck",2021,"stock","HOP",2018,"vehicle",15695683
"HEV","Light truck",2021,"stock","HOP",2018,"vehicle",878626
"ICEV-D","Light truck",2021,"stock","HOP",2018,"vehicle",895057
"ICEV-G","Light truck",2021,"stock","HOP",2018,"vehicle",94172074
"PHEV20","Light truck",2021,"stock","HOP",2018,"vehicle",174968
"PHEV40","Light truck",2021,"stock","HOP",2018,"vehicle",48685
"BEV100","Car",2022,"stock","HOP",2018,"vehicle",369586
"BEV300","Car",2022,"stock","HOP",2018,"vehicle",233419
"CNG","Car",2022,"stock","HOP",2018,"vehicle",305992
"FCV","Car",2022,"stock","HOP",2018,"vehicle",14247
"FFV","Car",2022,"stock","HOP",2018,"vehicle",5147799
"HEV","Car",2022,"stock","HOP",2018,"vehicle",5403700
"ICEV-D","Car",2022,"stock","HOP",2018,"vehicle",747394
"ICEV-G","Car",2022,"stock","HOP",2018,"vehicle",123279237
"PHEV20","Car",2022,"stock","HOP",2018,"vehicle",259885
"PHEV40","Car",2022,"stock","HOP",2018,"vehicle",405353
"BEV100","Light truck",2022,"stock","HOP",2018,"vehicle",42281
