"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"FCV","Light truck",2036,"sales","LOP",2018,"vehicle",2049
"FFV","Light truck",2036,"sales","LOP",2018,"vehicle",1063633
"HEV","Light truck",2036,"sales","LOP",2018,"vehicle",123335
"ICEV-D","Light truck",2036,"sales","LOP",2018,"vehicle",155286
"ICEV-G","Light truck",2036,"sales","LOP",2018,"vehicle",6860035
"PHEV20","Light truck",2036,"sales","LOP",2018,"vehicle",35911
"PHEV40","Light truck",2036,"sales","LOP",2018,"vehicle",8684
"BEV100","Car",2037,"sales","LOP",2018,"vehicle",35229
"BEV300","Car",2037,"sales","LOP",2018,"vehicle",29238
"CNG","Car",2037,"sales","LOP",2018,"vehicle",43113
"FCV","Car",2037,"sales","LOP",2018,"vehicle",2059
"FFV","Car",2037,"sales","LOP",2018,"vehicle",426251
"HEV","Car",2037,"sales","LOP",2018,"vehicle",481301
"ICEV-D","Car",2037,"sales","LOP",2018,"vehicle",12459
"ICEV-G","Car",2037,"sales","LOP",2018,"vehicle",8793664
"PHEV20","Car",2037,"sales","LOP",2018,"vehicle",22791
"PHEV40","Car",2037,"sales","LOP",2018,"vehicle",53003
"BEV100","Light truck",2037,"sales","LOP",2018,"vehicle",6658
"BEV300","Light truck",2037,"sales","LOP",2018,"vehicle",5938
"CNG","Light truck",2037,"sales","LOP",2018,"vehicle",73748
"FCV","Light truck",2037,"sales","LOP",2018,"vehicle",2059
"FFV","Light truck",2037,"sales","LOP",2018,"vehicle",1068552
"HEV","Light truck",2037,"sales","LOP",2018,"vehicle",123905
"ICEV-D","Light truck",2037,"sales","LOP",2018,"vehicle",156005
"ICEV-G","Light truck",2037,"sales","LOP",2018,"vehicle",6891760
"PHEV20","Light truck",2037,"sales","LOP",2018,"vehicle",36077
"PHEV40","Light truck",2037,"sales","LOP",2018,"vehicle",8725
"BEV100","Car",2038,"sales","LOP",2018,"vehicle",35532
"BEV300","Car",2038,"sales","LOP",2018,"vehicle",29489
"CNG","Car",2038,"sales","LOP",2018,"vehicle",43483
"FCV","Car",2038,"sales","LOP",2018,"vehicle",2077
"FFV","Car",2038,"sales","LOP",2018,"vehicle",429913
"HEV","Car",2038,"sales","LOP",2018,"vehicle",485436
"ICEV-D","Car",2038,"sales","LOP",2018,"vehicle",12566
"ICEV-G","Car",2038,"sales","LOP",2018,"vehicle",8869217
"PHEV20","Car",2038,"sales","LOP",2018,"vehicle",22987
"PHEV40","Car",2038,"sales","LOP",2018,"vehicle",53458
"BEV100","Light truck",2038,"sales","LOP",2018,"vehicle",6715
"BEV300","Light truck",2038,"sales","LOP",2018,"vehicle",5989
"CNG","Light truck",2038,"sales","LOP",2018,"vehicle",74382
"FCV","Light truck",2038,"sales","LOP",2018,"vehicle",2077
"FFV","Light truck",2038,"sales","LOP",2018,"vehicle",1077733
"HEV","Light truck",2038,"sales","LOP",2018,"vehicle",124970
"ICEV-D","Light truck",2038,"sales","LOP",2018,"vehicle",157345
"ICEV-G","Light truck",2038,"sales","LOP",2018,"vehicle",6950973
"PHEV20","Light truck",2038,"sales","LOP",2018,"vehicle",36387
"PHEV40","Light truck",2038,"sales","LOP",2018,"vehicle",8800
"BEV100","Car",2039,"sales","LOP",2018,"vehicle",35720
"BEV300","Car",2039,"sales","LOP",2018,"vehicle",29646
"CNG","Car",2039,"sales","LOP",2018,"vehicle",43714
"FCV","Car",2039,"sales","LOP",2018,"vehicle",2088
"FFV","Car",2039,"sales","LOP",2018,"vehicle",432194
"HEV","Car",2039,"sales","LOP",2018,"vehicle",488012
"ICEV-D","Car",2039,"sales","LOP",2018,"vehicle",12632
"ICEV-G","Car",2039,"sales","LOP",2018,"vehicle",8916265
"PHEV20","Car",2039,"sales","LOP",2018,"vehicle",23109
"PHEV40","Car",2039,"sales","LOP",2018,"vehicle",53742
"BEV100","Light truck",2039,"sales","LOP",2018,"vehicle",6751
"BEV300","Light truck",2039,"sales","LOP",2018,"vehicle",6021
"CNG","Light truck",2039,"sales","LOP",2018,"vehicle",74777
"FCV","Light truck",2039,"sales","LOP",2018,"vehicle",2088
"FFV","Light truck",2039,"sales","LOP",2018,"vehicle",1083450
"HEV","Light truck",2039,"sales","LOP",2018,"vehicle",125633
"ICEV-D","Light truck",2039,"sales","LOP",2018,"vehicle",158180
"ICEV-G","Light truck",2039,"sales","LOP",2018,"vehicle",6987846
"PHEV20","Light truck",2039,"sales","LOP",2018,"vehicle",36580
"PHEV40","Light truck",2039,"sales","LOP",2018,"vehicle",8846
"BEV100","Car",2040,"sales","LOP",2018,"vehicle",35938
"BEV300","Car",2040,"sales","LOP",2018,"vehicle",29826
"CNG","Car",2040,"sales","LOP",2018,"vehicle",43980
"FCV","Car",2040,"sales","LOP",2018,"vehicle",2100
"FFV","Car",2040,"sales","LOP",2018,"vehicle",434823
"HEV","Car",2040,"sales","LOP",2018,"vehicle",490980
"ICEV-D","Car",2040,"sales","LOP",2018,"vehicle",12709
"ICEV-G","Car",2040,"sales","LOP",2018,"vehicle",8970508
"PHEV20","Car",2040,"sales","LOP",2018,"vehicle",23250
"PHEV40","Car",2040,"sales","LOP",2018,"vehicle",54069
"BEV100","Light truck",2040,"sales","LOP",2018,"vehicle",6792
"BEV300","Light truck",2040,"sales","LOP",2018,"vehicle",6057
"CNG","Light truck",2040,"sales","LOP",2018,"vehicle",75231
"FCV","Light truck",2040,"sales","LOP",2018,"vehicle",2100
"FFV","Light truck",2040,"sales","LOP",2018,"vehicle",1090041
"HEV","Light truck",2040,"sales","LOP",2018,"vehicle",126397
"ICEV-D","Light truck",2040,"sales","LOP",2018,"vehicle",159142
"ICEV-G","Light truck",2040,"sales","LOP",2018,"vehicle",7030356
"PHEV20","Light truck",2040,"sales","LOP",2018,"vehicle",36802
"PHEV40","Light truck",2040,"sales","LOP",2018,"vehicle",8900
"BEV100","Car",2041,"sales","LOP",2018,"vehicle",36246
"BEV300","Car",2041,"sales","LOP",2018,"vehicle",30082
"CNG","Car",2041,"sales","LOP",2018,"vehicle",44357
"FCV","Car",2041,"sales","LOP",2018,"vehicle",2118
"FFV","Car",2041,"sales","LOP",2018,"vehicle",438554
"HEV","Car",2041,"sales","LOP",2018,"vehicle",495192
"ICEV-D","Car",2041,"sales","LOP",2018,"vehicle",12818
"ICEV-G","Car",2041,"sales","LOP",2018,"vehicle",9047466
"PHEV20","Car",2041,"sales","LOP",2018,"vehicle",23449
"PHEV40","Car",2041,"sales","LOP",2018,"vehicle",54533
"BEV100","Light truck",2041,"sales","LOP",2018,"vehicle",6850
"BEV300","Light truck",2041,"sales","LOP",2018,"vehicle",6109
"CNG","Light truck",2041,"sales","LOP",2018,"vehicle",75877
"FCV","Light truck",2041,"sales","LOP",2018,"vehicle",2118
"FFV","Light truck",2041,"sales","LOP",2018,"vehicle",1099393
"HEV","Light truck",2041,"sales","LOP",2018,"vehicle",127481
"ICEV-D","Light truck",2041,"sales","LOP",2018,"vehicle",160507
"ICEV-G","Light truck",2041,"sales","LOP",2018,"vehicle",7090670
"PHEV20","Light truck",2041,"sales","LOP",2018,"vehicle",37118
"PHEV40","Light truck",2041,"sales","LOP",2018,"vehicle",8976
"BEV100","Car",2042,"sales","LOP",2018,"vehicle",36431
"BEV300","Car",2042,"sales","LOP",2018,"vehicle",30235
"CNG","Car",2042,"sales","LOP",2018,"vehicle",44584
"FCV","Car",2042,"sales","LOP",2018,"vehicle",2129
"FFV","Car",2042,"sales","LOP",2018,"vehicle",440792
"HEV","Car",2042,"sales","LOP",2018,"vehicle",497720
"ICEV-D","Car",2042,"sales","LOP",2018,"vehicle",12884
"ICEV-G","Car",2042,"sales","LOP",2018,"vehicle",9093643
"PHEV20","Car",2042,"sales","LOP",2018,"vehicle",23569
"PHEV40","Car",2042,"sales","LOP",2018,"vehicle",54811
"BEV100","Light truck",2042,"sales","LOP",2018,"vehicle",6885
"BEV300","Light truck",2042,"sales","LOP",2018,"vehicle",6140
"CNG","Light truck",2042,"sales","LOP",2018,"vehicle",76264
"FCV","Light truck",2042,"sales","LOP",2018,"vehicle",2129
"FFV","Light truck",2042,"sales","LOP",2018,"vehicle",1105004
"HEV","Light truck",2042,"sales","LOP",2018,"vehicle",128132
"ICEV-D","Light truck",2042,"sales","LOP",2018,"vehicle",161326
"ICEV-G","Light truck",2042,"sales","LOP",2018,"vehicle",7126860
"PHEV20","Light truck",2042,"sales","LOP",2018,"vehicle",37307
"PHEV40","Light truck",2042,"sales","LOP",2018,"vehicle",9022
"BEV100","Car",2043,"sales","LOP",2018,"vehicle",36837
"BEV300","Car",2043,"sales","LOP",2018,"vehicle",30573
"CNG","Car",2043,"sales","LOP",2018,"vehicle",45081
"FCV","Car",2043,"sales","LOP",2018,"vehicle",2153
"FFV","Car",2043,"sales","LOP",2018,"vehicle",445706
"HEV","Car",2043,"sales","LOP",2018,"vehicle",503268
"ICEV-D","Car",2043,"sales","LOP",2018,"vehicle",13027
"ICEV-G","Car",2043,"sales","LOP",2018,"vehicle",9195018
"PHEV20","Car",2043,"sales","LOP",2018,"vehicle",23832
"PHEV40","Car",2043,"sales","LOP",2018,"vehicle",55422
"BEV100","Light truck",2043,"sales","LOP",2018,"vehicle",6962
"BEV300","Light truck",2043,"sales","LOP",2018,"vehicle",6209
"CNG","Light truck",2043,"sales","LOP",2018,"vehicle",77114
"FCV","Light truck",2043,"sales","LOP",2018,"vehicle",2153
"FFV","Light truck",2043,"sales","LOP",2018,"vehicle",1117323
"HEV","Light truck",2043,"sales","LOP",2018,"vehicle",129560
"ICEV-D","Light truck",2043,"sales","LOP",2018,"vehicle",163125
"ICEV-G","Light truck",2043,"sales","LOP",2018,"vehicle",7206310
"PHEV20","Light truck",2043,"sales","LOP",2018,"vehicle",37723
"PHEV40","Light truck",2043,"sales","LOP",2018,"vehicle",9123
"BEV100","Car",2044,"sales","LOP",2018,"vehicle",37336
"BEV300","Car",2044,"sales","LOP",2018,"vehicle",30986
"CNG","Car",2044,"sales","LOP",2018,"vehicle",45691
"FCV","Car",2044,"sales","LOP",2018,"vehicle",2182
"FFV","Car",2044,"sales","LOP",2018,"vehicle",451735
"HEV","Car",2044,"sales","LOP",2018,"vehicle",510076
"ICEV-D","Car",2044,"sales","LOP",2018,"vehicle",13204
"ICEV-G","Car",2044,"sales","LOP",2018,"vehicle",9319400
"PHEV20","Car",2044,"sales","LOP",2018,"vehicle",24154
"PHEV40","Car",2044,"sales","LOP",2018,"vehicle",56172
"BEV100","Light truck",2044,"sales","LOP",2018,"vehicle",7056
"BEV300","Light truck",2044,"sales","LOP",2018,"vehicle",6293
"CNG","Light truck",2044,"sales","LOP",2018,"vehicle",78157
"FCV","Light truck",2044,"sales","LOP",2018,"vehicle",2182
"FFV","Light truck",2044,"sales","LOP",2018,"vehicle",1132437
"HEV","Light truck",2044,"sales","LOP",2018,"vehicle",131313
"ICEV-D","Light truck",2044,"sales","LOP",2018,"vehicle",165331
"ICEV-G","Light truck",2044,"sales","LOP",2018,"vehicle",7303790
"PHEV20","Light truck",2044,"sales","LOP",2018,"vehicle",38234
"PHEV40","Light truck",2044,"sales","LOP",2018,"vehicle",9246
"BEV100","Car",2045,"sales","LOP",2018,"vehicle",37829
"BEV300","Car",2045,"sales","LOP",2018,"vehicle",31396
"CNG","Car",2045,"sales","LOP",2018,"vehicle",46294
"FCV","Car",2045,"sales","LOP",2018,"vehicle",2211
"FFV","Car",2045,"sales","LOP",2018,"vehicle",457706
"HEV","Car",2045,"sales","LOP",2018,"vehicle",516818
"ICEV-D","Car",2045,"sales","LOP",2018,"vehicle",13378
"ICEV-G","Car",2045,"sales","LOP",2018,"vehicle",9442585
"PHEV20","Car",2045,"sales","LOP",2018,"vehicle",24473
"PHEV40","Car",2045,"sales","LOP",2018,"vehicle",56914
"BEV100","Light truck",2045,"sales","LOP",2018,"vehicle",7149
"BEV300","Light truck",2045,"sales","LOP",2018,"vehicle",6376
"CNG","Light truck",2045,"sales","LOP",2018,"vehicle",79191
"FCV","Light truck",2045,"sales","LOP",2018,"vehicle",2211
"FFV","Light truck",2045,"sales","LOP",2018,"vehicle",1147405
"HEV","Light truck",2045,"sales","LOP",2018,"vehicle",133049
"ICEV-D","Light truck",2045,"sales","LOP",2018,"vehicle",167517
"ICEV-G","Light truck",2045,"sales","LOP",2018,"vehicle",7400333
"PHEV20","Light truck",2045,"sales","LOP",2018,"vehicle",38739
"PHEV40","Light truck",2045,"sales","LOP",2018,"vehicle",9368
"BEV100","Car",2046,"sales","LOP",2018,"vehicle",38296
"BEV300","Car",2046,"sales","LOP",2018,"vehicle",31783
"CNG","Car",2046,"sales","LOP",2018,"vehicle",46866
"FCV","Car",2046,"sales","LOP",2018,"vehicle",2238
"FFV","Car",2046,"sales","LOP",2018,"vehicle",463357
"HEV","Car",2046,"sales","LOP",2018,"vehicle",523199
"ICEV-D","Car",2046,"sales","LOP",2018,"vehicle",13543
"ICEV-G","Car",2046,"sales","LOP",2018,"vehicle",9559168
"PHEV20","Car",2046,"sales","LOP",2018,"vehicle",24775
"PHEV40","Car",2046,"sales","LOP",2018,"vehicle",57617
"BEV100","Light truck",2046,"sales","LOP",2018,"vehicle",7238
"BEV300","Light truck",2046,"sales","LOP",2018,"vehicle",6455
"CNG","Light truck",2046,"sales","LOP",2018,"vehicle",80168
"FCV","Light truck",2046,"sales","LOP",2018,"vehicle",2238
"FFV","Light truck",2046,"sales","LOP",2018,"vehicle",1161572
"HEV","Light truck",2046,"sales","LOP",2018,"vehicle",134691
"ICEV-D","Light truck",2046,"sales","LOP",2018,"vehicle",169585
"ICEV-G","Light truck",2046,"sales","LOP",2018,"vehicle",7491701
"PHEV20","Light truck",2046,"sales","LOP",2018,"vehicle",39217
"PHEV40","Light truck",2046,"sales","LOP",2018,"vehicle",9484
"BEV100","Car",2047,"sales","LOP",2018,"vehicle",38632
"BEV300","Car",2047,"sales","LOP",2018,"vehicle",32062
"CNG","Car",2047,"sales","LOP",2018,"vehicle",47277
"FCV","Car",2047,"sales","LOP",2018,"vehicle",2258
"FFV","Car",2047,"sales","LOP",2018,"vehicle",467418
"HEV","Car",2047,"sales","LOP",2018,"vehicle",527784
"ICEV-D","Car",2047,"sales","LOP",2018,"vehicle",13662
"ICEV-G","Car",2047,"sales","LOP",2018,"vehicle",9642938
"PHEV20","Car",2047,"sales","LOP",2018,"vehicle",24992
"PHEV40","Car",2047,"sales","LOP",2018,"vehicle",58122
"BEV100","Light truck",2047,"sales","LOP",2018,"vehicle",7301
"BEV300","Light truck",2047,"sales","LOP",2018,"vehicle",6511
"CNG","Light truck",2047,"sales","LOP",2018,"vehicle",80871
"FCV","Light truck",2047,"sales","LOP",2018,"vehicle",2258
"FFV","Light truck",2047,"sales","LOP",2018,"vehicle",1171751
"HEV","Light truck",2047,"sales","LOP",2018,"vehicle",135872
"ICEV-D","Light truck",2047,"sales","LOP",2018,"vehicle",171071
"ICEV-G","Light truck",2047,"sales","LOP",2018,"vehicle",7557353
"PHEV20","Light truck",2047,"sales","LOP",2018,"vehicle",39561
"PHEV40","Light truck",2047,"sales","LOP",2018,"vehicle",9567
"BEV100","Car",2048,"sales","LOP",2018,"vehicle",38722
"BEV300","Car",2048,"sales","LOP",2018,"vehicle",32137
"CNG","Car",2048,"sales","LOP",2018,"vehicle",47388
"FCV","Car",2048,"sales","LOP",2018,"vehicle",2263
"FFV","Car",2048,"sales","LOP",2018,"vehicle",468514
"HEV","Car",2048,"sales","LOP",2018,"vehicle",529023
"ICEV-D","Car",2048,"sales","LOP",2018,"vehicle",13694
"ICEV-G","Car",2048,"sales","LOP",2018,"vehicle",9665560
"PHEV20","Car",2048,"sales","LOP",2018,"vehicle",25051
"PHEV40","Car",2048,"sales","LOP",2018,"vehicle",58258
"BEV100","Light truck",2048,"sales","LOP",2018,"vehicle",7318
"BEV300","Light truck",2048,"sales","LOP",2018,"vehicle",6527
"CNG","Light truck",2048,"sales","LOP",2018,"vehicle",81061
"FCV","Light truck",2048,"sales","LOP",2018,"vehicle",2263
"FFV","Light truck",2048,"sales","LOP",2018,"vehicle",1174500
"HEV","Light truck",2048,"sales","LOP",2018,"vehicle",136190
"ICEV-D","Light truck",2048,"sales","LOP",2018,"vehicle",171473
"ICEV-G","Light truck",2048,"sales","LOP",2018,"vehicle",7575082
"PHEV20","Light truck",2048,"sales","LOP",2018,"vehicle",39654
"PHEV40","Light truck",2048,"sales","LOP",2018,"vehicle",9590
"BEV100","Car",2049,"sales","LOP",2018,"vehicle",39090
"BEV300","Car",2049,"sales","LOP",2018,"vehicle",32442
"CNG","Car",2049,"sales","LOP",2018,"vehicle",47837
"FCV","Car",2049,"sales","LOP",2018,"vehicle",2285
"FFV","Car",2049,"sales","LOP",2018,"vehicle",472959
"HEV","Car",2049,"sales","LOP",2018,"vehicle",534042
"ICEV-D","Car",2049,"sales","LOP",2018,"vehicle",13824
"ICEV-G","Car",2049,"sales","LOP",2018,"vehicle",9757262
"PHEV20","Car",2049,"sales","LOP",2018,"vehicle",25289
"PHEV40","Car",2049,"sales","LOP",2018,"vehicle",58811
"BEV100","Light truck",2049,"sales","LOP",2018,"vehicle",7388
"BEV300","Light truck",2049,"sales","LOP",2018,"vehicle",6589
"CNG","Light truck",2049,"sales","LOP",2018,"vehicle",81830
"FCV","Light truck",2049,"sales","LOP",2018,"vehicle",2285
"FFV","Light truck",2049,"sales","LOP",2018,"vehicle",1185643
"HEV","Light truck",2049,"sales","LOP",2018,"vehicle",137483
"ICEV-D","Light truck",2049,"sales","LOP",2018,"vehicle",173099
"ICEV-G","Light truck",2049,"sales","LOP",2018,"vehicle",7646951
"PHEV20","Light truck",2049,"sales","LOP",2018,"vehicle",40030
"PHEV40","Light truck",2049,"sales","LOP",2018,"vehicle",9681
"BEV100","Car",2050,"sales","LOP",2018,"vehicle",39335
"BEV300","Car",2050,"sales","LOP",2018,"vehicle",32646
"CNG","Car",2050,"sales","LOP",2018,"vehicle",48138
"FCV","Car",2050,"sales","LOP",2018,"vehicle",2299
"FFV","Car",2050,"sales","LOP",2018,"vehicle",475930
"HEV","Car",2050,"sales","LOP",2018,"vehicle",537396
"ICEV-D","Car",2050,"sales","LOP",2018,"vehicle",13911
"ICEV-G","Car",2050,"sales","LOP",2018,"vehicle",9818554
"PHEV20","Car",2050,"sales","LOP",2018,"vehicle",25448
"PHEV40","Car",2050,"sales","LOP",2018,"vehicle",59181
"BEV100","Light truck",2050,"sales","LOP",2018,"vehicle",7434
"BEV300","Light truck",2050,"sales","LOP",2018,"vehicle",6630
"CNG","Light truck",2050,"sales","LOP",2018,"vehicle",82344
"FCV","Light truck",2050,"sales","LOP",2018,"vehicle",2299
"FFV","Light truck",2050,"sales","LOP",2018,"vehicle",1193091
"HEV","Light truck",2050,"sales","LOP",2018,"vehicle",138346
"ICEV-D","Light truck",2050,"sales","LOP",2018,"vehicle",174187
"ICEV-G","Light truck",2050,"sales","LOP",2018,"vehicle",7694986
"PHEV20","Light truck",2050,"sales","LOP",2018,"vehicle",40281
"PHEV40","Light truck",2050,"sales","LOP",2018,"vehicle",9741
"BEV100","Car",2016,"stock","LOP",2018,"vehicle",195852
"BEV300","Car",2016,"stock","LOP",2018,"vehicle",78781
"CNG","Car",2016,"stock","LOP",2018,"vehicle",107993
"FCV","Car",2016,"stock","LOP",2018,"vehicle",3130
"FFV","Car",2016,"stock","LOP",2018,"vehicle",3543584
"HEV","Car",2016,"stock","LOP",2018,"vehicle",3424118
"ICEV-D","Car",2016,"stock","LOP",2018,"vehicle",863705
"ICEV-G","Car",2016,"stock","LOP",2018,"vehicle",115487515
"PHEV20","Car",2016,"stock","LOP",2018,"vehicle",149013
"PHEV40","Car",2016,"stock","LOP",2018,"vehicle",128711
"BEV100","Light truck",2016,"stock","LOP",2018,"vehicle",12456
"BEV300","Light truck",2016,"stock","LOP",2018,"vehicle",9802
"CNG","Light truck",2016,"stock","LOP",2018,"vehicle",183653
"FCV","Light truck",2016,"stock","LOP",2018,"vehicle",3001
"FFV","Light truck",2016,"stock","LOP",2018,"vehicle",14905973
"HEV","Light truck",2016,"stock","LOP",2018,"vehicle",486501
"ICEV-D","Light truck",2016,"stock","LOP",2018,"vehicle",317475
"ICEV-G","Light truck",2016,"stock","LOP",2018,"vehicle",100918159
"PHEV20","Light truck",2016,"stock","LOP",2018,"vehicle",26753
"PHEV40","Light truck",2016,"stock","LOP",2018,"vehicle",13804
"BEV100","Car",2017,"stock","LOP",2018,"vehicle",224685
"BEV300","Car",2017,"stock","LOP",2018,"vehicle",103494
"CNG","Car",2017,"stock","LOP",2018,"vehicle",115866
"FCV","Car",2017,"stock","LOP",2018,"vehicle",4860
"FFV","Car",2017,"stock","LOP",2018,"vehicle",3902003
"HEV","Car",2017,"stock","LOP",2018,"vehicle",3829838
"ICEV-D","Car",2017,"stock","LOP",2018,"vehicle",834313
"ICEV-G","Car",2017,"stock","LOP",2018,"vehicle",115932858
"PHEV20","Car",2017,"stock","LOP",2018,"vehicle",167929
"PHEV40","Car",2017,"stock","LOP",2018,"vehicle",173325
"BEV100","Light truck",2017,"stock","LOP",2018,"vehicle",17317
"BEV300","Light truck",2017,"stock","LOP",2018,"vehicle",14799
"CNG","Light truck",2017,"stock","LOP",2018,"vehicle",196894
"FCV","Light truck",2017,"stock","LOP",2018,"vehicle",4707
"FFV","Light truck",2017,"stock","LOP",2018,"vehicle",15718892
"HEV","Light truck",2017,"stock","LOP",2018,"vehicle",577935
"ICEV-D","Light truck",2017,"stock","LOP",2018,"vehicle",435380
"ICEV-G","Light truck",2017,"stock","LOP",2018,"vehicle",99686349
"PHEV20","Light truck",2017,"stock","LOP",2018,"vehicle",57093
"PHEV40","Light truck",2017,"stock","LOP",2018,"vehicle",21025
"BEV100","Car",2018,"stock","LOP",2018,"vehicle",256018
"BEV300","Car",2018,"stock","LOP",2018,"vehicle",130674
"CNG","Car",2018,"stock","LOP",2018,"vehicle",154600
"FCV","Car",2018,"stock","LOP",2018,"vehicle",6782
"FFV","Car",2018,"stock","LOP",2018,"vehicle",4149189
"HEV","Car",2018,"stock","LOP",2018,"vehicle",4149462
"ICEV-D","Car",2018,"stock","LOP",2018,"vehicle",819615
"ICEV-G","Car",2018,"stock","LOP",2018,"vehicle",116362961
"PHEV20","Car",2018,"stock","LOP",2018,"vehicle",187863
"PHEV40","Car",2018,"stock","LOP",2018,"vehicle",221039
"BEV100","Light truck",2018,"stock","LOP",2018,"vehicle",23578
"BEV300","Light truck",2018,"stock","LOP",2018,"vehicle",20433
"CNG","Light truck",2018,"stock","LOP",2018,"vehicle",265464
"FCV","Light truck",2018,"stock","LOP",2018,"vehicle",6666
"FFV","Light truck",2018,"stock","LOP",2018,"vehicle",16090603
"HEV","Light truck",2018,"stock","LOP",2018,"vehicle",676421
"ICEV-D","Light truck",2018,"stock","LOP",2018,"vehicle",573801
"ICEV-G","Light truck",2018,"stock","LOP",2018,"vehicle",100112387
"PHEV20","Light truck",2018,"stock","LOP",2018,"vehicle",91407
"PHEV40","Light truck",2018,"stock","LOP",2018,"vehicle",29304
"BEV100","Car",2019,"stock","LOP",2018,"vehicle",284359
"BEV300","Car",2019,"stock","LOP",2018,"vehicle",156752
"CNG","Car",2019,"stock","LOP",2018,"vehicle",192674
"FCV","Car",2019,"stock","LOP",2018,"vehicle",8681
"FFV","Car",2019,"stock","LOP",2018,"vehicle",4371782
"HEV","Car",2019,"stock","LOP",2018,"vehicle",4438707
"ICEV-D","Car",2019,"stock","LOP",2018,"vehicle",795171
"ICEV-G","Car",2019,"stock","LOP",2018,"vehicle",116583921
"PHEV20","Car",2019,"stock","LOP",2018,"vehicle",205776
"PHEV40","Car",2019,"stock","LOP",2018,"vehicle",267256
"BEV100","Light truck",2019,"stock","LOP",2018,"vehicle",29963
"BEV300","Light truck",2019,"stock","LOP",2018,"vehicle",26177
"CNG","Light truck",2019,"stock","LOP",2018,"vehicle",335495
"FCV","Light truck",2019,"stock","LOP",2018,"vehicle",8662
"FFV","Light truck",2019,"stock","LOP",2018,"vehicle",16460746
"HEV","Light truck",2019,"stock","LOP",2018,"vehicle",777140
"ICEV-D","Light truck",2019,"stock","LOP",2018,"vehicle",716593
"ICEV-G","Light truck",2019,"stock","LOP",2018,"vehicle",100849765
"PHEV20","Light truck",2019,"stock","LOP",2018,"vehicle",126655
"PHEV40","Light truck",2019,"stock","LOP",2018,"vehicle",37751
"BEV100","Car",2020,"stock","LOP",2018,"vehicle",308475
"BEV300","Car",2020,"stock","LOP",2018,"vehicle",180156
"CNG","Car",2020,"stock","LOP",2018,"vehicle",227896
"FCV","Car",2020,"stock","LOP",2018,"vehicle",10432
"FFV","Car",2020,"stock","LOP",2018,"vehicle",4557719
"HEV","Car",2020,"stock","LOP",2018,"vehicle",4686344
"ICEV-D","Car",2020,"stock","LOP",2018,"vehicle",764101
"ICEV-G","Car",2020,"stock","LOP",2018,"vehicle",116471333
"PHEV20","Car",2020,"stock","LOP",2018,"vehicle",220796
"PHEV40","Car",2020,"stock","LOP",2018,"vehicle",309526
"BEV100","Light truck",2020,"stock","LOP",2018,"vehicle",36003
"BEV300","Light truck",2020,"stock","LOP",2018,"vehicle",31614
"CNG","Light truck",2020,"stock","LOP",2018,"vehicle",401692
"FCV","Light truck",2020,"stock","LOP",2018,"vehicle",10556
"FFV","Light truck",2020,"stock","LOP",2018,"vehicle",16727169
"HEV","Light truck",2020,"stock","LOP",2018,"vehicle",870415
"ICEV-D","Light truck",2020,"stock","LOP",2018,"vehicle",851670
"ICEV-G","Light truck",2020,"stock","LOP",2018,"vehicle",101295586
"PHEV20","Light truck",2020,"stock","LOP",2018,"vehicle",160294
"PHEV40","Light truck",2020,"stock","LOP",2018,"vehicle",45750
"BEV100","Car",2021,"stock","LOP",2018,"vehicle",330827
"BEV300","Car",2021,"stock","LOP",2018,"vehicle",202586
"CNG","Car",2021,"stock","LOP",2018,"vehicle",262056
"FCV","Car",2021,"stock","LOP",2018,"vehicle",12121
"FFV","Car",2021,"stock","LOP",2018,"vehicle",4725863
"HEV","Car",2021,"stock","LOP",2018,"vehicle",4917565
"ICEV-D","Car",2021,"stock","LOP",2018,"vehicle",730410
"ICEV-G","Car",2021,"stock","LOP",2018,"vehicle",116413232
"PHEV20","Car",2021,"stock","LOP",2018,"vehicle",234307
"PHEV40","Car",2021,"stock","LOP",2018,"vehicle",350424
"BEV100","Light truck",2021,"stock","LOP",2018,"vehicle",42033
"BEV300","Light truck",2021,"stock","LOP",2018,"vehicle",37042
"CNG","Light truck",2021,"stock","LOP",2018,"vehicle",467804
"FCV","Light truck",2021,"stock","LOP",2018,"vehicle",12449
"FFV","Light truck",2021,"stock","LOP",2018,"vehicle",16968545
"HEV","Light truck",2021,"stock","LOP",2018,"vehicle",962999
"ICEV-D","Light truck",2021,"stock","LOP",2018,"vehicle",987095
"ICEV-G","Light truck",2021,"stock","LOP",2018,"vehicle",101907697
"PHEV20","Light truck",2021,"stock","LOP",2018,"vehicle",194111
"PHEV40","Light truck",2021,"stock","LOP",2018,"vehicle",53744
"BEV100","Car",2022,"stock","LOP",2018,"vehicle",351224
"BEV300","Car",2022,"stock","LOP",2018,"vehicle",223675
"CNG","Car",2022,"stock","LOP",2018,"vehicle",294486
"FCV","Car",2022,"stock","LOP",2018,"vehicle",13723
"FFV","Car",2022,"stock","LOP",2018,"vehicle",4875113
"HEV","Car",2022,"stock","LOP",2018,"vehicle",5126383
"ICEV-D","Car",2022,"stock","LOP",2018,"vehicle",694732
"ICEV-G","Car",2022,"stock","LOP",2018,"vehicle",116374910
"PHEV20","Car",2022,"stock","LOP",2018,"vehicle",246455
"PHEV40","Car",2022,"stock","LOP",2018,"vehicle",389021
"BEV100","Light truck",2022,"stock","LOP",2018,"vehicle",47950
