"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"PHEV40","Car",2037,"sales","REF",2018,"vehicle",44395
"BEV100","Light truck",2037,"sales","REF",2018,"vehicle",1473083
"BEV300","Light truck",2037,"sales","REF",2018,"vehicle",1398855
"CNG","Light truck",2037,"sales","REF",2018,"vehicle",29682
"FCV","Light truck",2037,"sales","REF",2018,"vehicle",17295
"FFV","Light truck",2037,"sales","REF",2018,"vehicle",598086
"HEV","Light truck",2037,"sales","REF",2018,"vehicle",42533
"ICEV-D","Light truck",2037,"sales","REF",2018,"vehicle",99991
"ICEV-G","Light truck",2037,"sales","REF",2018,"vehicle",2911527
"PHEV20","Light truck",2037,"sales","REF",2018,"vehicle",41912
"PHEV40","Light truck",2037,"sales","REF",2018,"vehicle",24508
"BEV100","Car",2038,"sales","REF",2018,"vehicle",470285
"BEV300","Car",2038,"sales","REF",2018,"vehicle",6043325
"CNG","Car",2038,"sales","REF",2018,"vehicle",13449
"FCV","Car",2038,"sales","REF",2018,"vehicle",12125
"FFV","Car",2038,"sales","REF",2018,"vehicle",184076
"HEV","Car",2038,"sales","REF",2018,"vehicle",295460
"ICEV-D","Car",2038,"sales","REF",2018,"vehicle",95176
"ICEV-G","Car",2038,"sales","REF",2018,"vehicle",2751818
"PHEV20","Car",2038,"sales","REF",2018,"vehicle",34487
"PHEV40","Car",2038,"sales","REF",2018,"vehicle",44925
"BEV100","Light truck",2038,"sales","REF",2018,"vehicle",1506752
"BEV300","Light truck",2038,"sales","REF",2018,"vehicle",1419652
"CNG","Light truck",2038,"sales","REF",2018,"vehicle",29513
"FCV","Light truck",2038,"sales","REF",2018,"vehicle",17058
"FFV","Light truck",2038,"sales","REF",2018,"vehicle",593563
"HEV","Light truck",2038,"sales","REF",2018,"vehicle",42585
"ICEV-D","Light truck",2038,"sales","REF",2018,"vehicle",99078
"ICEV-G","Light truck",2038,"sales","REF",2018,"vehicle",2900612
"PHEV20","Light truck",2038,"sales","REF",2018,"vehicle",41565
"PHEV40","Light truck",2038,"sales","REF",2018,"vehicle",24233
"BEV100","Car",2039,"sales","REF",2018,"vehicle",460687
"BEV300","Car",2039,"sales","REF",2018,"vehicle",6086193
"CNG","Car",2039,"sales","REF",2018,"vehicle",13808
"FCV","Car",2039,"sales","REF",2018,"vehicle",12284
"FFV","Car",2039,"sales","REF",2018,"vehicle",187123
"HEV","Car",2039,"sales","REF",2018,"vehicle",303156
"ICEV-D","Car",2039,"sales","REF",2018,"vehicle",94063
"ICEV-G","Car",2039,"sales","REF",2018,"vehicle",2815496
"PHEV20","Car",2039,"sales","REF",2018,"vehicle",35039
"PHEV40","Car",2039,"sales","REF",2018,"vehicle",46719
"BEV100","Light truck",2039,"sales","REF",2018,"vehicle",1592991
"BEV300","Light truck",2039,"sales","REF",2018,"vehicle",1487894
"CNG","Light truck",2039,"sales","REF",2018,"vehicle",28627
"FCV","Light truck",2039,"sales","REF",2018,"vehicle",16390
"FFV","Light truck",2039,"sales","REF",2018,"vehicle",570199
"HEV","Light truck",2039,"sales","REF",2018,"vehicle",41615
"ICEV-D","Light truck",2039,"sales","REF",2018,"vehicle",96028
"ICEV-G","Light truck",2039,"sales","REF",2018,"vehicle",2821264
"PHEV20","Light truck",2039,"sales","REF",2018,"vehicle",40175
"PHEV40","Light truck",2039,"sales","REF",2018,"vehicle",23351
"BEV100","Car",2040,"sales","REF",2018,"vehicle",453314
"BEV300","Car",2040,"sales","REF",2018,"vehicle",6106374
"CNG","Car",2040,"sales","REF",2018,"vehicle",14157
"FCV","Car",2040,"sales","REF",2018,"vehicle",12536
"FFV","Car",2040,"sales","REF",2018,"vehicle",189146
"HEV","Car",2040,"sales","REF",2018,"vehicle",310764
"ICEV-D","Car",2040,"sales","REF",2018,"vehicle",93235
"ICEV-G","Car",2040,"sales","REF",2018,"vehicle",2874220
"PHEV20","Car",2040,"sales","REF",2018,"vehicle",35796
"PHEV40","Car",2040,"sales","REF",2018,"vehicle",48645
"BEV100","Light truck",2040,"sales","REF",2018,"vehicle",1677371
"BEV300","Light truck",2040,"sales","REF",2018,"vehicle",1553519
"CNG","Light truck",2040,"sales","REF",2018,"vehicle",27630
"FCV","Light truck",2040,"sales","REF",2018,"vehicle",15815
"FFV","Light truck",2040,"sales","REF",2018,"vehicle",541385
"HEV","Light truck",2040,"sales","REF",2018,"vehicle",40479
"ICEV-D","Light truck",2040,"sales","REF",2018,"vehicle",93048
"ICEV-G","Light truck",2040,"sales","REF",2018,"vehicle",2731259
"PHEV20","Light truck",2040,"sales","REF",2018,"vehicle",39002
"PHEV40","Light truck",2040,"sales","REF",2018,"vehicle",22605
"BEV100","Car",2041,"sales","REF",2018,"vehicle",449408
"BEV300","Car",2041,"sales","REF",2018,"vehicle",6163008
"CNG","Car",2041,"sales","REF",2018,"vehicle",14381
"FCV","Car",2041,"sales","REF",2018,"vehicle",12660
"FFV","Car",2041,"sales","REF",2018,"vehicle",189036
"HEV","Car",2041,"sales","REF",2018,"vehicle",315995
"ICEV-D","Car",2041,"sales","REF",2018,"vehicle",91483
"ICEV-G","Car",2041,"sales","REF",2018,"vehicle",2912021
"PHEV20","Car",2041,"sales","REF",2018,"vehicle",36134
"PHEV40","Car",2041,"sales","REF",2018,"vehicle",49672
"BEV100","Light truck",2041,"sales","REF",2018,"vehicle",1698440
"BEV300","Light truck",2041,"sales","REF",2018,"vehicle",1558421
"CNG","Light truck",2041,"sales","REF",2018,"vehicle",27736
"FCV","Light truck",2041,"sales","REF",2018,"vehicle",15832
"FFV","Light truck",2041,"sales","REF",2018,"vehicle",533038
"HEV","Light truck",2041,"sales","REF",2018,"vehicle",40801
"ICEV-D","Light truck",2041,"sales","REF",2018,"vehicle",93450
"ICEV-G","Light truck",2041,"sales","REF",2018,"vehicle",2752479
"PHEV20","Light truck",2041,"sales","REF",2018,"vehicle",39284
"PHEV40","Light truck",2041,"sales","REF",2018,"vehicle",22708
"BEV100","Car",2042,"sales","REF",2018,"vehicle",447035
"BEV300","Car",2042,"sales","REF",2018,"vehicle",6203019
"CNG","Car",2042,"sales","REF",2018,"vehicle",14563
"FCV","Car",2042,"sales","REF",2018,"vehicle",12797
"FFV","Car",2042,"sales","REF",2018,"vehicle",188116
"HEV","Car",2042,"sales","REF",2018,"vehicle",319232
"ICEV-D","Car",2042,"sales","REF",2018,"vehicle",90201
"ICEV-G","Car",2042,"sales","REF",2018,"vehicle",2941826
"PHEV20","Car",2042,"sales","REF",2018,"vehicle",36471
"PHEV40","Car",2042,"sales","REF",2018,"vehicle",50540
"BEV100","Light truck",2042,"sales","REF",2018,"vehicle",1715886
"BEV300","Light truck",2042,"sales","REF",2018,"vehicle",1559513
"CNG","Light truck",2042,"sales","REF",2018,"vehicle",27799
"FCV","Light truck",2042,"sales","REF",2018,"vehicle",15876
"FFV","Light truck",2042,"sales","REF",2018,"vehicle",522807
"HEV","Light truck",2042,"sales","REF",2018,"vehicle",41052
"ICEV-D","Light truck",2042,"sales","REF",2018,"vehicle",94772
"ICEV-G","Light truck",2042,"sales","REF",2018,"vehicle",2768849
"PHEV20","Light truck",2042,"sales","REF",2018,"vehicle",39635
"PHEV40","Light truck",2042,"sales","REF",2018,"vehicle",22856
"BEV100","Car",2043,"sales","REF",2018,"vehicle",445888
"BEV300","Car",2043,"sales","REF",2018,"vehicle",6265546
"CNG","Car",2043,"sales","REF",2018,"vehicle",14774
"FCV","Car",2043,"sales","REF",2018,"vehicle",12914
"FFV","Car",2043,"sales","REF",2018,"vehicle",187536
"HEV","Car",2043,"sales","REF",2018,"vehicle",322877
"ICEV-D","Car",2043,"sales","REF",2018,"vehicle",88770
"ICEV-G","Car",2043,"sales","REF",2018,"vehicle",2978104
"PHEV20","Car",2043,"sales","REF",2018,"vehicle",36750
"PHEV40","Car",2043,"sales","REF",2018,"vehicle",51393
"BEV100","Light truck",2043,"sales","REF",2018,"vehicle",1740527
"BEV300","Light truck",2043,"sales","REF",2018,"vehicle",1565104
"CNG","Light truck",2043,"sales","REF",2018,"vehicle",28001
"FCV","Light truck",2043,"sales","REF",2018,"vehicle",15924
"FFV","Light truck",2043,"sales","REF",2018,"vehicle",515306
"HEV","Light truck",2043,"sales","REF",2018,"vehicle",41509
"ICEV-D","Light truck",2043,"sales","REF",2018,"vehicle",96191
"ICEV-G","Light truck",2043,"sales","REF",2018,"vehicle",2800628
"PHEV20","Light truck",2043,"sales","REF",2018,"vehicle",40025
"PHEV40","Light truck",2043,"sales","REF",2018,"vehicle",23027
"BEV100","Car",2044,"sales","REF",2018,"vehicle",446819
"BEV300","Car",2044,"sales","REF",2018,"vehicle",6339259
"CNG","Car",2044,"sales","REF",2018,"vehicle",15006
"FCV","Car",2044,"sales","REF",2018,"vehicle",13098
"FFV","Car",2044,"sales","REF",2018,"vehicle",185580
"HEV","Car",2044,"sales","REF",2018,"vehicle",326980
"ICEV-D","Car",2044,"sales","REF",2018,"vehicle",87942
"ICEV-G","Car",2044,"sales","REF",2018,"vehicle",3019372
"PHEV20","Car",2044,"sales","REF",2018,"vehicle",37193
"PHEV40","Car",2044,"sales","REF",2018,"vehicle",52349
"BEV100","Light truck",2044,"sales","REF",2018,"vehicle",1769018
"BEV300","Light truck",2044,"sales","REF",2018,"vehicle",1573378
"CNG","Light truck",2044,"sales","REF",2018,"vehicle",28284
"FCV","Light truck",2044,"sales","REF",2018,"vehicle",16065
"FFV","Light truck",2044,"sales","REF",2018,"vehicle",502549
"HEV","Light truck",2044,"sales","REF",2018,"vehicle",42133
"ICEV-D","Light truck",2044,"sales","REF",2018,"vehicle",98702
"ICEV-G","Light truck",2044,"sales","REF",2018,"vehicle",2845147
"PHEV20","Light truck",2044,"sales","REF",2018,"vehicle",40661
"PHEV40","Light truck",2044,"sales","REF",2018,"vehicle",23345
"BEV100","Car",2045,"sales","REF",2018,"vehicle",448035
"BEV300","Car",2045,"sales","REF",2018,"vehicle",6409247
"CNG","Car",2045,"sales","REF",2018,"vehicle",15220
"FCV","Car",2045,"sales","REF",2018,"vehicle",13297
"FFV","Car",2045,"sales","REF",2018,"vehicle",187692
"HEV","Car",2045,"sales","REF",2018,"vehicle",330574
"ICEV-D","Car",2045,"sales","REF",2018,"vehicle",86481
"ICEV-G","Car",2045,"sales","REF",2018,"vehicle",3054541
"PHEV20","Car",2045,"sales","REF",2018,"vehicle",37647
"PHEV40","Car",2045,"sales","REF",2018,"vehicle",53245
"BEV100","Light truck",2045,"sales","REF",2018,"vehicle",1796835
"BEV300","Light truck",2045,"sales","REF",2018,"vehicle",1580632
"CNG","Light truck",2045,"sales","REF",2018,"vehicle",28556
"FCV","Light truck",2045,"sales","REF",2018,"vehicle",16230
"FFV","Light truck",2045,"sales","REF",2018,"vehicle",507390
"HEV","Light truck",2045,"sales","REF",2018,"vehicle",42664
"ICEV-D","Light truck",2045,"sales","REF",2018,"vehicle",100026
"ICEV-G","Light truck",2045,"sales","REF",2018,"vehicle",2872723
"PHEV20","Light truck",2045,"sales","REF",2018,"vehicle",41364
"PHEV40","Light truck",2045,"sales","REF",2018,"vehicle",23713
"BEV100","Car",2046,"sales","REF",2018,"vehicle",448325
"BEV300","Car",2046,"sales","REF",2018,"vehicle",6471048
"CNG","Car",2046,"sales","REF",2018,"vehicle",15334
"FCV","Car",2046,"sales","REF",2018,"vehicle",13419
"FFV","Car",2046,"sales","REF",2018,"vehicle",188344
"HEV","Car",2046,"sales","REF",2018,"vehicle",331816
"ICEV-D","Car",2046,"sales","REF",2018,"vehicle",84434
"ICEV-G","Car",2046,"sales","REF",2018,"vehicle",3072533
"PHEV20","Car",2046,"sales","REF",2018,"vehicle",37853
"PHEV40","Car",2046,"sales","REF",2018,"vehicle",53689
"BEV100","Light truck",2046,"sales","REF",2018,"vehicle",1821446
"BEV300","Light truck",2046,"sales","REF",2018,"vehicle",1586603
"CNG","Light truck",2046,"sales","REF",2018,"vehicle",28916
"FCV","Light truck",2046,"sales","REF",2018,"vehicle",16388
"FFV","Light truck",2046,"sales","REF",2018,"vehicle",512517
"HEV","Light truck",2046,"sales","REF",2018,"vehicle",43306
"ICEV-D","Light truck",2046,"sales","REF",2018,"vehicle",101419
"ICEV-G","Light truck",2046,"sales","REF",2018,"vehicle",2912329
"PHEV20","Light truck",2046,"sales","REF",2018,"vehicle",42089
"PHEV40","Light truck",2046,"sales","REF",2018,"vehicle",24088
"BEV100","Car",2047,"sales","REF",2018,"vehicle",449899
"BEV300","Car",2047,"sales","REF",2018,"vehicle",6516970
"CNG","Car",2047,"sales","REF",2018,"vehicle",15471
"FCV","Car",2047,"sales","REF",2018,"vehicle",13627
"FFV","Car",2047,"sales","REF",2018,"vehicle",187049
"HEV","Car",2047,"sales","REF",2018,"vehicle",333787
"ICEV-D","Car",2047,"sales","REF",2018,"vehicle",82877
"ICEV-G","Car",2047,"sales","REF",2018,"vehicle",3092050
"PHEV20","Car",2047,"sales","REF",2018,"vehicle",38293
"PHEV40","Car",2047,"sales","REF",2018,"vehicle",54525
"BEV100","Light truck",2047,"sales","REF",2018,"vehicle",1842751
"BEV300","Light truck",2047,"sales","REF",2018,"vehicle",1588691
"CNG","Light truck",2047,"sales","REF",2018,"vehicle",29171
"FCV","Light truck",2047,"sales","REF",2018,"vehicle",16591
"FFV","Light truck",2047,"sales","REF",2018,"vehicle",506688
"HEV","Light truck",2047,"sales","REF",2018,"vehicle",43930
"ICEV-D","Light truck",2047,"sales","REF",2018,"vehicle",103701
"ICEV-G","Light truck",2047,"sales","REF",2018,"vehicle",2944569
"PHEV20","Light truck",2047,"sales","REF",2018,"vehicle",42919
"PHEV40","Light truck",2047,"sales","REF",2018,"vehicle",24556
"BEV100","Car",2048,"sales","REF",2018,"vehicle",447139
"BEV300","Car",2048,"sales","REF",2018,"vehicle",6510682
"CNG","Car",2048,"sales","REF",2018,"vehicle",15517
"FCV","Car",2048,"sales","REF",2018,"vehicle",13830
"FFV","Car",2048,"sales","REF",2018,"vehicle",179647
"HEV","Car",2048,"sales","REF",2018,"vehicle",333994
"ICEV-D","Car",2048,"sales","REF",2018,"vehicle",81471
"ICEV-G","Car",2048,"sales","REF",2018,"vehicle",3093013
"PHEV20","Car",2048,"sales","REF",2018,"vehicle",38652
"PHEV40","Car",2048,"sales","REF",2018,"vehicle",55115
"BEV100","Light truck",2048,"sales","REF",2018,"vehicle",1848772
"BEV300","Light truck",2048,"sales","REF",2018,"vehicle",1578214
"CNG","Light truck",2048,"sales","REF",2018,"vehicle",29164
"FCV","Light truck",2048,"sales","REF",2018,"vehicle",16752
"FFV","Light truck",2048,"sales","REF",2018,"vehicle",476666
"HEV","Light truck",2048,"sales","REF",2018,"vehicle",44307
"ICEV-D","Light truck",2048,"sales","REF",2018,"vehicle",106128
"ICEV-G","Light truck",2048,"sales","REF",2018,"vehicle",2967139
"PHEV20","Light truck",2048,"sales","REF",2018,"vehicle",43646
"PHEV40","Light truck",2048,"sales","REF",2018,"vehicle",24984
"BEV100","Car",2049,"sales","REF",2018,"vehicle",447611
"BEV300","Car",2049,"sales","REF",2018,"vehicle",6575418
"CNG","Car",2049,"sales","REF",2018,"vehicle",15675
"FCV","Car",2049,"sales","REF",2018,"vehicle",14052
"FFV","Car",2049,"sales","REF",2018,"vehicle",178245
"HEV","Car",2049,"sales","REF",2018,"vehicle",336104
"ICEV-D","Car",2049,"sales","REF",2018,"vehicle",81243
"ICEV-G","Car",2049,"sales","REF",2018,"vehicle",3113445
"PHEV20","Car",2049,"sales","REF",2018,"vehicle",39069
"PHEV40","Car",2049,"sales","REF",2018,"vehicle",55870
"BEV100","Light truck",2049,"sales","REF",2018,"vehicle",1875454
"BEV300","Light truck",2049,"sales","REF",2018,"vehicle",1583649
"CNG","Light truck",2049,"sales","REF",2018,"vehicle",29551
"FCV","Light truck",2049,"sales","REF",2018,"vehicle",16997
"FFV","Light truck",2049,"sales","REF",2018,"vehicle",473597
"HEV","Light truck",2049,"sales","REF",2018,"vehicle",45132
"ICEV-D","Light truck",2049,"sales","REF",2018,"vehicle",110335
"ICEV-G","Light truck",2049,"sales","REF",2018,"vehicle",3010978
"PHEV20","Light truck",2049,"sales","REF",2018,"vehicle",44637
"PHEV40","Light truck",2049,"sales","REF",2018,"vehicle",25574
"BEV100","Car",2050,"sales","REF",2018,"vehicle",448952
"BEV300","Car",2050,"sales","REF",2018,"vehicle",6633398
"CNG","Car",2050,"sales","REF",2018,"vehicle",15836
"FCV","Car",2050,"sales","REF",2018,"vehicle",14319
"FFV","Car",2050,"sales","REF",2018,"vehicle",178821
"HEV","Car",2050,"sales","REF",2018,"vehicle",337952
"ICEV-D","Car",2050,"sales","REF",2018,"vehicle",79882
"ICEV-G","Car",2050,"sales","REF",2018,"vehicle",3132401
"PHEV20","Car",2050,"sales","REF",2018,"vehicle",39589
"PHEV40","Car",2050,"sales","REF",2018,"vehicle",56788
"BEV100","Light truck",2050,"sales","REF",2018,"vehicle",1899665
"BEV300","Light truck",2050,"sales","REF",2018,"vehicle",1588656
"CNG","Light truck",2050,"sales","REF",2018,"vehicle",29893
"FCV","Light truck",2050,"sales","REF",2018,"vehicle",17281
"FFV","Light truck",2050,"sales","REF",2018,"vehicle",476842
"HEV","Light truck",2050,"sales","REF",2018,"vehicle",46061
"ICEV-D","Light truck",2050,"sales","REF",2018,"vehicle",112638
"ICEV-G","Light truck",2050,"sales","REF",2018,"vehicle",3044302
"PHEV20","Light truck",2050,"sales","REF",2018,"vehicle",45737
"PHEV40","Light truck",2050,"sales","REF",2018,"vehicle",26275
"BEV100","Car",2016,"stock","REF",2018,"vehicle",195852
"BEV300","Car",2016,"stock","REF",2018,"vehicle",78781
"CNG","Car",2016,"stock","REF",2018,"vehicle",107993
"FCV","Car",2016,"stock","REF",2018,"vehicle",3130
"FFV","Car",2016,"stock","REF",2018,"vehicle",3543584
"HEV","Car",2016,"stock","REF",2018,"vehicle",3424118
"ICEV-D","Car",2016,"stock","REF",2018,"vehicle",863705
"ICEV-G","Car",2016,"stock","REF",2018,"vehicle",115487514
"PHEV20","Car",2016,"stock","REF",2018,"vehicle",149013
"PHEV40","Car",2016,"stock","REF",2018,"vehicle",128711
"BEV100","Light truck",2016,"stock","REF",2018,"vehicle",12456
"BEV300","Light truck",2016,"stock","REF",2018,"vehicle",9802
"CNG","Light truck",2016,"stock","REF",2018,"vehicle",183653
"FCV","Light truck",2016,"stock","REF",2018,"vehicle",3001
"FFV","Light truck",2016,"stock","REF",2018,"vehicle",14905973
"HEV","Light truck",2016,"stock","REF",2018,"vehicle",486501
"ICEV-D","Light truck",2016,"stock","REF",2018,"vehicle",317475
"ICEV-G","Light truck",2016,"stock","REF",2018,"vehicle",100918159
"PHEV20","Light truck",2016,"stock","REF",2018,"vehicle",26753
"PHEV40","Light truck",2016,"stock","REF",2018,"vehicle",13804
"BEV100","Car",2017,"stock","REF",2018,"vehicle",225146
"BEV300","Car",2017,"stock","REF",2018,"vehicle",103879
"CNG","Car",2017,"stock","REF",2018,"vehicle",115891
"FCV","Car",2017,"stock","REF",2018,"vehicle",4859
"FFV","Car",2017,"stock","REF",2018,"vehicle",3901103
"HEV","Car",2017,"stock","REF",2018,"vehicle",3831510
"ICEV-D","Car",2017,"stock","REF",2018,"vehicle",834374
"ICEV-G","Car",2017,"stock","REF",2018,"vehicle",116024119
"PHEV20","Car",2017,"stock","REF",2018,"vehicle",168038
"PHEV40","Car",2017,"stock","REF",2018,"vehicle",173941
"BEV100","Light truck",2017,"stock","REF",2018,"vehicle",17317
"BEV300","Light truck",2017,"stock","REF",2018,"vehicle",14799
"CNG","Light truck",2017,"stock","REF",2018,"vehicle",196893
"FCV","Light truck",2017,"stock","REF",2018,"vehicle",4707
"FFV","Light truck",2017,"stock","REF",2018,"vehicle",15719560
"HEV","Light truck",2017,"stock","REF",2018,"vehicle",527901
"ICEV-D","Light truck",2017,"stock","REF",2018,"vehicle",358400
"ICEV-G","Light truck",2017,"stock","REF",2018,"vehicle",99839327
"PHEV20","Light truck",2017,"stock","REF",2018,"vehicle",39390
"PHEV40","Light truck",2017,"stock","REF",2018,"vehicle",21025
"BEV100","Car",2018,"stock","REF",2018,"vehicle",329786
"BEV300","Car",2018,"stock","REF",2018,"vehicle",345523
"CNG","Car",2018,"stock","REF",2018,"vehicle",142767
"FCV","Car",2018,"stock","REF",2018,"vehicle",8004
"FFV","Car",2018,"stock","REF",2018,"vehicle",4142793
"HEV","Car",2018,"stock","REF",2018,"vehicle",4209292
"ICEV-D","Car",2018,"stock","REF",2018,"vehicle",830964
"ICEV-G","Car",2018,"stock","REF",2018,"vehicle",116453183
"PHEV20","Car",2018,"stock","REF",2018,"vehicle",193111
"PHEV40","Car",2018,"stock","REF",2018,"vehicle",191254
"BEV100","Light truck",2018,"stock","REF",2018,"vehicle",25611
"BEV300","Light truck",2018,"stock","REF",2018,"vehicle",21765
"CNG","Light truck",2018,"stock","REF",2018,"vehicle",252474
"FCV","Light truck",2018,"stock","REF",2018,"vehicle",7890
"FFV","Light truck",2018,"stock","REF",2018,"vehicle",15956174
"HEV","Light truck",2018,"stock","REF",2018,"vehicle",555856
"ICEV-D","Light truck",2018,"stock","REF",2018,"vehicle",432199
"ICEV-G","Light truck",2018,"stock","REF",2018,"vehicle",99608952
"PHEV20","Light truck",2018,"stock","REF",2018,"vehicle",64590
"PHEV40","Light truck",2018,"stock","REF",2018,"vehicle",35900
"BEV100","Car",2019,"stock","REF",2018,"vehicle",411728
"BEV300","Car",2019,"stock","REF",2018,"vehicle",698655
"CNG","Car",2019,"stock","REF",2018,"vehicle",169152
"FCV","Car",2019,"stock","REF",2018,"vehicle",13831
"FFV","Car",2019,"stock","REF",2018,"vehicle",4382423
"HEV","Car",2019,"stock","REF",2018,"vehicle",4579972
"ICEV-D","Car",2019,"stock","REF",2018,"vehicle",842212
"ICEV-G","Car",2019,"stock","REF",2018,"vehicle",116647121
"PHEV20","Car",2019,"stock","REF",2018,"vehicle",219841
"PHEV40","Car",2019,"stock","REF",2018,"vehicle",208512
"BEV100","Light truck",2019,"stock","REF",2018,"vehicle",39966
"BEV300","Light truck",2019,"stock","REF",2018,"vehicle",34714
"CNG","Light truck",2019,"stock","REF",2018,"vehicle",308953
"FCV","Light truck",2019,"stock","REF",2018,"vehicle",13816
"FFV","Light truck",2019,"stock","REF",2018,"vehicle",16146166
"HEV","Light truck",2019,"stock","REF",2018,"vehicle",586306
"ICEV-D","Light truck",2019,"stock","REF",2018,"vehicle",558610
"ICEV-G","Light truck",2019,"stock","REF",2018,"vehicle",99395734
"PHEV20","Light truck",2019,"stock","REF",2018,"vehicle",92968
"PHEV40","Light truck",2019,"stock","REF",2018,"vehicle",52761
"BEV100","Car",2020,"stock","REF",2018,"vehicle",485861
"BEV300","Car",2020,"stock","REF",2018,"vehicle",1103373
"CNG","Car",2020,"stock","REF",2018,"vehicle",195727
"FCV","Car",2020,"stock","REF",2018,"vehicle",24854
"FFV","Car",2020,"stock","REF",2018,"vehicle",4612481
"HEV","Car",2020,"stock","REF",2018,"vehicle",4968579
"ICEV-D","Car",2020,"stock","REF",2018,"vehicle",882161
"ICEV-G","Car",2020,"stock","REF",2018,"vehicle",116931184
"PHEV20","Car",2020,"stock","REF",2018,"vehicle",257636
"PHEV40","Car",2020,"stock","REF",2018,"vehicle",232324
"BEV100","Light truck",2020,"stock","REF",2018,"vehicle",65401
"BEV300","Light truck",2020,"stock","REF",2018,"vehicle",59290
"CNG","Light truck",2020,"stock","REF",2018,"vehicle",360433
"FCV","Light truck",2020,"stock","REF",2018,"vehicle",25020
"FFV","Light truck",2020,"stock","REF",2018,"vehicle",16242007
"HEV","Light truck",2020,"stock","REF",2018,"vehicle",614814
"ICEV-D","Light truck",2020,"stock","REF",2018,"vehicle",763641
"ICEV-G","Light truck",2020,"stock","REF",2018,"vehicle",98825771
"PHEV20","Light truck",2020,"stock","REF",2018,"vehicle",133685
"PHEV40","Light truck",2020,"stock","REF",2018,"vehicle",77073
"BEV100","Car",2021,"stock","REF",2018,"vehicle",558081
"BEV300","Car",2021,"stock","REF",2018,"vehicle",1542295
"CNG","Car",2021,"stock","REF",2018,"vehicle",221816
"FCV","Car",2021,"stock","REF",2018,"vehicle",40892
"FFV","Car",2021,"stock","REF",2018,"vehicle",4816431
"HEV","Car",2021,"stock","REF",2018,"vehicle",5360785
"ICEV-D","Car",2021,"stock","REF",2018,"vehicle",935898
"ICEV-G","Car",2021,"stock","REF",2018,"vehicle",117047842
"PHEV20","Car",2021,"stock","REF",2018,"vehicle",304039
"PHEV40","Car",2021,"stock","REF",2018,"vehicle",260992
"BEV100","Light truck",2021,"stock","REF",2018,"vehicle",101393
"BEV300","Light truck",2021,"stock","REF",2018,"vehicle",94968
"CNG","Light truck",2021,"stock","REF",2018,"vehicle",407714
"FCV","Light truck",2021,"stock","REF",2018,"vehicle",41244
"FFV","Light truck",2021,"stock","REF",2018,"vehicle",16256741
"HEV","Light truck",2021,"stock","REF",2018,"vehicle",640419
"ICEV-D","Light truck",2021,"stock","REF",2018,"vehicle",967235
"ICEV-G","Light truck",2021,"stock","REF",2018,"vehicle",98000568
"PHEV20","Light truck",2021,"stock","REF",2018,"vehicle",183551
"PHEV40","Light truck",2021,"stock","REF",2018,"vehicle",106917
"BEV100","Car",2022,"stock","REF",2018,"vehicle",652561
"BEV300","Car",2022,"stock","REF",2018,"vehicle",2168194
"CNG","Car",2022,"stock","REF",2018,"vehicle",246785
"FCV","Car",2022,"stock","REF",2018,"vehicle",59989
"FFV","Car",2022,"stock","REF",2018,"vehicle",4992856
"HEV","Car",2022,"stock","REF",2018,"vehicle",5740566
"ICEV-D","Car",2022,"stock","REF",2018,"vehicle",1002396
"ICEV-G","Car",2022,"stock","REF",2018,"vehicle",116984127
"PHEV20","Car",2022,"stock","REF",2018,"vehicle",347288
"PHEV40","Car",2022,"stock","REF",2018,"vehicle",287314
"BEV100","Light truck",2022,"stock","REF",2018,"vehicle",144494
"BEV300","Light truck",2022,"stock","REF",2018,"vehicle",138016
"CNG","Light truck",2022,"stock","REF",2018,"vehicle",452423
"FCV","Light truck",2022,"stock","REF",2018,"vehicle",60796
"FFV","Light truck",2022,"stock","REF",2018,"vehicle",16224694
"HEV","Light truck",2022,"stock","REF",2018,"vehicle",665221
"ICEV-D","Light truck",2022,"stock","REF",2018,"vehicle",1173867
"ICEV-G","Light truck",2022,"stock","REF",2018,"vehicle",97181527
"PHEV20","Light truck",2022,"stock","REF",2018,"vehicle",230948
"PHEV40","Light truck",2022,"stock","REF",2018,"vehicle",135302
"BEV100","Car",2023,"stock","REF",2018,"vehicle",774868
"BEV300","Car",2023,"stock","REF",2018,"vehicle",3064825
"CNG","Car",2023,"stock","REF",2018,"vehicle",270303
"FCV","Car",2023,"stock","REF",2018,"vehicle",81106
"FFV","Car",2023,"stock","REF",2018,"vehicle",5148805
"HEV","Car",2023,"stock","REF",2018,"vehicle",6104129
"ICEV-D","Car",2023,"stock","REF",2018,"vehicle",1081855
"ICEV-G","Car",2023,"stock","REF",2018,"vehicle",116699156
"PHEV20","Car",2023,"stock","REF",2018,"vehicle",397035
"PHEV40","Car",2023,"stock","REF",2018,"vehicle",317654
"BEV100","Light truck",2023,"stock","REF",2018,"vehicle",201166
"BEV300","Light truck",2023,"stock","REF",2018,"vehicle",194939
"CNG","Light truck",2023,"stock","REF",2018,"vehicle",494944
"FCV","Light truck",2023,"stock","REF",2018,"vehicle",82833
"FFV","Light truck",2023,"stock","REF",2018,"vehicle",16171129
"HEV","Light truck",2023,"stock","REF",2018,"vehicle",690947
"ICEV-D","Light truck",2023,"stock","REF",2018,"vehicle",1379703
"ICEV-G","Light truck",2023,"stock","REF",2018,"vehicle",96373169
