"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"FFV","Light truck",2036,"sales","LOP",2018,"vehicle",752431
"HEV","Light truck",2036,"sales","LOP",2018,"vehicle",59562
"ICEV-D","Light truck",2036,"sales","LOP",2018,"vehicle",184341
"ICEV-G","Light truck",2036,"sales","LOP",2018,"vehicle",4721522
"PHEV20","Light truck",2036,"sales","LOP",2018,"vehicle",50769
"PHEV40","Light truck",2036,"sales","LOP",2018,"vehicle",29646
"BEV100","Car",2037,"sales","LOP",2018,"vehicle",611411
"BEV300","Car",2037,"sales","LOP",2018,"vehicle",6474316
"CNG","Car",2037,"sales","LOP",2018,"vehicle",8495
"FCV","Car",2037,"sales","LOP",2018,"vehicle",8840
"FFV","Car",2037,"sales","LOP",2018,"vehicle",105261
"HEV","Car",2037,"sales","LOP",2018,"vehicle",181615
"ICEV-D","Car",2037,"sales","LOP",2018,"vehicle",72280
"ICEV-G","Car",2037,"sales","LOP",2018,"vehicle",1873226
"PHEV20","Car",2037,"sales","LOP",2018,"vehicle",24167
"PHEV40","Car",2037,"sales","LOP",2018,"vehicle",24885
"BEV100","Light truck",2037,"sales","LOP",2018,"vehicle",1630930
"BEV300","Light truck",2037,"sales","LOP",2018,"vehicle",1552512
"CNG","Light truck",2037,"sales","LOP",2018,"vehicle",44143
"FCV","Light truck",2037,"sales","LOP",2018,"vehicle",20610
"FFV","Light truck",2037,"sales","LOP",2018,"vehicle",732419
"HEV","Light truck",2037,"sales","LOP",2018,"vehicle",58262
"ICEV-D","Light truck",2037,"sales","LOP",2018,"vehicle",179047
"ICEV-G","Light truck",2037,"sales","LOP",2018,"vehicle",4591066
"PHEV20","Light truck",2037,"sales","LOP",2018,"vehicle",49968
"PHEV40","Light truck",2037,"sales","LOP",2018,"vehicle",29081
"BEV100","Car",2038,"sales","LOP",2018,"vehicle",605162
"BEV300","Car",2038,"sales","LOP",2018,"vehicle",6617743
"CNG","Car",2038,"sales","LOP",2018,"vehicle",8512
"FCV","Car",2038,"sales","LOP",2018,"vehicle",8762
"FFV","Car",2038,"sales","LOP",2018,"vehicle",105195
"HEV","Car",2038,"sales","LOP",2018,"vehicle",182018
"ICEV-D","Car",2038,"sales","LOP",2018,"vehicle",70727
"ICEV-G","Car",2038,"sales","LOP",2018,"vehicle",1871760
"PHEV20","Car",2038,"sales","LOP",2018,"vehicle",24009
"PHEV40","Car",2038,"sales","LOP",2018,"vehicle",25182
"BEV100","Light truck",2038,"sales","LOP",2018,"vehicle",1667564
"BEV300","Light truck",2038,"sales","LOP",2018,"vehicle",1577508
"CNG","Light truck",2038,"sales","LOP",2018,"vehicle",43813
"FCV","Light truck",2038,"sales","LOP",2018,"vehicle",20465
"FFV","Light truck",2038,"sales","LOP",2018,"vehicle",727802
"HEV","Light truck",2038,"sales","LOP",2018,"vehicle",58161
"ICEV-D","Light truck",2038,"sales","LOP",2018,"vehicle",177504
"ICEV-G","Light truck",2038,"sales","LOP",2018,"vehicle",4558848
"PHEV20","Light truck",2038,"sales","LOP",2018,"vehicle",49876
"PHEV40","Light truck",2038,"sales","LOP",2018,"vehicle",28920
"BEV100","Car",2039,"sales","LOP",2018,"vehicle",592223
"BEV300","Car",2039,"sales","LOP",2018,"vehicle",6639352
"CNG","Car",2039,"sales","LOP",2018,"vehicle",8940
"FCV","Car",2039,"sales","LOP",2018,"vehicle",9140
"FFV","Car",2039,"sales","LOP",2018,"vehicle",110156
"HEV","Car",2039,"sales","LOP",2018,"vehicle",191212
"ICEV-D","Car",2039,"sales","LOP",2018,"vehicle",72552
"ICEV-G","Car",2039,"sales","LOP",2018,"vehicle",1959997
"PHEV20","Car",2039,"sales","LOP",2018,"vehicle",25085
"PHEV40","Car",2039,"sales","LOP",2018,"vehicle",26747
"BEV100","Light truck",2039,"sales","LOP",2018,"vehicle",1753850
"BEV300","Light truck",2039,"sales","LOP",2018,"vehicle",1649244
"CNG","Light truck",2039,"sales","LOP",2018,"vehicle",42431
"FCV","Light truck",2039,"sales","LOP",2018,"vehicle",19964
"FFV","Light truck",2039,"sales","LOP",2018,"vehicle",705551
"HEV","Light truck",2039,"sales","LOP",2018,"vehicle",56661
"ICEV-D","Light truck",2039,"sales","LOP",2018,"vehicle",171847
"ICEV-G","Light truck",2039,"sales","LOP",2018,"vehicle",4415163
"PHEV20","Light truck",2039,"sales","LOP",2018,"vehicle",48916
"PHEV40","Light truck",2039,"sales","LOP",2018,"vehicle",28259
"BEV100","Car",2040,"sales","LOP",2018,"vehicle",583199
"BEV300","Car",2040,"sales","LOP",2018,"vehicle",6660309
"CNG","Car",2040,"sales","LOP",2018,"vehicle",9327
"FCV","Car",2040,"sales","LOP",2018,"vehicle",9532
"FFV","Car",2040,"sales","LOP",2018,"vehicle",114606
"HEV","Car",2040,"sales","LOP",2018,"vehicle",199531
"ICEV-D","Car",2040,"sales","LOP",2018,"vehicle",74093
"ICEV-G","Car",2040,"sales","LOP",2018,"vehicle",2039353
"PHEV20","Car",2040,"sales","LOP",2018,"vehicle",26163
"PHEV40","Car",2040,"sales","LOP",2018,"vehicle",28233
"BEV100","Light truck",2040,"sales","LOP",2018,"vehicle",1843526
"BEV300","Light truck",2040,"sales","LOP",2018,"vehicle",1724171
"CNG","Light truck",2040,"sales","LOP",2018,"vehicle",41160
"FCV","Light truck",2040,"sales","LOP",2018,"vehicle",19571
"FFV","Light truck",2040,"sales","LOP",2018,"vehicle",685229
"HEV","Light truck",2040,"sales","LOP",2018,"vehicle",55226
"ICEV-D","Light truck",2040,"sales","LOP",2018,"vehicle",166822
"ICEV-G","Light truck",2040,"sales","LOP",2018,"vehicle",4283977
"PHEV20","Light truck",2040,"sales","LOP",2018,"vehicle",48221
"PHEV40","Light truck",2040,"sales","LOP",2018,"vehicle",27755
"BEV100","Car",2041,"sales","LOP",2018,"vehicle",579621
"BEV300","Car",2041,"sales","LOP",2018,"vehicle",6726029
"CNG","Car",2041,"sales","LOP",2018,"vehicle",9637
"FCV","Car",2041,"sales","LOP",2018,"vehicle",9790
"FFV","Car",2041,"sales","LOP",2018,"vehicle",118156
"HEV","Car",2041,"sales","LOP",2018,"vehicle",206490
"ICEV-D","Car",2041,"sales","LOP",2018,"vehicle",74687
"ICEV-G","Car",2041,"sales","LOP",2018,"vehicle",2104807
"PHEV20","Car",2041,"sales","LOP",2018,"vehicle",26864
"PHEV40","Car",2041,"sales","LOP",2018,"vehicle",29217
"BEV100","Light truck",2041,"sales","LOP",2018,"vehicle",1865154
"BEV300","Light truck",2041,"sales","LOP",2018,"vehicle",1733151
"CNG","Light truck",2041,"sales","LOP",2018,"vehicle",41047
"FCV","Light truck",2041,"sales","LOP",2018,"vehicle",19634
"FFV","Light truck",2041,"sales","LOP",2018,"vehicle",684033
"HEV","Light truck",2041,"sales","LOP",2018,"vehicle",55186
"ICEV-D","Light truck",2041,"sales","LOP",2018,"vehicle",166288
"ICEV-G","Light truck",2041,"sales","LOP",2018,"vehicle",4273571
"PHEV20","Light truck",2041,"sales","LOP",2018,"vehicle",48654
"PHEV40","Light truck",2041,"sales","LOP",2018,"vehicle",27901
"BEV100","Car",2042,"sales","LOP",2018,"vehicle",575057
"BEV300","Car",2042,"sales","LOP",2018,"vehicle",6767880
"CNG","Car",2042,"sales","LOP",2018,"vehicle",9905
"FCV","Car",2042,"sales","LOP",2018,"vehicle",10022
"FFV","Car",2042,"sales","LOP",2018,"vehicle",121132
"HEV","Car",2042,"sales","LOP",2018,"vehicle",211891
"ICEV-D","Car",2042,"sales","LOP",2018,"vehicle",74896
"ICEV-G","Car",2042,"sales","LOP",2018,"vehicle",2160123
"PHEV20","Car",2042,"sales","LOP",2018,"vehicle",27477
"PHEV40","Car",2042,"sales","LOP",2018,"vehicle",30050
"BEV100","Light truck",2042,"sales","LOP",2018,"vehicle",1880509
"BEV300","Light truck",2042,"sales","LOP",2018,"vehicle",1736161
"CNG","Light truck",2042,"sales","LOP",2018,"vehicle",40824
"FCV","Light truck",2042,"sales","LOP",2018,"vehicle",19672
"FFV","Light truck",2042,"sales","LOP",2018,"vehicle",681009
"HEV","Light truck",2042,"sales","LOP",2018,"vehicle",54972
"ICEV-D","Light truck",2042,"sales","LOP",2018,"vehicle",164845
"ICEV-G","Light truck",2042,"sales","LOP",2018,"vehicle",4252397
"PHEV20","Light truck",2042,"sales","LOP",2018,"vehicle",49032
"PHEV40","Light truck",2042,"sales","LOP",2018,"vehicle",28015
"BEV100","Car",2043,"sales","LOP",2018,"vehicle",572766
"BEV300","Car",2043,"sales","LOP",2018,"vehicle",6852030
"CNG","Car",2043,"sales","LOP",2018,"vehicle",10209
"FCV","Car",2043,"sales","LOP",2018,"vehicle",10232
"FFV","Car",2043,"sales","LOP",2018,"vehicle",124489
"HEV","Car",2043,"sales","LOP",2018,"vehicle",217829
"ICEV-D","Car",2043,"sales","LOP",2018,"vehicle",75490
"ICEV-G","Car",2043,"sales","LOP",2018,"vehicle",2223716
"PHEV20","Car",2043,"sales","LOP",2018,"vehicle",28053
"PHEV40","Car",2043,"sales","LOP",2018,"vehicle",30942
"BEV100","Light truck",2043,"sales","LOP",2018,"vehicle",1909780
"BEV300","Light truck",2043,"sales","LOP",2018,"vehicle",1747208
"CNG","Light truck",2043,"sales","LOP",2018,"vehicle",40893
"FCV","Light truck",2043,"sales","LOP",2018,"vehicle",19708
"FFV","Light truck",2043,"sales","LOP",2018,"vehicle",682577
"HEV","Light truck",2043,"sales","LOP",2018,"vehicle",55152
"ICEV-D","Light truck",2043,"sales","LOP",2018,"vehicle",165144
"ICEV-G","Light truck",2043,"sales","LOP",2018,"vehicle",4262721
"PHEV20","Light truck",2043,"sales","LOP",2018,"vehicle",49438
"PHEV40","Light truck",2043,"sales","LOP",2018,"vehicle",28140
"BEV100","Car",2044,"sales","LOP",2018,"vehicle",572776
"BEV300","Car",2044,"sales","LOP",2018,"vehicle",6952456
"CNG","Car",2044,"sales","LOP",2018,"vehicle",10545
"FCV","Car",2044,"sales","LOP",2018,"vehicle",10487
"FFV","Car",2044,"sales","LOP",2018,"vehicle",128180
"HEV","Car",2044,"sales","LOP",2018,"vehicle",224457
"ICEV-D","Car",2044,"sales","LOP",2018,"vehicle",76254
"ICEV-G","Car",2044,"sales","LOP",2018,"vehicle",2293663
"PHEV20","Car",2044,"sales","LOP",2018,"vehicle",28739
"PHEV40","Car",2044,"sales","LOP",2018,"vehicle",31962
"BEV100","Light truck",2044,"sales","LOP",2018,"vehicle",1944893
"BEV300","Light truck",2044,"sales","LOP",2018,"vehicle",1761564
"CNG","Light truck",2044,"sales","LOP",2018,"vehicle",41059
"FCV","Light truck",2044,"sales","LOP",2018,"vehicle",19827
"FFV","Light truck",2044,"sales","LOP",2018,"vehicle",685816
"HEV","Light truck",2044,"sales","LOP",2018,"vehicle",55524
"ICEV-D","Light truck",2044,"sales","LOP",2018,"vehicle",166065
"ICEV-G","Light truck",2044,"sales","LOP",2018,"vehicle",4282256
"PHEV20","Light truck",2044,"sales","LOP",2018,"vehicle",50056
"PHEV40","Light truck",2044,"sales","LOP",2018,"vehicle",28395
"BEV100","Car",2045,"sales","LOP",2018,"vehicle",571587
"BEV300","Car",2045,"sales","LOP",2018,"vehicle",7053114
"CNG","Car",2045,"sales","LOP",2018,"vehicle",10900
"FCV","Car",2045,"sales","LOP",2018,"vehicle",10724
"FFV","Car",2045,"sales","LOP",2018,"vehicle",132012
"HEV","Car",2045,"sales","LOP",2018,"vehicle",231455
"ICEV-D","Car",2045,"sales","LOP",2018,"vehicle",77038
"ICEV-G","Car",2045,"sales","LOP",2018,"vehicle",2366799
"PHEV20","Car",2045,"sales","LOP",2018,"vehicle",29373
"PHEV40","Car",2045,"sales","LOP",2018,"vehicle",32940
"BEV100","Light truck",2045,"sales","LOP",2018,"vehicle",1980807
"BEV300","Light truck",2045,"sales","LOP",2018,"vehicle",1774643
"CNG","Light truck",2045,"sales","LOP",2018,"vehicle",41193
"FCV","Light truck",2045,"sales","LOP",2018,"vehicle",19884
"FFV","Light truck",2045,"sales","LOP",2018,"vehicle",688415
"HEV","Light truck",2045,"sales","LOP",2018,"vehicle",55880
"ICEV-D","Light truck",2045,"sales","LOP",2018,"vehicle",166620
"ICEV-G","Light truck",2045,"sales","LOP",2018,"vehicle",4298436
"PHEV20","Light truck",2045,"sales","LOP",2018,"vehicle",50550
"PHEV40","Light truck",2045,"sales","LOP",2018,"vehicle",28574
"BEV100","Car",2046,"sales","LOP",2018,"vehicle",570429
"BEV300","Car",2046,"sales","LOP",2018,"vehicle",7148411
"CNG","Car",2046,"sales","LOP",2018,"vehicle",11250
"FCV","Car",2046,"sales","LOP",2018,"vehicle",10971
"FFV","Car",2046,"sales","LOP",2018,"vehicle",135726
"HEV","Car",2046,"sales","LOP",2018,"vehicle",238321
"ICEV-D","Car",2046,"sales","LOP",2018,"vehicle",77806
"ICEV-G","Car",2046,"sales","LOP",2018,"vehicle",2438192
"PHEV20","Car",2046,"sales","LOP",2018,"vehicle",30017
"PHEV40","Car",2046,"sales","LOP",2018,"vehicle",33914
"BEV100","Light truck",2046,"sales","LOP",2018,"vehicle",2015926
"BEV300","Light truck",2046,"sales","LOP",2018,"vehicle",1785890
"CNG","Light truck",2046,"sales","LOP",2018,"vehicle",41297
"FCV","Light truck",2046,"sales","LOP",2018,"vehicle",19957
"FFV","Light truck",2046,"sales","LOP",2018,"vehicle",690459
"HEV","Light truck",2046,"sales","LOP",2018,"vehicle",56225
"ICEV-D","Light truck",2046,"sales","LOP",2018,"vehicle",167291
"ICEV-G","Light truck",2046,"sales","LOP",2018,"vehicle",4311207
"PHEV20","Light truck",2046,"sales","LOP",2018,"vehicle",51114
"PHEV40","Light truck",2046,"sales","LOP",2018,"vehicle",28792
"BEV100","Car",2047,"sales","LOP",2018,"vehicle",569386
"BEV300","Car",2047,"sales","LOP",2018,"vehicle",7217096
"CNG","Car",2047,"sales","LOP",2018,"vehicle",11531
"FCV","Car",2047,"sales","LOP",2018,"vehicle",11243
"FFV","Car",2047,"sales","LOP",2018,"vehicle",138520
"HEV","Car",2047,"sales","LOP",2018,"vehicle",243438
"ICEV-D","Car",2047,"sales","LOP",2018,"vehicle",77302
"ICEV-G","Car",2047,"sales","LOP",2018,"vehicle",2492995
"PHEV20","Car",2047,"sales","LOP",2018,"vehicle",30676
"PHEV40","Car",2047,"sales","LOP",2018,"vehicle",34788
"BEV100","Light truck",2047,"sales","LOP",2018,"vehicle",2043783
"BEV300","Light truck",2047,"sales","LOP",2018,"vehicle",1791349
"CNG","Light truck",2047,"sales","LOP",2018,"vehicle",41363
"FCV","Light truck",2047,"sales","LOP",2018,"vehicle",20141
"FFV","Light truck",2047,"sales","LOP",2018,"vehicle",691611
"HEV","Light truck",2047,"sales","LOP",2018,"vehicle",56489
"ICEV-D","Light truck",2047,"sales","LOP",2018,"vehicle",165765
"ICEV-G","Light truck",2047,"sales","LOP",2018,"vehicle",4318651
"PHEV20","Light truck",2047,"sales","LOP",2018,"vehicle",51952
"PHEV40","Light truck",2047,"sales","LOP",2018,"vehicle",29180
"BEV100","Car",2048,"sales","LOP",2018,"vehicle",566028
"BEV300","Car",2048,"sales","LOP",2018,"vehicle",7238721
"CNG","Car",2048,"sales","LOP",2018,"vehicle",11743
"FCV","Car",2048,"sales","LOP",2018,"vehicle",11492
"FFV","Car",2048,"sales","LOP",2018,"vehicle",140566
"HEV","Car",2048,"sales","LOP",2018,"vehicle",247267
"ICEV-D","Car",2048,"sales","LOP",2018,"vehicle",76696
"ICEV-G","Car",2048,"sales","LOP",2018,"vehicle",2534089
"PHEV20","Car",2048,"sales","LOP",2018,"vehicle",31258
"PHEV40","Car",2048,"sales","LOP",2018,"vehicle",35581
"BEV100","Light truck",2048,"sales","LOP",2018,"vehicle",2059237
"BEV300","Light truck",2048,"sales","LOP",2018,"vehicle",1784893
"CNG","Light truck",2048,"sales","LOP",2018,"vehicle",41113
"FCV","Light truck",2048,"sales","LOP",2018,"vehicle",20254
"FFV","Light truck",2048,"sales","LOP",2018,"vehicle",687843
"HEV","Light truck",2048,"sales","LOP",2018,"vehicle",56417
"ICEV-D","Light truck",2048,"sales","LOP",2018,"vehicle",164782
"ICEV-G","Light truck",2048,"sales","LOP",2018,"vehicle",4294188
"PHEV20","Light truck",2048,"sales","LOP",2018,"vehicle",52614
"PHEV40","Light truck",2048,"sales","LOP",2018,"vehicle",29487
"BEV100","Car",2049,"sales","LOP",2018,"vehicle",566099
"BEV300","Car",2049,"sales","LOP",2018,"vehicle",7312698
"CNG","Car",2049,"sales","LOP",2018,"vehicle",11990
"FCV","Car",2049,"sales","LOP",2018,"vehicle",11787
"FFV","Car",2049,"sales","LOP",2018,"vehicle",143163
"HEV","Car",2049,"sales","LOP",2018,"vehicle",252021
"ICEV-D","Car",2049,"sales","LOP",2018,"vehicle",76548
"ICEV-G","Car",2049,"sales","LOP",2018,"vehicle",2585855
"PHEV20","Car",2049,"sales","LOP",2018,"vehicle",31949
"PHEV40","Car",2049,"sales","LOP",2018,"vehicle",36493
"BEV100","Light truck",2049,"sales","LOP",2018,"vehicle",2090069
"BEV300","Light truck",2049,"sales","LOP",2018,"vehicle",1790532
"CNG","Light truck",2049,"sales","LOP",2018,"vehicle",41179
"FCV","Light truck",2049,"sales","LOP",2018,"vehicle",20502
"FFV","Light truck",2049,"sales","LOP",2018,"vehicle",690063
"HEV","Light truck",2049,"sales","LOP",2018,"vehicle",56834
"ICEV-D","Light truck",2049,"sales","LOP",2018,"vehicle",165198
"ICEV-G","Light truck",2049,"sales","LOP",2018,"vehicle",4308169
"PHEV20","Light truck",2049,"sales","LOP",2018,"vehicle",53654
"PHEV40","Light truck",2049,"sales","LOP",2018,"vehicle",30015
"BEV100","Car",2050,"sales","LOP",2018,"vehicle",566706
"BEV300","Car",2050,"sales","LOP",2018,"vehicle",7361583
"CNG","Car",2050,"sales","LOP",2018,"vehicle",12254
"FCV","Car",2050,"sales","LOP",2018,"vehicle",12163
"FFV","Car",2050,"sales","LOP",2018,"vehicle",146019
"HEV","Car",2050,"sales","LOP",2018,"vehicle",257391
"ICEV-D","Car",2050,"sales","LOP",2018,"vehicle",76927
"ICEV-G","Car",2050,"sales","LOP",2018,"vehicle",2641996
"PHEV20","Car",2050,"sales","LOP",2018,"vehicle",32837
"PHEV40","Car",2050,"sales","LOP",2018,"vehicle",37608
"BEV100","Light truck",2050,"sales","LOP",2018,"vehicle",2114449
"BEV300","Light truck",2050,"sales","LOP",2018,"vehicle",1790529
"CNG","Light truck",2050,"sales","LOP",2018,"vehicle",40987
"FCV","Light truck",2050,"sales","LOP",2018,"vehicle",20779
"FFV","Light truck",2050,"sales","LOP",2018,"vehicle",688015
"HEV","Light truck",2050,"sales","LOP",2018,"vehicle",57010
"ICEV-D","Light truck",2050,"sales","LOP",2018,"vehicle",166232
"ICEV-G","Light truck",2050,"sales","LOP",2018,"vehicle",4293329
"PHEV20","Light truck",2050,"sales","LOP",2018,"vehicle",54753
"PHEV40","Light truck",2050,"sales","LOP",2018,"vehicle",30611
"BEV100","Car",2016,"stock","LOP",2018,"vehicle",195852
"BEV300","Car",2016,"stock","LOP",2018,"vehicle",78781
"CNG","Car",2016,"stock","LOP",2018,"vehicle",107993
"FCV","Car",2016,"stock","LOP",2018,"vehicle",3130
"FFV","Car",2016,"stock","LOP",2018,"vehicle",3543584
"HEV","Car",2016,"stock","LOP",2018,"vehicle",3424118
"ICEV-D","Car",2016,"stock","LOP",2018,"vehicle",863705
"ICEV-G","Car",2016,"stock","LOP",2018,"vehicle",115487515
"PHEV20","Car",2016,"stock","LOP",2018,"vehicle",149013
"PHEV40","Car",2016,"stock","LOP",2018,"vehicle",128711
"BEV100","Light truck",2016,"stock","LOP",2018,"vehicle",12456
"BEV300","Light truck",2016,"stock","LOP",2018,"vehicle",9802
"CNG","Light truck",2016,"stock","LOP",2018,"vehicle",183653
"FCV","Light truck",2016,"stock","LOP",2018,"vehicle",3001
"FFV","Light truck",2016,"stock","LOP",2018,"vehicle",14905973
"HEV","Light truck",2016,"stock","LOP",2018,"vehicle",486501
"ICEV-D","Light truck",2016,"stock","LOP",2018,"vehicle",317475
"ICEV-G","Light truck",2016,"stock","LOP",2018,"vehicle",100918159
"PHEV20","Light truck",2016,"stock","LOP",2018,"vehicle",26753
"PHEV40","Light truck",2016,"stock","LOP",2018,"vehicle",13804
"BEV100","Car",2017,"stock","LOP",2018,"vehicle",224697
"BEV300","Car",2017,"stock","LOP",2018,"vehicle",103500
"CNG","Car",2017,"stock","LOP",2018,"vehicle",115872
"FCV","Car",2017,"stock","LOP",2018,"vehicle",4859
"FFV","Car",2017,"stock","LOP",2018,"vehicle",3898661
"HEV","Car",2017,"stock","LOP",2018,"vehicle",3826029
"ICEV-D","Car",2017,"stock","LOP",2018,"vehicle",834362
"ICEV-G","Car",2017,"stock","LOP",2018,"vehicle",115939919
"PHEV20","Car",2017,"stock","LOP",2018,"vehicle",167938
"PHEV40","Car",2017,"stock","LOP",2018,"vehicle",173334
"BEV100","Light truck",2017,"stock","LOP",2018,"vehicle",17317
"BEV300","Light truck",2017,"stock","LOP",2018,"vehicle",14799
"CNG","Light truck",2017,"stock","LOP",2018,"vehicle",196894
"FCV","Light truck",2017,"stock","LOP",2018,"vehicle",4707
"FFV","Light truck",2017,"stock","LOP",2018,"vehicle",15718892
"HEV","Light truck",2017,"stock","LOP",2018,"vehicle",577935
"ICEV-D","Light truck",2017,"stock","LOP",2018,"vehicle",435380
"ICEV-G","Light truck",2017,"stock","LOP",2018,"vehicle",99686349
"PHEV20","Light truck",2017,"stock","LOP",2018,"vehicle",57093
"PHEV40","Light truck",2017,"stock","LOP",2018,"vehicle",21025
"BEV100","Car",2018,"stock","LOP",2018,"vehicle",329148
"BEV300","Car",2018,"stock","LOP",2018,"vehicle",359354
"CNG","Car",2018,"stock","LOP",2018,"vehicle",141600
"FCV","Car",2018,"stock","LOP",2018,"vehicle",7992
"FFV","Car",2018,"stock","LOP",2018,"vehicle",4126149
"HEV","Car",2018,"stock","LOP",2018,"vehicle",4171290
"ICEV-D","Car",2018,"stock","LOP",2018,"vehicle",830290
"ICEV-G","Car",2018,"stock","LOP",2018,"vehicle",116089516
"PHEV20","Car",2018,"stock","LOP",2018,"vehicle",192787
"PHEV40","Car",2018,"stock","LOP",2018,"vehicle",190076
"BEV100","Light truck",2018,"stock","LOP",2018,"vehicle",25541
"BEV300","Light truck",2018,"stock","LOP",2018,"vehicle",21762
"CNG","Light truck",2018,"stock","LOP",2018,"vehicle",259393
"FCV","Light truck",2018,"stock","LOP",2018,"vehicle",7889
"FFV","Light truck",2018,"stock","LOP",2018,"vehicle",16071766
"HEV","Light truck",2018,"stock","LOP",2018,"vehicle",609133
"ICEV-D","Light truck",2018,"stock","LOP",2018,"vehicle",515510
"ICEV-G","Light truck",2018,"stock","LOP",2018,"vehicle",100260662
"PHEV20","Light truck",2018,"stock","LOP",2018,"vehicle",82513
"PHEV40","Light truck",2018,"stock","LOP",2018,"vehicle",35896
"BEV100","Car",2019,"stock","LOP",2018,"vehicle",421910
"BEV300","Car",2019,"stock","LOP",2018,"vehicle",723499
"CNG","Car",2019,"stock","LOP",2018,"vehicle",166098
"FCV","Car",2019,"stock","LOP",2018,"vehicle",13773
"FFV","Car",2019,"stock","LOP",2018,"vehicle",4343004
"HEV","Car",2019,"stock","LOP",2018,"vehicle",4489412
"ICEV-D","Car",2019,"stock","LOP",2018,"vehicle",837902
"ICEV-G","Car",2019,"stock","LOP",2018,"vehicle",115883545
"PHEV20","Car",2019,"stock","LOP",2018,"vehicle",219169
"PHEV40","Car",2019,"stock","LOP",2018,"vehicle",206767
"BEV100","Light truck",2019,"stock","LOP",2018,"vehicle",39886
"BEV300","Light truck",2019,"stock","LOP",2018,"vehicle",34698
"CNG","Light truck",2019,"stock","LOP",2018,"vehicle",325179
"FCV","Light truck",2019,"stock","LOP",2018,"vehicle",13810
"FFV","Light truck",2019,"stock","LOP",2018,"vehicle",16410744
"HEV","Light truck",2019,"stock","LOP",2018,"vehicle",644435
"ICEV-D","Light truck",2019,"stock","LOP",2018,"vehicle",666957
"ICEV-G","Light truck",2019,"stock","LOP",2018,"vehicle",101069615
"PHEV20","Light truck",2019,"stock","LOP",2018,"vehicle",110885
"PHEV40","Light truck",2019,"stock","LOP",2018,"vehicle",52738
"BEV100","Car",2020,"stock","LOP",2018,"vehicle",502815
"BEV300","Car",2020,"stock","LOP",2018,"vehicle",1123661
"CNG","Car",2020,"stock","LOP",2018,"vehicle",188664
"FCV","Car",2020,"stock","LOP",2018,"vehicle",24691
"FFV","Car",2020,"stock","LOP",2018,"vehicle",4522709
"HEV","Car",2020,"stock","LOP",2018,"vehicle",4781172
"ICEV-D","Car",2020,"stock","LOP",2018,"vehicle",867302
"ICEV-G","Car",2020,"stock","LOP",2018,"vehicle",115239871
"PHEV20","Car",2020,"stock","LOP",2018,"vehicle",256323
"PHEV40","Car",2020,"stock","LOP",2018,"vehicle",229571
"BEV100","Light truck",2020,"stock","LOP",2018,"vehicle",65185
"BEV300","Light truck",2020,"stock","LOP",2018,"vehicle",59224
"CNG","Light truck",2020,"stock","LOP",2018,"vehicle",385070
"FCV","Light truck",2020,"stock","LOP",2018,"vehicle",24998
"FFV","Light truck",2020,"stock","LOP",2018,"vehicle",16643830
"HEV","Light truck",2020,"stock","LOP",2018,"vehicle",674895
"ICEV-D","Light truck",2020,"stock","LOP",2018,"vehicle",903479
"ICEV-G","Light truck",2020,"stock","LOP",2018,"vehicle",101445856
"PHEV20","Light truck",2020,"stock","LOP",2018,"vehicle",151212
"PHEV40","Light truck",2020,"stock","LOP",2018,"vehicle",77001
"BEV100","Car",2021,"stock","LOP",2018,"vehicle",587419
"BEV300","Car",2021,"stock","LOP",2018,"vehicle",1575006
"CNG","Car",2021,"stock","LOP",2018,"vehicle",210815
"FCV","Car",2021,"stock","LOP",2018,"vehicle",40524
"FFV","Car",2021,"stock","LOP",2018,"vehicle",4681766
"HEV","Car",2021,"stock","LOP",2018,"vehicle",5073331
"ICEV-D","Car",2021,"stock","LOP",2018,"vehicle",906681
"ICEV-G","Car",2021,"stock","LOP",2018,"vehicle",114545226
"PHEV20","Car",2021,"stock","LOP",2018,"vehicle",301757
"PHEV40","Car",2021,"stock","LOP",2018,"vehicle",256866
"BEV100","Light truck",2021,"stock","LOP",2018,"vehicle",101100
"BEV300","Light truck",2021,"stock","LOP",2018,"vehicle",94790
"CNG","Light truck",2021,"stock","LOP",2018,"vehicle",444134
"FCV","Light truck",2021,"stock","LOP",2018,"vehicle",41184
"FFV","Light truck",2021,"stock","LOP",2018,"vehicle",16850969
"HEV","Light truck",2021,"stock","LOP",2018,"vehicle",705508
"ICEV-D","Light truck",2021,"stock","LOP",2018,"vehicle",1158046
"ICEV-G","Light truck",2021,"stock","LOP",2018,"vehicle",101930519
"PHEV20","Light truck",2021,"stock","LOP",2018,"vehicle",200523
"PHEV40","Light truck",2021,"stock","LOP",2018,"vehicle",106745
"BEV100","Car",2022,"stock","LOP",2018,"vehicle",697379
"BEV300","Car",2022,"stock","LOP",2018,"vehicle",2225484
"CNG","Car",2022,"stock","LOP",2018,"vehicle",231524
"FCV","Car",2022,"stock","LOP",2018,"vehicle",59287
"FFV","Car",2022,"stock","LOP",2018,"vehicle",4811741
"HEV","Car",2022,"stock","LOP",2018,"vehicle",5345187
"ICEV-D","Car",2022,"stock","LOP",2018,"vehicle",954839
"ICEV-G","Car",2022,"stock","LOP",2018,"vehicle",113639168
"PHEV20","Car",2022,"stock","LOP",2018,"vehicle",343721
"PHEV40","Car",2022,"stock","LOP",2018,"vehicle",281391
"BEV100","Light truck",2022,"stock","LOP",2018,"vehicle",144097
