"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2021","25",1002698,"ICEV-G","Car","y",1
"2022","25",973177,"ICEV-G","Car","y",1
"2023","25",944269,"ICEV-G","Car","y",1
"2024","25",1143433,"ICEV-G","Car","y",1
"2025","25",1078692,"ICEV-G","Car","y",1
"2026","25",1019478,"ICEV-G","Car","y",1
"2027","25",997145,"ICEV-G","Car","y",1
"2028","25",947233,"ICEV-G","Car","y",1
"2029","25",943147,"ICEV-G","Car","y",1
"2030","25",960134,"ICEV-G","Car","y",1
"2031","25",906050,"ICEV-G","Car","y",1
"2032","25",902665,"ICEV-G","Car","y",1
"2033","25",746915,"ICEV-G","Car","y",1
"2034","25",550770,"ICEV-G","Car","y",1
"2035","25",642879,"ICEV-G","Car","y",1
"2036","25",739345,"ICEV-G","Car","y",1
"2037","25",807554,"ICEV-G","Car","y",1
"2038","25",817242,"ICEV-G","Car","y",1
"2039","25",902143,"ICEV-G","Car","y",1
"2040","25",787084,"ICEV-G","Car","y",1
"2041","25",964835,"ICEV-G","Car","y",1
"2042","25",874692,"ICEV-G","Car","y",1
"2043","25",831249,"ICEV-G","Car","y",1
"2044","25",788389,"ICEV-G","Car","y",1
"2045","25",737647,"ICEV-G","Car","y",1
"2046","25",735146,"ICEV-G","Car","y",1
"2047","25",713969,"ICEV-G","Car","y",1
"2048","25",697388,"ICEV-G","Car","y",1
"2049","25",693446,"ICEV-G","Car","y",1
"2050","25",679290,"ICEV-G","Car","y",1
"1970","26",461358,"ICEV-G","Car","y",1
"1971","26",457840,"ICEV-G","Car","y",1
"1972","26",454591,"ICEV-G","Car","y",1
"1973","26",452361,"ICEV-G","Car","y",1
"1974","26",453223,"ICEV-G","Car","y",1
"1975","26",448318,"ICEV-G","Car","y",1
"1976","26",444270,"ICEV-G","Car","y",1
"1977","26",431298,"ICEV-G","Car","y",1
"1978","26",427088,"ICEV-G","Car","y",1
"1979","26",419745,"ICEV-G","Car","y",1
"1980","26",424984,"ICEV-G","Car","y",1
"1981","26",425449,"ICEV-G","Car","y",1
"1982","26",424281,"ICEV-G","Car","y",1
"1983","26",426793,"ICEV-G","Car","y",1
"1984","26",422167,"ICEV-G","Car","y",1
"1985","26",407775,"ICEV-G","Car","y",1
"1986","26",399972,"ICEV-G","Car","y",1
"1987","26",393922,"ICEV-G","Car","y",1
"1988","26",389564,"ICEV-G","Car","y",1
"1989","26",383490,"ICEV-G","Car","y",1
"1990","26",370268,"ICEV-G","Car","y",1
"1991","26",350126,"ICEV-G","Car","y",1
"1992","26",341511,"ICEV-G","Car","y",1
"1993","26",339629,"ICEV-G","Car","y",1
"1994","26",335828,"ICEV-G","Car","y",1
"1995","26",333791,"ICEV-G","Car","y",1
"1996","26",478830,"ICEV-G","Car","y",1
"1997","26",583235,"ICEV-G","Car","y",1
"1998","26",638538,"ICEV-G","Car","y",1
"1999","26",661614,"ICEV-G","Car","y",1
"2000","26",509852,"ICEV-G","Car","y",1
"2001","26",516116,"ICEV-G","Car","y",1
"2002","26",601920,"ICEV-G","Car","y",1
"2003","26",676442,"ICEV-G","Car","y",1
"2004","26",693526,"ICEV-G","Car","y",1
"2005","26",657295,"ICEV-G","Car","y",1
"2006","26",537308,"ICEV-G","Car","y",1
"2007","26",502177,"ICEV-G","Car","y",1
"2008","26",482862,"ICEV-G","Car","y",1
"2009","26",576492,"ICEV-G","Car","y",1
"2010","26",669559,"ICEV-G","Car","y",1
"2011","26",750335,"ICEV-G","Car","y",1
"2012","26",802087,"ICEV-G","Car","y",1
"2013","26",736910,"ICEV-G","Car","y",1
"2014","26",767746,"ICEV-G","Car","y",1
"2015","26",734581,"ICEV-G","Car","y",1
"2016","26",731844,"ICEV-G","Car","y",1
"2017","26",697782,"ICEV-G","Car","y",1
"2018","26",729191,"ICEV-G","Car","y",1
"2019","26",771264,"ICEV-G","Car","y",1
"2020","26",829634,"ICEV-G","Car","y",1
"2021","26",798494,"ICEV-G","Car","y",1
"2022","26",824580,"ICEV-G","Car","y",1
"2023","26",800020,"ICEV-G","Car","y",1
"2024","26",775989,"ICEV-G","Car","y",1
"2025","26",939406,"ICEV-G","Car","y",1
"2026","26",885660,"ICEV-G","Car","y",1
"2027","26",836601,"ICEV-G","Car","y",1
"2028","26",817741,"ICEV-G","Car","y",1
"2029","26",776338,"ICEV-G","Car","y",1
"2030","26",773027,"ICEV-G","Car","y",1
"2031","26",786360,"ICEV-G","Car","y",1
"2032","26",741463,"ICEV-G","Car","y",1
"2033","26",738288,"ICEV-G","Car","y",1
"2034","26",610552,"ICEV-G","Car","y",1
"2035","26",450069,"ICEV-G","Car","y",1
"2036","26",525384,"ICEV-G","Car","y",1
"2037","26",604184,"ICEV-G","Car","y",1
"2038","26",660033,"ICEV-G","Car","y",1
"2039","26",667881,"ICEV-G","Car","y",1
"2040","26",737158,"ICEV-G","Car","y",1
"2041","26",643583,"ICEV-G","Car","y",1
"2042","26",789571,"ICEV-G","Car","y",1
"2043","26",716301,"ICEV-G","Car","y",1
"2044","26",681018,"ICEV-G","Car","y",1
"2045","26",646416,"ICEV-G","Car","y",1
"2046","26",604788,"ICEV-G","Car","y",1
"2047","26",603331,"ICEV-G","Car","y",1
"2048","26",585998,"ICEV-G","Car","y",1
"2049","26",572517,"ICEV-G","Car","y",1
"2050","26",569376,"ICEV-G","Car","y",1
"1970","27",375084,"ICEV-G","Car","y",1
"1971","27",372224,"ICEV-G","Car","y",1
"1972","27",369582,"ICEV-G","Car","y",1
"1973","27",367769,"ICEV-G","Car","y",1
"1974","27",368470,"ICEV-G","Car","y",1
"1975","27",364482,"ICEV-G","Car","y",1
"1976","27",361191,"ICEV-G","Car","y",1
"1977","27",350645,"ICEV-G","Car","y",1
"1978","27",347223,"ICEV-G","Car","y",1
"1979","27",341253,"ICEV-G","Car","y",1
"1980","27",345512,"ICEV-G","Car","y",1
"1981","27",345890,"ICEV-G","Car","y",1
"1982","27",344941,"ICEV-G","Car","y",1
"1983","27",346982,"ICEV-G","Car","y",1
"1984","27",343221,"ICEV-G","Car","y",1
"1985","27",331521,"ICEV-G","Car","y",1
"1986","27",325177,"ICEV-G","Car","y",1
"1987","27",320259,"ICEV-G","Car","y",1
"1988","27",316715,"ICEV-G","Car","y",1
"1989","27",311777,"ICEV-G","Car","y",1
"1990","27",301028,"ICEV-G","Car","y",1
"1991","27",284653,"ICEV-G","Car","y",1
"1992","27",277649,"ICEV-G","Car","y",1
"1993","27",276118,"ICEV-G","Car","y",1
"1994","27",273028,"ICEV-G","Car","y",1
"1995","27",271372,"ICEV-G","Car","y",1
"1996","27",263255,"ICEV-G","Car","y",1
"1997","27",386697,"ICEV-G","Car","y",1
"1998","27",482401,"ICEV-G","Car","y",1
"1999","27",512424,"ICEV-G","Car","y",1
"2000","27",536341,"ICEV-G","Car","y",1
"2001","27",426553,"ICEV-G","Car","y",1
"2002","27",413428,"ICEV-G","Car","y",1
"2003","27",489115,"ICEV-G","Car","y",1
"2004","27",556268,"ICEV-G","Car","y",1
"2005","27",565418,"ICEV-G","Car","y",1
"2006","27",531980,"ICEV-G","Car","y",1
"2007","27",437645,"ICEV-G","Car","y",1
"2008","27",411388,"ICEV-G","Car","y",1
"2009","27",397656,"ICEV-G","Car","y",1
"2010","27",472712,"ICEV-G","Car","y",1
"2011","27",550915,"ICEV-G","Car","y",1
"2012","27",613945,"ICEV-G","Car","y",1
"2013","27",656111,"ICEV-G","Car","y",1
"2014","27",596234,"ICEV-G","Car","y",1
"2015","27",631821,"ICEV-G","Car","y",1
"2016","27",611037,"ICEV-G","Car","y",1
"2017","27",610418,"ICEV-G","Car","y",1
"2018","27",575346,"ICEV-G","Car","y",1
"2019","27",601110,"ICEV-G","Car","y",1
"2020","27",635223,"ICEV-G","Car","y",1
"2021","27",682814,"ICEV-G","Car","y",1
"2022","27",656650,"ICEV-G","Car","y",1
"2023","27",677862,"ICEV-G","Car","y",1
"2024","27",657446,"ICEV-G","Car","y",1
"2025","27",637526,"ICEV-G","Car","y",1
"2026","27",771299,"ICEV-G","Car","y",1
"2027","27",726787,"ICEV-G","Car","y",1
"2028","27",686081,"ICEV-G","Car","y",1
"2029","27",670208,"ICEV-G","Car","y",1
"2030","27",636307,"ICEV-G","Car","y",1
"2031","27",633118,"ICEV-G","Car","y",1
"2032","27",643515,"ICEV-G","Car","y",1
"2033","27",606441,"ICEV-G","Car","y",1
"2034","27",603500,"ICEV-G","Car","y",1
"2035","27",498922,"ICEV-G","Car","y",1
"2036","27",367813,"ICEV-G","Car","y",1
"2037","27",429337,"ICEV-G","Car","y",1
"2038","27",493814,"ICEV-G","Car","y",1
"2039","27",539404,"ICEV-G","Car","y",1
"2040","27",545738,"ICEV-G","Car","y",1
"2041","27",602760,"ICEV-G","Car","y",1
"2042","27",526675,"ICEV-G","Car","y",1
"2043","27",646593,"ICEV-G","Car","y",1
"2044","27",586845,"ICEV-G","Car","y",1
"2045","27",558380,"ICEV-G","Car","y",1
"2046","27",529989,"ICEV-G","Car","y",1
"2047","27",496347,"ICEV-G","Car","y",1
"2048","27",495191,"ICEV-G","Car","y",1
"2049","27",481072,"ICEV-G","Car","y",1
"2050","27",470083,"ICEV-G","Car","y",1
"1970","28",304943,"ICEV-G","Car","y",1
"1971","28",302618,"ICEV-G","Car","y",1
"1972","28",300470,"ICEV-G","Car","y",1
"1973","28",298996,"ICEV-G","Car","y",1
"1974","28",299566,"ICEV-G","Car","y",1
"1975","28",296324,"ICEV-G","Car","y",1
"1976","28",293648,"ICEV-G","Car","y",1
"1977","28",285075,"ICEV-G","Car","y",1
"1978","28",282292,"ICEV-G","Car","y",1
"1979","28",277438,"ICEV-G","Car","y",1
"1980","28",280901,"ICEV-G","Car","y",1
"1981","28",281209,"ICEV-G","Car","y",1
"1982","28",280437,"ICEV-G","Car","y",1
"1983","28",282097,"ICEV-G","Car","y",1
"1984","28",279039,"ICEV-G","Car","y",1
"1985","28",269526,"ICEV-G","Car","y",1
"1986","28",264369,"ICEV-G","Car","y",1
"1987","28",260370,"ICEV-G","Car","y",1
"1988","28",257490,"ICEV-G","Car","y",1
"1989","28",253475,"ICEV-G","Car","y",1
"1990","28",244736,"ICEV-G","Car","y",1
"1991","28",231422,"ICEV-G","Car","y",1
"1992","28",225728,"ICEV-G","Car","y",1
"1993","28",224484,"ICEV-G","Car","y",1
"1994","28",221972,"ICEV-G","Car","y",1
"1995","28",220625,"ICEV-G","Car","y",1
"1996","28",214026,"ICEV-G","Car","y",1
"1997","28",212602,"ICEV-G","Car","y",1
"1998","28",319842,"ICEV-G","Car","y",1
"1999","28",387124,"ICEV-G","Car","y",1
"2000","28",415399,"ICEV-G","Car","y",1
"2001","28",448714,"ICEV-G","Car","y",1
"2002","28",341684,"ICEV-G","Car","y",1
"2003","28",335947,"ICEV-G","Car","y",1
"2004","28",402220,"ICEV-G","Car","y",1
"2005","28",453514,"ICEV-G","Car","y",1
"2006","28",457619,"ICEV-G","Car","y",1
"2007","28",433305,"ICEV-G","Car","y",1
"2008","28",358523,"ICEV-G","Car","y",1
"2009","28",338794,"ICEV-G","Car","y",1
"2010","28",326070,"ICEV-G","Car","y",1
"2011","28",388949,"ICEV-G","Car","y",1
"2012","28",450774,"ICEV-G","Car","y",1
"2013","28",502210,"ICEV-G","Car","y",1
"2014","28",530860,"ICEV-G","Car","y",1
"2015","28",490675,"ICEV-G","Car","y",1
"2016","28",525560,"ICEV-G","Car","y",1
"2017","28",509654,"ICEV-G","Car","y",1
"2018","28",503311,"ICEV-G","Car","y",1
"2019","28",474287,"ICEV-G","Car","y",1
"2020","28",495082,"ICEV-G","Car","y",1
"2021","28",522807,"ICEV-G","Car","y",1
"2022","28",561519,"ICEV-G","Car","y",1
"2023","28",539813,"ICEV-G","Car","y",1
"2024","28",557059,"ICEV-G","Car","y",1
"2025","28",540136,"ICEV-G","Car","y",1
"2026","28",523441,"ICEV-G","Car","y",1
"2027","28",632941,"ICEV-G","Car","y",1
"2028","28",596025,"ICEV-G","Car","y",1
"2029","28",562302,"ICEV-G","Car","y",1
"2030","28",549320,"ICEV-G","Car","y",1
"2031","28",521142,"ICEV-G","Car","y",1
"2032","28",518110,"ICEV-G","Car","y",1
"2033","28",526329,"ICEV-G","Car","y",1
"2034","28",495724,"ICEV-G","Car","y",1
"2035","28",493159,"ICEV-G","Car","y",1
"2036","28",407736,"ICEV-G","Car","y",1
"2037","28",300572,"ICEV-G","Car","y",1
"2038","28",350908,"ICEV-G","Car","y",1
"2039","28",403563,"ICEV-G","Car","y",1
"2040","28",440757,"ICEV-G","Car","y",1
"2041","28",446239,"ICEV-G","Car","y",1
"2042","28",493267,"ICEV-G","Car","y",1
"2043","28",431303,"ICEV-G","Car","y",1
"2044","28",529735,"ICEV-G","Car","y",1
"2045","28",481165,"ICEV-G","Car","y",1
"2046","28",457809,"ICEV-G","Car","y",1
"2047","28",434960,"ICEV-G","Car","y",1
"2048","28",407382,"ICEV-G","Car","y",1
"2049","28",406524,"ICEV-G","Car","y",1
"2050","28",394999,"ICEV-G","Car","y",1
"1970","29",247919,"ICEV-G","Car","y",1
"1971","29",246028,"ICEV-G","Car","y",1
"1972","29",244282,"ICEV-G","Car","y",1
"1973","29",243084,"ICEV-G","Car","y",1
"1974","29",243547,"ICEV-G","Car","y",1
"1975","29",240911,"ICEV-G","Car","y",1
"1976","29",238736,"ICEV-G","Car","y",1
"1977","29",231766,"ICEV-G","Car","y",1
"1978","29",229503,"ICEV-G","Car","y",1
"1979","29",225557,"ICEV-G","Car","y",1
"1980","29",228372,"ICEV-G","Car","y",1
"1981","29",228622,"ICEV-G","Car","y",1
"1982","29",227995,"ICEV-G","Car","y",1
"1983","29",229344,"ICEV-G","Car","y",1
"1984","29",226858,"ICEV-G","Car","y",1
"1985","29",219125,"ICEV-G","Car","y",1
"1986","29",214932,"ICEV-G","Car","y",1
"1987","29",211681,"ICEV-G","Car","y",1
"1988","29",209339,"ICEV-G","Car","y",1
"1989","29",206075,"ICEV-G","Car","y",1
"1990","29",198970,"ICEV-G","Car","y",1
"1991","29",188146,"ICEV-G","Car","y",1
"1992","29",183517,"ICEV-G","Car","y",1
"1993","29",182505,"ICEV-G","Car","y",1
"1994","29",180463,"ICEV-G","Car","y",1
"1995","29",179368,"ICEV-G","Car","y",1
"1996","29",174003,"ICEV-G","Car","y",1
"1997","29",172845,"ICEV-G","Car","y",1
"1998","29",175845,"ICEV-G","Car","y",1
"1999","29",256672,"ICEV-G","Car","y",1
"2000","29",313824,"ICEV-G","Car","y",1
"2001","29",347531,"ICEV-G","Car","y",1
"2002","29",359436,"ICEV-G","Car","y",1
"2003","29",277649,"ICEV-G","Car","y",1
"2004","29",276264,"ICEV-G","Car","y",1
"2005","29",327922,"ICEV-G","Car","y",1
"2006","29",367050,"ICEV-G","Car","y",1
"2007","29",372737,"ICEV-G","Car","y",1
"2008","29",354968,"ICEV-G","Car","y",1
"2009","29",295258,"ICEV-G","Car","y",1
"2010","29",277805,"ICEV-G","Car","y",1
"2011","29",268291,"ICEV-G","Car","y",1
"2012","29",318249,"ICEV-G","Car","y",1
"2013","29",368735,"ICEV-G","Car","y",1
"2014","29",406338,"ICEV-G","Car","y",1
"2015","29",436874,"ICEV-G","Car","y",1
"2016","29",408151,"ICEV-G","Car","y",1
"2017","29",438360,"ICEV-G","Car","y",1
"2018","29",420228,"ICEV-G","Car","y",1
"2019","29",414905,"ICEV-G","Car","y",1
"2020","29",390629,"ICEV-G","Car","y",1
"2021","29",407467,"ICEV-G","Car","y",1
"2022","29",429936,"ICEV-G","Car","y",1
"2023","29",461608,"ICEV-G","Car","y",1
"2024","29",443611,"ICEV-G","Car","y",1
"2025","29",457661,"ICEV-G","Car","y",1
"2026","29",443478,"ICEV-G","Car","y",1
"2027","29",429544,"ICEV-G","Car","y",1
"2028","29",519064,"ICEV-G","Car","y",1
"2029","29",488493,"ICEV-G","Car","y",1
"2030","29",460877,"ICEV-G","Car","y",1
"2031","29",449899,"ICEV-G","Car","y",1
"2032","29",426475,"ICEV-G","Car","y",1
"2033","29",423761,"ICEV-G","Car","y",1
"2034","29",430238,"ICEV-G","Car","y",1
"2035","29",405088,"ICEV-G","Car","y",1
"2036","29",403027,"ICEV-G","Car","y",1
"2037","29",333197,"ICEV-G","Car","y",1
"2038","29",245665,"ICEV-G","Car","y",1
"2039","29",286775,"ICEV-G","Car","y",1
"2040","29",329759,"ICEV-G","Car","y",1
"2041","29",360398,"ICEV-G","Car","y",1
"2042","29",365179,"ICEV-G","Car","y",1
"2043","29",403945,"ICEV-G","Car","y",1
"2044","29",353354,"ICEV-G","Car","y",1
"2045","29",434340,"ICEV-G","Car","y",1
"2046","29",394502,"ICEV-G","Car","y",1
"2047","29",375722,"ICEV-G","Car","y",1
"2048","29",356998,"ICEV-G","Car","y",1
"2049","29",334438,"ICEV-G","Car","y",1
"2050","29",333790,"ICEV-G","Car","y",1
"1970","30",201558,"ICEV-G","Car","y",1
"1971","30",200021,"ICEV-G","Car","y",1
"1972","30",198601,"ICEV-G","Car","y",1
"1973","30",197627,"ICEV-G","Car","y",1
"1974","30",198004,"ICEV-G","Car","y",1
"1975","30",195861,"ICEV-G","Car","y",1
"1976","30",194092,"ICEV-G","Car","y",1
"1977","30",188425,"ICEV-G","Car","y",1
"1978","30",186586,"ICEV-G","Car","y",1
"1979","30",183378,"ICEV-G","Car","y",1
"1980","30",185667,"ICEV-G","Car","y",1
"1981","30",185870,"ICEV-G","Car","y",1
"1982","30",185360,"ICEV-G","Car","y",1
"1983","30",186457,"ICEV-G","Car","y",1
"1984","30",184436,"ICEV-G","Car","y",1
"1985","30",178148,"ICEV-G","Car","y",1
"1986","30",174740,"ICEV-G","Car","y",1
"1987","30",172096,"ICEV-G","Car","y",1
"1988","30",170192,"ICEV-G","Car","y",1
"1989","30",167539,"ICEV-G","Car","y",1
"1990","30",161763,"ICEV-G","Car","y",1
"1991","30",152963,"ICEV-G","Car","y",1
"1992","30",149199,"ICEV-G","Car","y",1
"1993","30",148377,"ICEV-G","Car","y",1
"1994","30",146716,"ICEV-G","Car","y",1
"1995","30",145826,"ICEV-G","Car","y",1
"1996","30",141465,"ICEV-G","Car","y",1
"1997","30",140523,"ICEV-G","Car","y",1
"1998","30",142962,"ICEV-G","Car","y",1
"1999","30",141115,"ICEV-G","Car","y",1
"2000","30",208072,"ICEV-G","Car","y",1
"2001","30",262552,"ICEV-G","Car","y",1
"2002","30",278385,"ICEV-G","Car","y",1
"2003","30",292074,"ICEV-G","Car","y",1
"2004","30",228323,"ICEV-G","Car","y",1
"2005","30",225233,"ICEV-G","Car","y",1
"2006","30",265403,"ICEV-G","Car","y",1
"2007","30",298968,"ICEV-G","Car","y",1
"2008","30",305350,"ICEV-G","Car","y",1
"2009","30",292330,"ICEV-G","Car","y",1
"2010","30",242105,"ICEV-G","Car","y",1
"2011","30",228578,"ICEV-G","Car","y",1
"2012","30",219523,"ICEV-G","Car","y",1
"2013","30",260329,"ICEV-G","Car","y",1
"2014","30",298344,"ICEV-G","Car","y",1
"2015","30",334398,"ICEV-G","Car","y",1
"2016","30",363399,"ICEV-G","Car","y",1
"2017","30",340432,"ICEV-G","Car","y",1
"2018","30",361443,"ICEV-G","Car","y",1
"2019","30",346415,"ICEV-G","Car","y",1
"2020","30",341721,"ICEV-G","Car","y",1
"2021","30",321499,"ICEV-G","Car","y",1
"2022","30",335085,"ICEV-G","Car","y",1
"2023","30",353438,"ICEV-G","Car","y",1
"2024","30",379344,"ICEV-G","Car","y",1
"2025","30",364456,"ICEV-G","Car","y",1
"2026","30",375762,"ICEV-G","Car","y",1
"2027","30",363926,"ICEV-G","Car","y",1
"2028","30",352262,"ICEV-G","Car","y",1
"2029","30",425417,"ICEV-G","Car","y",1
"2030","30",400382,"ICEV-G","Car","y",1
"2031","30",377463,"ICEV-G","Car","y",1
"2032","30",368173,"ICEV-G","Car","y",1
"2033","30",348813,"ICEV-G","Car","y",1
"2034","30",346395,"ICEV-G","Car","y",1
"2035","30",351575,"ICEV-G","Car","y",1
"2036","30",331052,"ICEV-G","Car","y",1
"2037","30",329349,"ICEV-G","Car","y",1
"2038","30",272330,"ICEV-G","Car","y",1
"2039","30",200766,"ICEV-G","Car","y",1
"2040","30",234329,"ICEV-G","Car","y",1
"2041","30",269637,"ICEV-G","Car","y",1
"2042","30",294931,"ICEV-G","Car","y",1
"2043","30",299051,"ICEV-G","Car","y",1
"2044","30",330941,"ICEV-G","Car","y",1
"2045","30",289722,"ICEV-G","Car","y",1
"2046","30",356111,"ICEV-G","Car","y",1
"2047","30",323766,"ICEV-G","Car","y",1
"2048","30",308378,"ICEV-G","Car","y",1
"2049","30",293075,"ICEV-G","Car","y",1
"2050","30",274601,"ICEV-G","Car","y",1
"1970","0",0,"BEV100","Car","y",1
"1971","0",0,"BEV100","Car","y",1
"1972","0",0,"BEV100","Car","y",1
"1973","0",0,"BEV100","Car","y",1
"1974","0",0,"BEV100","Car","y",1
"1975","0",0,"BEV100","Car","y",1
"1976","0",0,"BEV100","Car","y",1
"1977","0",0,"BEV100","Car","y",1
"1978","0",0,"BEV100","Car","y",1
"1979","0",0,"BEV100","Car","y",1
"1980","0",0,"BEV100","Car","y",1
"1981","0",0,"BEV100","Car","y",1
"1982","0",0,"BEV100","Car","y",1
"1983","0",0,"BEV100","Car","y",1
"1984","0",0,"BEV100","Car","y",1
"1985","0",0,"BEV100","Car","y",1
"1986","0",0,"BEV100","Car","y",1
"1987","0",0,"BEV100","Car","y",1
"1988","0",0,"BEV100","Car","y",1
"1989","0",0,"BEV100","Car","y",1
"1990","0",0,"BEV100","Car","y",1
"1991","0",0,"BEV100","Car","y",1
"1992","0",0,"BEV100","Car","y",1
"1993","0",0,"BEV100","Car","y",1
"1994","0",0,"BEV100","Car","y",1
"1995","0",0,"BEV100","Car","y",1
"1996","0",0,"BEV100","Car","y",1
"1997","0",0,"BEV100","Car","y",1
"1998","0",803,"BEV100","Car","y",1
"1999","0",636,"BEV100","Car","y",1
"2000","0",504,"BEV100","Car","y",1
"2001","0",263,"BEV100","Car","y",1
"2002","0",81,"BEV100","Car","y",1
"2003","0",69,"BEV100","Car","y",1
"2004","0",30,"BEV100","Car","y",1
"2005","0",15,"BEV100","Car","y",1
"2006","0",30,"BEV100","Car","y",1
"2007","0",75,"BEV100","Car","y",1
"2008","0",64,"BEV100","Car","y",1
"2009","0",129,"BEV100","Car","y",1
"2010","0",754,"BEV100","Car","y",1
"2011","0",10225,"BEV100","Car","y",1
"2012","0",18354,"BEV100","Car","y",1
"2013","0",21597,"BEV100","Car","y",1
"2014","0",70970,"BEV100","Car","y",1
"2015","0",81004,"BEV100","Car","y",1
"2016","0",32592,"BEV100","Car","y",1
"2017","0",74757,"BEV100","Car","y",1
"2018","0",102122,"BEV100","Car","y",1
"2019","0",91035,"BEV100","Car","y",1
"2020","0",80467,"BEV100","Car","y",1
"2021","0",85423,"BEV100","Car","y",1
"2022","0",112844,"BEV100","Car","y",1
"2023","0",151928,"BEV100","Car","y",1
"2024","0",170134,"BEV100","Car","y",1
"2025","0",183818,"BEV100","Car","y",1
"2026","0",212603,"BEV100","Car","y",1
"2027","0",267217,"BEV100","Car","y",1
"2028","0",317253,"BEV100","Car","y",1
"2029","0",381061,"BEV100","Car","y",1
"2030","0",429217,"BEV100","Car","y",1
"2031","0",482840,"BEV100","Car","y",1
"2032","0",532914,"BEV100","Car","y",1
"2033","0",571140,"BEV100","Car","y",1
"2034","0",607508,"BEV100","Car","y",1
"2035","0",639795,"BEV100","Car","y",1
"2036","0",629472,"BEV100","Car","y",1
"2037","0",611411,"BEV100","Car","y",1
"2038","0",605162,"BEV100","Car","y",1
"2039","0",592223,"BEV100","Car","y",1
"2040","0",583199,"BEV100","Car","y",1
"2041","0",579621,"BEV100","Car","y",1
"2042","0",575057,"BEV100","Car","y",1
"2043","0",572766,"BEV100","Car","y",1
"2044","0",572776,"BEV100","Car","y",1
"2045","0",571587,"BEV100","Car","y",1
"2046","0",570429,"BEV100","Car","y",1
"2047","0",569386,"BEV100","Car","y",1
"2048","0",566028,"BEV100","Car","y",1
"2049","0",566099,"BEV100","Car","y",1
"2050","0",566706,"BEV100","Car","y",1
"1970","1",0,"BEV100","Car","y",1
"1971","1",0,"BEV100","Car","y",1
"1972","1",0,"BEV100","Car","y",1
"1973","1",0,"BEV100","Car","y",1
"1974","1",0,"BEV100","Car","y",1
"1975","1",0,"BEV100","Car","y",1
"1976","1",0,"BEV100","Car","y",1
"1977","1",0,"BEV100","Car","y",1
"1978","1",0,"BEV100","Car","y",1
"1979","1",0,"BEV100","Car","y",1
"1980","1",0,"BEV100","Car","y",1
"1981","1",0,"BEV100","Car","y",1
"1982","1",0,"BEV100","Car","y",1
"1983","1",0,"BEV100","Car","y",1
"1984","1",0,"BEV100","Car","y",1
"1985","1",0,"BEV100","Car","y",1
"1986","1",0,"BEV100","Car","y",1
"1987","1",0,"BEV100","Car","y",1
"1988","1",0,"BEV100","Car","y",1
"1989","1",0,"BEV100","Car","y",1
"1990","1",0,"BEV100","Car","y",1
"1991","1",0,"BEV100","Car","y",1
"1992","1",0,"BEV100","Car","y",1
"1993","1",0,"BEV100","Car","y",1
"1994","1",0,"BEV100","Car","y",1
"1995","1",0,"BEV100","Car","y",1
"1996","1",0,"BEV100","Car","y",1
"1997","1",0,"BEV100","Car","y",1
"1998","1",0,"BEV100","Car","y",1
"1999","1",685,"BEV100","Car","y",1
"2000","1",620,"BEV100","Car","y",1
"2001","1",504,"BEV100","Car","y",1
"2002","1",263,"BEV100","Car","y",1
"2003","1",81,"BEV100","Car","y",1
"2004","1",69,"BEV100","Car","y",1
"2005","1",30,"BEV100","Car","y",1
"2006","1",15,"BEV100","Car","y",1
"2007","1",30,"BEV100","Car","y",1
"2008","1",75,"BEV100","Car","y",1
"2009","1",64,"BEV100","Car","y",1
"2010","1",129,"BEV100","Car","y",1
"2011","1",754,"BEV100","Car","y",1
"2012","1",10225,"BEV100","Car","y",1
"2013","1",18354,"BEV100","Car","y",1
"2014","1",14526,"BEV100","Car","y",1
"2015","1",70948,"BEV100","Car","y",1
"2016","1",70032,"BEV100","Car","y",1
"2017","1",25282,"BEV100","Car","y",1
"2018","1",74757,"BEV100","Car","y",1
"2019","1",102122,"BEV100","Car","y",1
"2020","1",91035,"BEV100","Car","y",1
"2021","1",80467,"BEV100","Car","y",1
"2022","1",85423,"BEV100","Car","y",1
"2023","1",112844,"BEV100","Car","y",1
"2024","1",151928,"BEV100","Car","y",1
"2025","1",170134,"BEV100","Car","y",1
"2026","1",183818,"BEV100","Car","y",1
"2027","1",212603,"BEV100","Car","y",1
"2028","1",267217,"BEV100","Car","y",1
"2029","1",317253,"BEV100","Car","y",1
"2030","1",381061,"BEV100","Car","y",1
"2031","1",429217,"BEV100","Car","y",1
"2032","1",482840,"BEV100","Car","y",1
"2033","1",532914,"BEV100","Car","y",1
"2034","1",571140,"BEV100","Car","y",1
"2035","1",607508,"BEV100","Car","y",1
"2036","1",639795,"BEV100","Car","y",1
"2037","1",629472,"BEV100","Car","y",1
"2038","1",611411,"BEV100","Car","y",1
"2039","1",605162,"BEV100","Car","y",1
"2040","1",592223,"BEV100","Car","y",1
"2041","1",583199,"BEV100","Car","y",1
"2042","1",579621,"BEV100","Car","y",1
"2043","1",575057,"BEV100","Car","y",1
"2044","1",572766,"BEV100","Car","y",1
"2045","1",572776,"BEV100","Car","y",1
"2046","1",571587,"BEV100","Car","y",1
"2047","1",570429,"BEV100","Car","y",1
"2048","1",569386,"BEV100","Car","y",1
"2049","1",566028,"BEV100","Car","y",1
"2050","1",566099,"BEV100","Car","y",1
"1970","2",0,"BEV100","Car","y",1
