"Year","Age","Value","Technology","Size","Adj_stock","Survival_rate_mdl"
"2035","1",82933,"PHEV20","Car","y",1
"2036","1",83889,"PHEV20","Car","y",1
"2037","1",83680,"PHEV20","Car","y",1
"2038","1",83776,"PHEV20","Car","y",1
"2039","1",83176,"PHEV20","Car","y",1
"2040","1",82259,"PHEV20","Car","y",1
"2041","1",81773,"PHEV20","Car","y",1
"2042","1",81067,"PHEV20","Car","y",1
"2043","1",80544,"PHEV20","Car","y",1
"2044","1",80601,"PHEV20","Car","y",1
"2045","1",80581,"PHEV20","Car","y",1
"2046","1",80620,"PHEV20","Car","y",1
"2047","1",81532,"PHEV20","Car","y",1
"2048","1",82396,"PHEV20","Car","y",1
"2049","1",83148,"PHEV20","Car","y",1
"2050","1",83973,"PHEV20","Car","y",1
"1970","2",0,"PHEV20","Car","y",1
"1971","2",0,"PHEV20","Car","y",1
"1972","2",0,"PHEV20","Car","y",1
"1973","2",0,"PHEV20","Car","y",1
"1974","2",0,"PHEV20","Car","y",1
"1975","2",0,"PHEV20","Car","y",1
"1976","2",0,"PHEV20","Car","y",1
"1977","2",0,"PHEV20","Car","y",1
"1978","2",0,"PHEV20","Car","y",1
"1979","2",0,"PHEV20","Car","y",1
"1980","2",0,"PHEV20","Car","y",1
"1981","2",0,"PHEV20","Car","y",1
"1982","2",0,"PHEV20","Car","y",1
"1983","2",0,"PHEV20","Car","y",1
"1984","2",0,"PHEV20","Car","y",1
"1985","2",0,"PHEV20","Car","y",1
"1986","2",0,"PHEV20","Car","y",1
"1987","2",0,"PHEV20","Car","y",1
"1988","2",0,"PHEV20","Car","y",1
"1989","2",0,"PHEV20","Car","y",1
"1990","2",0,"PHEV20","Car","y",1
"1991","2",0,"PHEV20","Car","y",1
"1992","2",0,"PHEV20","Car","y",1
"1993","2",0,"PHEV20","Car","y",1
"1994","2",0,"PHEV20","Car","y",1
"1995","2",0,"PHEV20","Car","y",1
"1996","2",0,"PHEV20","Car","y",1
"1997","2",0,"PHEV20","Car","y",1
"1998","2",0,"PHEV20","Car","y",1
"1999","2",0,"PHEV20","Car","y",1
"2000","2",0,"PHEV20","Car","y",1
"2001","2",0,"PHEV20","Car","y",1
"2002","2",0,"PHEV20","Car","y",1
"2003","2",0,"PHEV20","Car","y",1
"2004","2",0,"PHEV20","Car","y",1
"2005","2",0,"PHEV20","Car","y",1
"2006","2",0,"PHEV20","Car","y",1
"2007","2",0,"PHEV20","Car","y",1
"2008","2",0,"PHEV20","Car","y",1
"2009","2",0,"PHEV20","Car","y",1
"2010","2",0,"PHEV20","Car","y",1
"2011","2",0,"PHEV20","Car","y",1
"2012","2",0,"PHEV20","Car","y",1
"2013","2",0,"PHEV20","Car","y",1
"2014","2",15458,"PHEV20","Car","y",1
"2015","2",19578,"PHEV20","Car","y",1
"2016","2",38706,"PHEV20","Car","y",1
"2017","2",42867,"PHEV20","Car","y",1
"2018","2",34012,"PHEV20","Car","y",1
"2019","2",19367,"PHEV20","Car","y",1
"2020","2",25656,"PHEV20","Car","y",1
"2021","2",28837,"PHEV20","Car","y",1
"2022","2",41391,"PHEV20","Car","y",1
"2023","2",50970,"PHEV20","Car","y",1
"2024","2",49768,"PHEV20","Car","y",1
"2025","2",59204,"PHEV20","Car","y",1
"2026","2",65388,"PHEV20","Car","y",1
"2027","2",71705,"PHEV20","Car","y",1
"2028","2",78784,"PHEV20","Car","y",1
"2029","2",80350,"PHEV20","Car","y",1
"2030","2",81231,"PHEV20","Car","y",1
"2031","2",82556,"PHEV20","Car","y",1
"2032","2",82390,"PHEV20","Car","y",1
"2033","2",82142,"PHEV20","Car","y",1
"2034","2",82371,"PHEV20","Car","y",1
"2035","2",81425,"PHEV20","Car","y",1
"2036","2",82933,"PHEV20","Car","y",1
"2037","2",83889,"PHEV20","Car","y",1
"2038","2",83680,"PHEV20","Car","y",1
"2039","2",83776,"PHEV20","Car","y",1
"2040","2",83176,"PHEV20","Car","y",1
"2041","2",82259,"PHEV20","Car","y",1
"2042","2",81773,"PHEV20","Car","y",1
"2043","2",81067,"PHEV20","Car","y",1
"2044","2",80544,"PHEV20","Car","y",1
"2045","2",80601,"PHEV20","Car","y",1
"2046","2",80581,"PHEV20","Car","y",1
"2047","2",80620,"PHEV20","Car","y",1
"2048","2",81532,"PHEV20","Car","y",1
"2049","2",82396,"PHEV20","Car","y",1
"2050","2",83148,"PHEV20","Car","y",1
"1970","3",0,"PHEV20","Car","y",1
"1971","3",0,"PHEV20","Car","y",1
"1972","3",0,"PHEV20","Car","y",1
"1973","3",0,"PHEV20","Car","y",1
"1974","3",0,"PHEV20","Car","y",1
"1975","3",0,"PHEV20","Car","y",1
"1976","3",0,"PHEV20","Car","y",1
"1977","3",0,"PHEV20","Car","y",1
"1978","3",0,"PHEV20","Car","y",1
"1979","3",0,"PHEV20","Car","y",1
"1980","3",0,"PHEV20","Car","y",1
"1981","3",0,"PHEV20","Car","y",1
"1982","3",0,"PHEV20","Car","y",1
"1983","3",0,"PHEV20","Car","y",1
"1984","3",0,"PHEV20","Car","y",1
"1985","3",0,"PHEV20","Car","y",1
"1986","3",0,"PHEV20","Car","y",1
"1987","3",0,"PHEV20","Car","y",1
"1988","3",0,"PHEV20","Car","y",1
"1989","3",0,"PHEV20","Car","y",1
"1990","3",0,"PHEV20","Car","y",1
"1991","3",0,"PHEV20","Car","y",1
"1992","3",0,"PHEV20","Car","y",1
"1993","3",0,"PHEV20","Car","y",1
"1994","3",0,"PHEV20","Car","y",1
"1995","3",0,"PHEV20","Car","y",1
"1996","3",0,"PHEV20","Car","y",1
"1997","3",0,"PHEV20","Car","y",1
"1998","3",0,"PHEV20","Car","y",1
"1999","3",0,"PHEV20","Car","y",1
"2000","3",0,"PHEV20","Car","y",1
"2001","3",0,"PHEV20","Car","y",1
"2002","3",0,"PHEV20","Car","y",1
"2003","3",0,"PHEV20","Car","y",1
"2004","3",0,"PHEV20","Car","y",1
"2005","3",0,"PHEV20","Car","y",1
"2006","3",0,"PHEV20","Car","y",1
"2007","3",0,"PHEV20","Car","y",1
"2008","3",0,"PHEV20","Car","y",1
"2009","3",0,"PHEV20","Car","y",1
"2010","3",0,"PHEV20","Car","y",1
"2011","3",0,"PHEV20","Car","y",1
"2012","3",0,"PHEV20","Car","y",1
"2013","3",0,"PHEV20","Car","y",1
"2014","3",0,"PHEV20","Car","y",1
"2015","3",15458,"PHEV20","Car","y",1
"2016","3",18076,"PHEV20","Car","y",1
"2017","3",38706,"PHEV20","Car","y",1
"2018","3",42867,"PHEV20","Car","y",1
"2019","3",34012,"PHEV20","Car","y",1
"2020","3",19367,"PHEV20","Car","y",1
"2021","3",25656,"PHEV20","Car","y",1
"2022","3",28837,"PHEV20","Car","y",1
"2023","3",41391,"PHEV20","Car","y",1
"2024","3",50970,"PHEV20","Car","y",1
"2025","3",49768,"PHEV20","Car","y",1
"2026","3",59204,"PHEV20","Car","y",1
"2027","3",65388,"PHEV20","Car","y",1
"2028","3",71705,"PHEV20","Car","y",1
"2029","3",78784,"PHEV20","Car","y",1
"2030","3",80350,"PHEV20","Car","y",1
"2031","3",81231,"PHEV20","Car","y",1
"2032","3",82556,"PHEV20","Car","y",1
"2033","3",82390,"PHEV20","Car","y",1
"2034","3",82142,"PHEV20","Car","y",1
"2035","3",82371,"PHEV20","Car","y",1
"2036","3",81425,"PHEV20","Car","y",1
"2037","3",82933,"PHEV20","Car","y",1
"2038","3",83889,"PHEV20","Car","y",1
"2039","3",83680,"PHEV20","Car","y",1
"2040","3",83776,"PHEV20","Car","y",1
"2041","3",83176,"PHEV20","Car","y",1
"2042","3",82259,"PHEV20","Car","y",1
"2043","3",81773,"PHEV20","Car","y",1
"2044","3",81067,"PHEV20","Car","y",1
"2045","3",80544,"PHEV20","Car","y",1
"2046","3",80601,"PHEV20","Car","y",1
"2047","3",80581,"PHEV20","Car","y",1
"2048","3",80620,"PHEV20","Car","y",1
"2049","3",81532,"PHEV20","Car","y",1
"2050","3",82396,"PHEV20","Car","y",1
"1970","4",0,"PHEV20","Car","y",1
"1971","4",0,"PHEV20","Car","y",1
"1972","4",0,"PHEV20","Car","y",1
"1973","4",0,"PHEV20","Car","y",1
"1974","4",0,"PHEV20","Car","y",1
"1975","4",0,"PHEV20","Car","y",1
"1976","4",0,"PHEV20","Car","y",1
"1977","4",0,"PHEV20","Car","y",1
"1978","4",0,"PHEV20","Car","y",1
"1979","4",0,"PHEV20","Car","y",1
"1980","4",0,"PHEV20","Car","y",1
"1981","4",0,"PHEV20","Car","y",1
"1982","4",0,"PHEV20","Car","y",1
"1983","4",0,"PHEV20","Car","y",1
"1984","4",0,"PHEV20","Car","y",1
"1985","4",0,"PHEV20","Car","y",1
"1986","4",0,"PHEV20","Car","y",1
"1987","4",0,"PHEV20","Car","y",1
"1988","4",0,"PHEV20","Car","y",1
"1989","4",0,"PHEV20","Car","y",1
"1990","4",0,"PHEV20","Car","y",1
"1991","4",0,"PHEV20","Car","y",1
"1992","4",0,"PHEV20","Car","y",1
"1993","4",0,"PHEV20","Car","y",1
"1994","4",0,"PHEV20","Car","y",1
"1995","4",0,"PHEV20","Car","y",1
"1996","4",0,"PHEV20","Car","y",1
"1997","4",0,"PHEV20","Car","y",1
"1998","4",0,"PHEV20","Car","y",1
"1999","4",0,"PHEV20","Car","y",1
"2000","4",0,"PHEV20","Car","y",1
"2001","4",0,"PHEV20","Car","y",1
"2002","4",0,"PHEV20","Car","y",1
"2003","4",0,"PHEV20","Car","y",1
"2004","4",0,"PHEV20","Car","y",1
"2005","4",0,"PHEV20","Car","y",1
"2006","4",0,"PHEV20","Car","y",1
"2007","4",0,"PHEV20","Car","y",1
"2008","4",0,"PHEV20","Car","y",1
"2009","4",0,"PHEV20","Car","y",1
"2010","4",0,"PHEV20","Car","y",1
"2011","4",0,"PHEV20","Car","y",1
"2012","4",0,"PHEV20","Car","y",1
"2013","4",0,"PHEV20","Car","y",1
"2014","4",0,"PHEV20","Car","y",1
"2015","4",0,"PHEV20","Car","y",1
"2016","4",14101,"PHEV20","Car","y",1
"2017","4",18076,"PHEV20","Car","y",1
"2018","4",38599,"PHEV20","Car","y",1
"2019","4",42732,"PHEV20","Car","y",1
"2020","4",33888,"PHEV20","Car","y",1
"2021","4",19254,"PHEV20","Car","y",1
"2022","4",25448,"PHEV20","Car","y",1
"2023","4",28614,"PHEV20","Car","y",1
"2024","4",41089,"PHEV20","Car","y",1
"2025","4",50662,"PHEV20","Car","y",1
"2026","4",49478,"PHEV20","Car","y",1
"2027","4",58850,"PHEV20","Car","y",1
"2028","4",65011,"PHEV20","Car","y",1
"2029","4",71313,"PHEV20","Car","y",1
"2030","4",78372,"PHEV20","Car","y",1
"2031","4",79953,"PHEV20","Car","y",1
"2032","4",80827,"PHEV20","Car","y",1
"2033","4",82154,"PHEV20","Car","y",1
"2034","4",81982,"PHEV20","Car","y",1
"2035","4",81729,"PHEV20","Car","y",1
"2036","4",81955,"PHEV20","Car","y",1
"2037","4",81009,"PHEV20","Car","y",1
"2038","4",82509,"PHEV20","Car","y",1
"2039","4",83462,"PHEV20","Car","y",1
"2040","4",83247,"PHEV20","Car","y",1
"2041","4",83334,"PHEV20","Car","y",1
"2042","4",82740,"PHEV20","Car","y",1
"2043","4",81870,"PHEV20","Car","y",1
"2044","4",81395,"PHEV20","Car","y",1
"2045","4",80744,"PHEV20","Car","y",1
"2046","4",80217,"PHEV20","Car","y",1
"2047","4",80236,"PHEV20","Car","y",1
"2048","4",80164,"PHEV20","Car","y",1
"2049","4",80215,"PHEV20","Car","y",1
"2050","4",81122,"PHEV20","Car","y",1
"1970","5",0,"PHEV20","Car","y",1
"1971","5",0,"PHEV20","Car","y",1
"1972","5",0,"PHEV20","Car","y",1
"1973","5",0,"PHEV20","Car","y",1
"1974","5",0,"PHEV20","Car","y",1
"1975","5",0,"PHEV20","Car","y",1
"1976","5",0,"PHEV20","Car","y",1
"1977","5",0,"PHEV20","Car","y",1
"1978","5",0,"PHEV20","Car","y",1
"1979","5",0,"PHEV20","Car","y",1
"1980","5",0,"PHEV20","Car","y",1
"1981","5",0,"PHEV20","Car","y",1
"1982","5",0,"PHEV20","Car","y",1
"1983","5",0,"PHEV20","Car","y",1
"1984","5",0,"PHEV20","Car","y",1
"1985","5",0,"PHEV20","Car","y",1
"1986","5",0,"PHEV20","Car","y",1
"1987","5",0,"PHEV20","Car","y",1
"1988","5",0,"PHEV20","Car","y",1
"1989","5",0,"PHEV20","Car","y",1
"1990","5",0,"PHEV20","Car","y",1
"1991","5",0,"PHEV20","Car","y",1
"1992","5",0,"PHEV20","Car","y",1
"1993","5",0,"PHEV20","Car","y",1
"1994","5",0,"PHEV20","Car","y",1
"1995","5",0,"PHEV20","Car","y",1
"1996","5",0,"PHEV20","Car","y",1
"1997","5",0,"PHEV20","Car","y",1
"1998","5",0,"PHEV20","Car","y",1
"1999","5",0,"PHEV20","Car","y",1
"2000","5",0,"PHEV20","Car","y",1
"2001","5",0,"PHEV20","Car","y",1
"2002","5",0,"PHEV20","Car","y",1
"2003","5",0,"PHEV20","Car","y",1
"2004","5",0,"PHEV20","Car","y",1
"2005","5",0,"PHEV20","Car","y",1
"2006","5",0,"PHEV20","Car","y",1
"2007","5",0,"PHEV20","Car","y",1
"2008","5",0,"PHEV20","Car","y",1
"2009","5",0,"PHEV20","Car","y",1
"2010","5",0,"PHEV20","Car","y",1
"2011","5",0,"PHEV20","Car","y",1
"2012","5",0,"PHEV20","Car","y",1
"2013","5",0,"PHEV20","Car","y",1
"2014","5",0,"PHEV20","Car","y",1
"2015","5",0,"PHEV20","Car","y",1
"2016","5",0,"PHEV20","Car","y",1
"2017","5",13784,"PHEV20","Car","y",1
"2018","5",17571,"PHEV20","Car","y",1
"2019","5",37504,"PHEV20","Car","y",1
"2020","5",41499,"PHEV20","Car","y",1
"2021","5",32838,"PHEV20","Car","y",1
"2022","5",18615,"PHEV20","Car","y",1
"2023","5",24613,"PHEV20","Car","y",1
"2024","5",27687,"PHEV20","Car","y",1
"2025","5",39808,"PHEV20","Car","y",1
"2026","5",49093,"PHEV20","Car","y",1
"2027","5",47938,"PHEV20","Car","y",1
"2028","5",57031,"PHEV20","Car","y",1
"2029","5",63020,"PHEV20","Car","y",1
"2030","5",69145,"PHEV20","Car","y",1
"2031","5",76011,"PHEV20","Car","y",1
"2032","5",77543,"PHEV20","Car","y",1
"2033","5",78399,"PHEV20","Car","y",1
"2034","5",79679,"PHEV20","Car","y",1
"2035","5",79506,"PHEV20","Car","y",1
"2036","5",79259,"PHEV20","Car","y",1
"2037","5",79473,"PHEV20","Car","y",1
"2038","5",78556,"PHEV20","Car","y",1
"2039","5",80013,"PHEV20","Car","y",1
"2040","5",80930,"PHEV20","Car","y",1
"2041","5",80713,"PHEV20","Car","y",1
"2042","5",80801,"PHEV20","Car","y",1
"2043","5",80265,"PHEV20","Car","y",1
"2044","5",79429,"PHEV20","Car","y",1
"2045","5",79019,"PHEV20","Car","y",1
"2046","5",78382,"PHEV20","Car","y",1
"2047","5",77834,"PHEV20","Car","y",1
"2048","5",77801,"PHEV20","Car","y",1
"2049","5",77743,"PHEV20","Car","y",1
"2050","5",77792,"PHEV20","Car","y",1
"1970","6",0,"PHEV20","Car","y",1
"1971","6",0,"PHEV20","Car","y",1
"1972","6",0,"PHEV20","Car","y",1
"1973","6",0,"PHEV20","Car","y",1
"1974","6",0,"PHEV20","Car","y",1
"1975","6",0,"PHEV20","Car","y",1
"1976","6",0,"PHEV20","Car","y",1
"1977","6",0,"PHEV20","Car","y",1
"1978","6",0,"PHEV20","Car","y",1
"1979","6",0,"PHEV20","Car","y",1
"1980","6",0,"PHEV20","Car","y",1
"1981","6",0,"PHEV20","Car","y",1
"1982","6",0,"PHEV20","Car","y",1
"1983","6",0,"PHEV20","Car","y",1
"1984","6",0,"PHEV20","Car","y",1
"1985","6",0,"PHEV20","Car","y",1
"1986","6",0,"PHEV20","Car","y",1
"1987","6",0,"PHEV20","Car","y",1
"1988","6",0,"PHEV20","Car","y",1
"1989","6",0,"PHEV20","Car","y",1
"1990","6",0,"PHEV20","Car","y",1
"1991","6",0,"PHEV20","Car","y",1
"1992","6",0,"PHEV20","Car","y",1
"1993","6",0,"PHEV20","Car","y",1
"1994","6",0,"PHEV20","Car","y",1
"1995","6",0,"PHEV20","Car","y",1
"1996","6",0,"PHEV20","Car","y",1
"1997","6",0,"PHEV20","Car","y",1
"1998","6",0,"PHEV20","Car","y",1
"1999","6",0,"PHEV20","Car","y",1
"2000","6",0,"PHEV20","Car","y",1
"2001","6",0,"PHEV20","Car","y",1
"2002","6",0,"PHEV20","Car","y",1
"2003","6",0,"PHEV20","Car","y",1
"2004","6",0,"PHEV20","Car","y",1
"2005","6",0,"PHEV20","Car","y",1
"2006","6",0,"PHEV20","Car","y",1
"2007","6",0,"PHEV20","Car","y",1
"2008","6",0,"PHEV20","Car","y",1
"2009","6",0,"PHEV20","Car","y",1
"2010","6",0,"PHEV20","Car","y",1
"2011","6",0,"PHEV20","Car","y",1
"2012","6",0,"PHEV20","Car","y",1
"2013","6",0,"PHEV20","Car","y",1
"2014","6",0,"PHEV20","Car","y",1
"2015","6",0,"PHEV20","Car","y",1
"2016","6",0,"PHEV20","Car","y",1
"2017","6",0,"PHEV20","Car","y",1
"2018","6",13315,"PHEV20","Car","y",1
"2019","6",16966,"PHEV20","Car","y",1
"2020","6",36195,"PHEV20","Car","y",1
"2021","6",39963,"PHEV20","Car","y",1
"2022","6",31551,"PHEV20","Car","y",1
"2023","6",17892,"PHEV20","Car","y",1
"2024","6",23667,"PHEV20","Car","y",1
"2025","6",26657,"PHEV20","Car","y",1
"2026","6",38334,"PHEV20","Car","y",1
"2027","6",47269,"PHEV20","Car","y",1
"2028","6",46167,"PHEV20","Car","y",1
"2029","6",54940,"PHEV20","Car","y",1
"2030","6",60724,"PHEV20","Car","y",1
"2031","6",66645,"PHEV20","Car","y",1
"2032","6",73261,"PHEV20","Car","y",1
"2033","6",74745,"PHEV20","Car","y",1
"2034","6",75564,"PHEV20","Car","y",1
"2035","6",76791,"PHEV20","Car","y",1
"2036","6",76622,"PHEV20","Car","y",1
"2037","6",76380,"PHEV20","Car","y",1
"2038","6",76587,"PHEV20","Car","y",1
"2039","6",75705,"PHEV20","Car","y",1
"2040","6",77102,"PHEV20","Car","y",1
"2041","6",77978,"PHEV20","Car","y",1
"2042","6",77772,"PHEV20","Car","y",1
"2043","6",77895,"PHEV20","Car","y",1
"2044","6",77387,"PHEV20","Car","y",1
"2045","6",76631,"PHEV20","Car","y",1
"2046","6",76230,"PHEV20","Car","y",1
"2047","6",75579,"PHEV20","Car","y",1
"2048","6",75002,"PHEV20","Car","y",1
"2049","6",74982,"PHEV20","Car","y",1
"2050","6",74926,"PHEV20","Car","y",1
"1970","7",0,"PHEV20","Car","y",1
"1971","7",0,"PHEV20","Car","y",1
"1972","7",0,"PHEV20","Car","y",1
"1973","7",0,"PHEV20","Car","y",1
"1974","7",0,"PHEV20","Car","y",1
"1975","7",0,"PHEV20","Car","y",1
"1976","7",0,"PHEV20","Car","y",1
"1977","7",0,"PHEV20","Car","y",1
"1978","7",0,"PHEV20","Car","y",1
"1979","7",0,"PHEV20","Car","y",1
"1980","7",0,"PHEV20","Car","y",1
"1981","7",0,"PHEV20","Car","y",1
"1982","7",0,"PHEV20","Car","y",1
"1983","7",0,"PHEV20","Car","y",1
"1984","7",0,"PHEV20","Car","y",1
"1985","7",0,"PHEV20","Car","y",1
"1986","7",0,"PHEV20","Car","y",1
"1987","7",0,"PHEV20","Car","y",1
"1988","7",0,"PHEV20","Car","y",1
"1989","7",0,"PHEV20","Car","y",1
"1990","7",0,"PHEV20","Car","y",1
"1991","7",0,"PHEV20","Car","y",1
"1992","7",0,"PHEV20","Car","y",1
"1993","7",0,"PHEV20","Car","y",1
"1994","7",0,"PHEV20","Car","y",1
"1995","7",0,"PHEV20","Car","y",1
"1996","7",0,"PHEV20","Car","y",1
"1997","7",0,"PHEV20","Car","y",1
"1998","7",0,"PHEV20","Car","y",1
"1999","7",0,"PHEV20","Car","y",1
"2000","7",0,"PHEV20","Car","y",1
"2001","7",0,"PHEV20","Car","y",1
"2002","7",0,"PHEV20","Car","y",1
"2003","7",0,"PHEV20","Car","y",1
"2004","7",0,"PHEV20","Car","y",1
"2005","7",0,"PHEV20","Car","y",1
"2006","7",0,"PHEV20","Car","y",1
"2007","7",0,"PHEV20","Car","y",1
"2008","7",0,"PHEV20","Car","y",1
"2009","7",0,"PHEV20","Car","y",1
"2010","7",0,"PHEV20","Car","y",1
"2011","7",0,"PHEV20","Car","y",1
"2012","7",0,"PHEV20","Car","y",1
"2013","7",0,"PHEV20","Car","y",1
"2014","7",0,"PHEV20","Car","y",1
"2015","7",0,"PHEV20","Car","y",1
"2016","7",0,"PHEV20","Car","y",1
"2017","7",0,"PHEV20","Car","y",1
"2018","7",0,"PHEV20","Car","y",1
"2019","7",12776,"PHEV20","Car","y",1
"2020","7",16271,"PHEV20","Car","y",1
"2021","7",34637,"PHEV20","Car","y",1
"2022","7",38155,"PHEV20","Car","y",1
"2023","7",30135,"PHEV20","Car","y",1
"2024","7",17096,"PHEV20","Car","y",1
"2025","7",22643,"PHEV20","Car","y",1
"2026","7",25509,"PHEV20","Car","y",1
"2027","7",36678,"PHEV20","Car","y",1
"2028","7",45237,"PHEV20","Car","y",1
"2029","7",44195,"PHEV20","Car","y",1
"2030","7",52606,"PHEV20","Car","y",1
"2031","7",58161,"PHEV20","Car","y",1
"2032","7",63830,"PHEV20","Car","y",1
"2033","7",70175,"PHEV20","Car","y",1
"2034","7",71590,"PHEV20","Car","y",1
"2035","7",72368,"PHEV20","Car","y",1
"2036","7",73542,"PHEV20","Car","y",1
"2037","7",73377,"PHEV20","Car","y",1
"2038","7",73144,"PHEV20","Car","y",1
"2039","7",73344,"PHEV20","Car","y",1
"2040","7",72493,"PHEV20","Car","y",1
"2041","7",73824,"PHEV20","Car","y",1
"2042","7",74665,"PHEV20","Car","y",1
"2043","7",74505,"PHEV20","Car","y",1
"2044","7",74632,"PHEV20","Car","y",1
"2045","7",74193,"PHEV20","Car","y",1
"2046","7",73462,"PHEV20","Car","y",1
"2047","7",73043,"PHEV20","Car","y",1
"2048","7",72373,"PHEV20","Car","y",1
"2049","7",71830,"PHEV20","Car","y",1
"2050","7",71811,"PHEV20","Car","y",1
"1970","8",0,"PHEV20","Car","y",1
"1971","8",0,"PHEV20","Car","y",1
"1972","8",0,"PHEV20","Car","y",1
"1973","8",0,"PHEV20","Car","y",1
"1974","8",0,"PHEV20","Car","y",1
"1975","8",0,"PHEV20","Car","y",1
"1976","8",0,"PHEV20","Car","y",1
"1977","8",0,"PHEV20","Car","y",1
"1978","8",0,"PHEV20","Car","y",1
"1979","8",0,"PHEV20","Car","y",1
"1980","8",0,"PHEV20","Car","y",1
"1981","8",0,"PHEV20","Car","y",1
"1982","8",0,"PHEV20","Car","y",1
"1983","8",0,"PHEV20","Car","y",1
"1984","8",0,"PHEV20","Car","y",1
"1985","8",0,"PHEV20","Car","y",1
"1986","8",0,"PHEV20","Car","y",1
"1987","8",0,"PHEV20","Car","y",1
"1988","8",0,"PHEV20","Car","y",1
"1989","8",0,"PHEV20","Car","y",1
"1990","8",0,"PHEV20","Car","y",1
"1991","8",0,"PHEV20","Car","y",1
"1992","8",0,"PHEV20","Car","y",1
"1993","8",0,"PHEV20","Car","y",1
"1994","8",0,"PHEV20","Car","y",1
"1995","8",0,"PHEV20","Car","y",1
"1996","8",0,"PHEV20","Car","y",1
"1997","8",0,"PHEV20","Car","y",1
"1998","8",0,"PHEV20","Car","y",1
"1999","8",0,"PHEV20","Car","y",1
"2000","8",0,"PHEV20","Car","y",1
"2001","8",0,"PHEV20","Car","y",1
"2002","8",0,"PHEV20","Car","y",1
"2003","8",0,"PHEV20","Car","y",1
"2004","8",0,"PHEV20","Car","y",1
"2005","8",0,"PHEV20","Car","y",1
"2006","8",0,"PHEV20","Car","y",1
"2007","8",0,"PHEV20","Car","y",1
"2008","8",0,"PHEV20","Car","y",1
"2009","8",0,"PHEV20","Car","y",1
"2010","8",0,"PHEV20","Car","y",1
"2011","8",0,"PHEV20","Car","y",1
"2012","8",0,"PHEV20","Car","y",1
"2013","8",0,"PHEV20","Car","y",1
"2014","8",0,"PHEV20","Car","y",1
"2015","8",0,"PHEV20","Car","y",1
"2016","8",0,"PHEV20","Car","y",1
"2017","8",0,"PHEV20","Car","y",1
"2018","8",0,"PHEV20","Car","y",1
"2019","8",0,"PHEV20","Car","y",1
"2020","8",12188,"PHEV20","Car","y",1
"2021","8",15488,"PHEV20","Car","y",1
"2022","8",32896,"PHEV20","Car","y",1
"2023","8",36252,"PHEV20","Car","y",1
"2024","8",28644,"PHEV20","Car","y",1
"2025","8",16271,"PHEV20","Car","y",1
"2026","8",21555,"PHEV20","Car","y",1
"2027","8",24279,"PHEV20","Car","y",1
"2028","8",34917,"PHEV20","Car","y",1
"2029","8",43077,"PHEV20","Car","y",1
"2030","8",42095,"PHEV20","Car","y",1
"2031","8",50121,"PHEV20","Car","y",1
"2032","8",55412,"PHEV20","Car","y",1
"2033","8",60820,"PHEV20","Car","y",1
"2034","8",66859,"PHEV20","Car","y",1
"2035","8",68202,"PHEV20","Car","y",1
"2036","8",68942,"PHEV20","Car","y",1
"2037","8",70057,"PHEV20","Car","y",1
"2038","8",69898,"PHEV20","Car","y",1
"2039","8",69679,"PHEV20","Car","y",1
"2040","8",69863,"PHEV20","Car","y",1
"2041","8",69046,"PHEV20","Car","y",1
"2042","8",70315,"PHEV20","Car","y",1
"2043","8",71153,"PHEV20","Car","y",1
"2044","8",71008,"PHEV20","Car","y",1
"2045","8",71175,"PHEV20","Car","y",1
"2046","8",70751,"PHEV20","Car","y",1
"2047","8",70021,"PHEV20","Car","y",1
"2048","8",69576,"PHEV20","Car","y",1
"2049","8",68948,"PHEV20","Car","y",1
"2050","8",68432,"PHEV20","Car","y",1
"1970","9",0,"PHEV20","Car","y",1
"1971","9",0,"PHEV20","Car","y",1
"1972","9",0,"PHEV20","Car","y",1
"1973","9",0,"PHEV20","Car","y",1
"1974","9",0,"PHEV20","Car","y",1
"1975","9",0,"PHEV20","Car","y",1
"1976","9",0,"PHEV20","Car","y",1
"1977","9",0,"PHEV20","Car","y",1
"1978","9",0,"PHEV20","Car","y",1
"1979","9",0,"PHEV20","Car","y",1
"1980","9",0,"PHEV20","Car","y",1
"1981","9",0,"PHEV20","Car","y",1
"1982","9",0,"PHEV20","Car","y",1
"1983","9",0,"PHEV20","Car","y",1
"1984","9",0,"PHEV20","Car","y",1
"1985","9",0,"PHEV20","Car","y",1
"1986","9",0,"PHEV20","Car","y",1
"1987","9",0,"PHEV20","Car","y",1
"1988","9",0,"PHEV20","Car","y",1
"1989","9",0,"PHEV20","Car","y",1
"1990","9",0,"PHEV20","Car","y",1
"1991","9",0,"PHEV20","Car","y",1
"1992","9",0,"PHEV20","Car","y",1
"1993","9",0,"PHEV20","Car","y",1
"1994","9",0,"PHEV20","Car","y",1
"1995","9",0,"PHEV20","Car","y",1
"1996","9",0,"PHEV20","Car","y",1
"1997","9",0,"PHEV20","Car","y",1
"1998","9",0,"PHEV20","Car","y",1
"1999","9",0,"PHEV20","Car","y",1
"2000","9",0,"PHEV20","Car","y",1
"2001","9",0,"PHEV20","Car","y",1
"2002","9",0,"PHEV20","Car","y",1
"2003","9",0,"PHEV20","Car","y",1
"2004","9",0,"PHEV20","Car","y",1
"2005","9",0,"PHEV20","Car","y",1
"2006","9",0,"PHEV20","Car","y",1
"2007","9",0,"PHEV20","Car","y",1
"2008","9",0,"PHEV20","Car","y",1
"2009","9",0,"PHEV20","Car","y",1
