"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"ICEV-D","Car",2037,"sales","REF",2018,"vehicle",240219
"ICEV-G","Car",2037,"sales","REF",2018,"vehicle",6737255
"PHEV20","Car",2037,"sales","REF",2018,"vehicle",84901
"PHEV40","Car",2037,"sales","REF",2018,"vehicle",108010
"BEV100","Light truck",2037,"sales","REF",2018,"vehicle",72734
"BEV300","Light truck",2037,"sales","REF",2018,"vehicle",69069
"CNG","Light truck",2037,"sales","REF",2018,"vehicle",51204
"FCV","Light truck",2037,"sales","REF",2018,"vehicle",29835
"FFV","Light truck",2037,"sales","REF",2018,"vehicle",1031718
"HEV","Light truck",2037,"sales","REF",2018,"vehicle",73371
"ICEV-D","Light truck",2037,"sales","REF",2018,"vehicle",172488
"ICEV-G","Light truck",2037,"sales","REF",2018,"vehicle",5022479
"PHEV20","Light truck",2037,"sales","REF",2018,"vehicle",72301
"PHEV40","Light truck",2037,"sales","REF",2018,"vehicle",42278
"BEV100","Car",2038,"sales","REF",2018,"vehicle",108469
"BEV300","Car",2038,"sales","REF",2018,"vehicle",1393862
"CNG","Car",2038,"sales","REF",2018,"vehicle",33090
"FCV","Car",2038,"sales","REF",2018,"vehicle",29834
"FFV","Car",2038,"sales","REF",2018,"vehicle",452897
"HEV","Car",2038,"sales","REF",2018,"vehicle",726941
"ICEV-D","Car",2038,"sales","REF",2018,"vehicle",234168
"ICEV-G","Car",2038,"sales","REF",2018,"vehicle",6770484
"PHEV20","Car",2038,"sales","REF",2018,"vehicle",84852
"PHEV40","Car",2038,"sales","REF",2018,"vehicle",110534
"BEV100","Light truck",2038,"sales","REF",2018,"vehicle",73539
"BEV300","Light truck",2038,"sales","REF",2018,"vehicle",69288
"CNG","Light truck",2038,"sales","REF",2018,"vehicle",51432
"FCV","Light truck",2038,"sales","REF",2018,"vehicle",29727
"FFV","Light truck",2038,"sales","REF",2018,"vehicle",1034369
"HEV","Light truck",2038,"sales","REF",2018,"vehicle",74211
"ICEV-D","Light truck",2038,"sales","REF",2018,"vehicle",172659
"ICEV-G","Light truck",2038,"sales","REF",2018,"vehicle",5054728
"PHEV20","Light truck",2038,"sales","REF",2018,"vehicle",72433
"PHEV40","Light truck",2038,"sales","REF",2018,"vehicle",42230
"BEV100","Car",2039,"sales","REF",2018,"vehicle",109775
"BEV300","Car",2039,"sales","REF",2018,"vehicle",1450250
"CNG","Car",2039,"sales","REF",2018,"vehicle",33440
"FCV","Car",2039,"sales","REF",2018,"vehicle",29750
"FFV","Car",2039,"sales","REF",2018,"vehicle",453155
"HEV","Car",2039,"sales","REF",2018,"vehicle",734151
"ICEV-D","Car",2039,"sales","REF",2018,"vehicle",227793
"ICEV-G","Car",2039,"sales","REF",2018,"vehicle",6818263
"PHEV20","Car",2039,"sales","REF",2018,"vehicle",84855
"PHEV40","Car",2039,"sales","REF",2018,"vehicle",113141
"BEV100","Light truck",2039,"sales","REF",2018,"vehicle",74468
"BEV300","Light truck",2039,"sales","REF",2018,"vehicle",69555
"CNG","Light truck",2039,"sales","REF",2018,"vehicle",51740
"FCV","Light truck",2039,"sales","REF",2018,"vehicle",29623
"FFV","Light truck",2039,"sales","REF",2018,"vehicle",1030550
"HEV","Light truck",2039,"sales","REF",2018,"vehicle",75214
"ICEV-D","Light truck",2039,"sales","REF",2018,"vehicle",173557
"ICEV-G","Light truck",2039,"sales","REF",2018,"vehicle",5099015
"PHEV20","Light truck",2039,"sales","REF",2018,"vehicle",72612
"PHEV40","Light truck",2039,"sales","REF",2018,"vehicle",42205
"BEV100","Car",2040,"sales","REF",2018,"vehicle",111583
"BEV300","Car",2040,"sales","REF",2018,"vehicle",1503079
"CNG","Car",2040,"sales","REF",2018,"vehicle",33722
"FCV","Car",2040,"sales","REF",2018,"vehicle",29861
"FFV","Car",2040,"sales","REF",2018,"vehicle",450523
"HEV","Car",2040,"sales","REF",2018,"vehicle",740201
"ICEV-D","Car",2040,"sales","REF",2018,"vehicle",222076
"ICEV-G","Car",2040,"sales","REF",2018,"vehicle",6846019
"PHEV20","Car",2040,"sales","REF",2018,"vehicle",85262
"PHEV40","Car",2040,"sales","REF",2018,"vehicle",115867
"BEV100","Light truck",2040,"sales","REF",2018,"vehicle",75870
"BEV300","Light truck",2040,"sales","REF",2018,"vehicle",70268
"CNG","Light truck",2040,"sales","REF",2018,"vehicle",51905
"FCV","Light truck",2040,"sales","REF",2018,"vehicle",29710
"FFV","Light truck",2040,"sales","REF",2018,"vehicle",1017014
"HEV","Light truck",2040,"sales","REF",2018,"vehicle",76042
"ICEV-D","Light truck",2040,"sales","REF",2018,"vehicle",174795
"ICEV-G","Light truck",2040,"sales","REF",2018,"vehicle",5130780
"PHEV20","Light truck",2040,"sales","REF",2018,"vehicle",73268
"PHEV40","Light truck",2040,"sales","REF",2018,"vehicle",42466
"BEV100","Car",2041,"sales","REF",2018,"vehicle",112865
"BEV300","Car",2041,"sales","REF",2018,"vehicle",1547785
"CNG","Car",2041,"sales","REF",2018,"vehicle",34047
"FCV","Car",2041,"sales","REF",2018,"vehicle",29973
"FFV","Car",2041,"sales","REF",2018,"vehicle",447520
"HEV","Car",2041,"sales","REF",2018,"vehicle",748078
"ICEV-D","Car",2041,"sales","REF",2018,"vehicle",216575
"ICEV-G","Car",2041,"sales","REF",2018,"vehicle",6893825
"PHEV20","Car",2041,"sales","REF",2018,"vehicle",85544
"PHEV40","Car",2041,"sales","REF",2018,"vehicle",117592
"BEV100","Light truck",2041,"sales","REF",2018,"vehicle",77281
"BEV300","Light truck",2041,"sales","REF",2018,"vehicle",70910
"CNG","Light truck",2041,"sales","REF",2018,"vehicle",52194
"FCV","Light truck",2041,"sales","REF",2018,"vehicle",29794
"FFV","Light truck",2041,"sales","REF",2018,"vehicle",1003077
"HEV","Light truck",2041,"sales","REF",2018,"vehicle",76781
"ICEV-D","Light truck",2041,"sales","REF",2018,"vehicle",175856
"ICEV-G","Light truck",2041,"sales","REF",2018,"vehicle",5179641
"PHEV20","Light truck",2041,"sales","REF",2018,"vehicle",73926
"PHEV40","Light truck",2041,"sales","REF",2018,"vehicle",42734
"BEV100","Car",2042,"sales","REF",2018,"vehicle",114458
"BEV300","Car",2042,"sales","REF",2018,"vehicle",1588207
"CNG","Car",2042,"sales","REF",2018,"vehicle",34284
"FCV","Car",2042,"sales","REF",2018,"vehicle",30125
"FFV","Car",2042,"sales","REF",2018,"vehicle",442838
"HEV","Car",2042,"sales","REF",2018,"vehicle",751491
"ICEV-D","Car",2042,"sales","REF",2018,"vehicle",212340
"ICEV-G","Car",2042,"sales","REF",2018,"vehicle",6925230
"PHEV20","Car",2042,"sales","REF",2018,"vehicle",85855
"PHEV40","Car",2042,"sales","REF",2018,"vehicle",118976
"BEV100","Light truck",2042,"sales","REF",2018,"vehicle",78819
"BEV300","Light truck",2042,"sales","REF",2018,"vehicle",71636
"CNG","Light truck",2042,"sales","REF",2018,"vehicle",52383
"FCV","Light truck",2042,"sales","REF",2018,"vehicle",29916
"FFV","Light truck",2042,"sales","REF",2018,"vehicle",985147
"HEV","Light truck",2042,"sales","REF",2018,"vehicle",77356
"ICEV-D","Light truck",2042,"sales","REF",2018,"vehicle",178583
"ICEV-G","Light truck",2042,"sales","REF",2018,"vehicle",5217452
"PHEV20","Light truck",2042,"sales","REF",2018,"vehicle",74687
"PHEV40","Light truck",2042,"sales","REF",2018,"vehicle",43070
"BEV100","Car",2043,"sales","REF",2018,"vehicle",116225
"BEV300","Car",2043,"sales","REF",2018,"vehicle",1633174
"CNG","Car",2043,"sales","REF",2018,"vehicle",34625
"FCV","Car",2043,"sales","REF",2018,"vehicle",30266
"FFV","Car",2043,"sales","REF",2018,"vehicle",439509
"HEV","Car",2043,"sales","REF",2018,"vehicle",756692
"ICEV-D","Car",2043,"sales","REF",2018,"vehicle",208042
"ICEV-G","Car",2043,"sales","REF",2018,"vehicle",6979451
"PHEV20","Car",2043,"sales","REF",2018,"vehicle",86128
"PHEV40","Car",2043,"sales","REF",2018,"vehicle",120445
"BEV100","Light truck",2043,"sales","REF",2018,"vehicle",80496
"BEV300","Light truck",2043,"sales","REF",2018,"vehicle",72383
"CNG","Light truck",2043,"sales","REF",2018,"vehicle",52795
"FCV","Light truck",2043,"sales","REF",2018,"vehicle",30024
"FFV","Light truck",2043,"sales","REF",2018,"vehicle",971586
"HEV","Light truck",2043,"sales","REF",2018,"vehicle",78264
"ICEV-D","Light truck",2043,"sales","REF",2018,"vehicle",181365
"ICEV-G","Light truck",2043,"sales","REF",2018,"vehicle",5280450
"PHEV20","Light truck",2043,"sales","REF",2018,"vehicle",75467
"PHEV40","Light truck",2043,"sales","REF",2018,"vehicle",43417
"BEV100","Car",2044,"sales","REF",2018,"vehicle",118528
"BEV300","Car",2044,"sales","REF",2018,"vehicle",1681619
"CNG","Car",2044,"sales","REF",2018,"vehicle",35026
"FCV","Car",2044,"sales","REF",2018,"vehicle",30572
"FFV","Car",2044,"sales","REF",2018,"vehicle",433148
"HEV","Car",2044,"sales","REF",2018,"vehicle",763179
"ICEV-D","Car",2044,"sales","REF",2018,"vehicle",205259
"ICEV-G","Car",2044,"sales","REF",2018,"vehicle",7047275
"PHEV20","Car",2044,"sales","REF",2018,"vehicle",86811
"PHEV40","Car",2044,"sales","REF",2018,"vehicle",122185
"BEV100","Light truck",2044,"sales","REF",2018,"vehicle",82691
"BEV300","Light truck",2044,"sales","REF",2018,"vehicle",73546
"CNG","Light truck",2044,"sales","REF",2018,"vehicle",53339
"FCV","Light truck",2044,"sales","REF",2018,"vehicle",30296
"FFV","Light truck",2044,"sales","REF",2018,"vehicle",947712
"HEV","Light truck",2044,"sales","REF",2018,"vehicle",79455
"ICEV-D","Light truck",2044,"sales","REF",2018,"vehicle",186135
"ICEV-G","Light truck",2044,"sales","REF",2018,"vehicle",5365407
"PHEV20","Light truck",2044,"sales","REF",2018,"vehicle",76679
"PHEV40","Light truck",2044,"sales","REF",2018,"vehicle",44026
"BEV100","Car",2045,"sales","REF",2018,"vehicle",120843
"BEV300","Car",2045,"sales","REF",2018,"vehicle",1728687
"CNG","Car",2045,"sales","REF",2018,"vehicle",35391
"FCV","Car",2045,"sales","REF",2018,"vehicle",30920
"FFV","Car",2045,"sales","REF",2018,"vehicle",436434
"HEV","Car",2045,"sales","REF",2018,"vehicle",768672
"ICEV-D","Car",2045,"sales","REF",2018,"vehicle",201091
"ICEV-G","Car",2045,"sales","REF",2018,"vehicle",7102596
"PHEV20","Car",2045,"sales","REF",2018,"vehicle",87539
"PHEV40","Car",2045,"sales","REF",2018,"vehicle",123810
"BEV100","Light truck",2045,"sales","REF",2018,"vehicle",85045
"BEV300","Light truck",2045,"sales","REF",2018,"vehicle",74812
"CNG","Light truck",2045,"sales","REF",2018,"vehicle",53851
"FCV","Light truck",2045,"sales","REF",2018,"vehicle",30606
"FFV","Light truck",2045,"sales","REF",2018,"vehicle",956808
"HEV","Light truck",2045,"sales","REF",2018,"vehicle",80454
"ICEV-D","Light truck",2045,"sales","REF",2018,"vehicle",188625
"ICEV-G","Light truck",2045,"sales","REF",2018,"vehicle",5417217
"PHEV20","Light truck",2045,"sales","REF",2018,"vehicle",78003
"PHEV40","Light truck",2045,"sales","REF",2018,"vehicle",44717
"BEV100","Car",2046,"sales","REF",2018,"vehicle",122495
"BEV300","Car",2046,"sales","REF",2018,"vehicle",1768071
"CNG","Car",2046,"sales","REF",2018,"vehicle",35641
"FCV","Car",2046,"sales","REF",2018,"vehicle",31191
"FFV","Car",2046,"sales","REF",2018,"vehicle",437762
"HEV","Car",2046,"sales","REF",2018,"vehicle",771231
"ICEV-D","Car",2046,"sales","REF",2018,"vehicle",196248
"ICEV-G","Car",2046,"sales","REF",2018,"vehicle",7141391
"PHEV20","Car",2046,"sales","REF",2018,"vehicle",87981
"PHEV40","Car",2046,"sales","REF",2018,"vehicle",124788
"BEV100","Light truck",2046,"sales","REF",2018,"vehicle",87193
"BEV300","Light truck",2046,"sales","REF",2018,"vehicle",75951
"CNG","Light truck",2046,"sales","REF",2018,"vehicle",54406
"FCV","Light truck",2046,"sales","REF",2018,"vehicle",30836
"FFV","Light truck",2046,"sales","REF",2018,"vehicle",964309
"HEV","Light truck",2046,"sales","REF",2018,"vehicle",81482
"ICEV-D","Light truck",2046,"sales","REF",2018,"vehicle",190822
"ICEV-G","Light truck",2046,"sales","REF",2018,"vehicle",5479592
"PHEV20","Light truck",2046,"sales","REF",2018,"vehicle",79192
"PHEV40","Light truck",2046,"sales","REF",2018,"vehicle",45322
"BEV100","Car",2047,"sales","REF",2018,"vehicle",125195
"BEV300","Car",2047,"sales","REF",2018,"vehicle",1813498
"CNG","Car",2047,"sales","REF",2018,"vehicle",35848
"FCV","Car",2047,"sales","REF",2018,"vehicle",31577
"FFV","Car",2047,"sales","REF",2018,"vehicle",433408
"HEV","Car",2047,"sales","REF",2018,"vehicle",773411
"ICEV-D","Car",2047,"sales","REF",2018,"vehicle",192034
"ICEV-G","Car",2047,"sales","REF",2018,"vehicle",7164515
"PHEV20","Car",2047,"sales","REF",2018,"vehicle",88728
"PHEV40","Car",2047,"sales","REF",2018,"vehicle",126339
"BEV100","Light truck",2047,"sales","REF",2018,"vehicle",89766
"BEV300","Light truck",2047,"sales","REF",2018,"vehicle",77390
"CNG","Light truck",2047,"sales","REF",2018,"vehicle",54823
"FCV","Light truck",2047,"sales","REF",2018,"vehicle",31181
"FFV","Light truck",2047,"sales","REF",2018,"vehicle",952249
"HEV","Light truck",2047,"sales","REF",2018,"vehicle",82562
"ICEV-D","Light truck",2047,"sales","REF",2018,"vehicle",194892
"ICEV-G","Light truck",2047,"sales","REF",2018,"vehicle",5533898
"PHEV20","Light truck",2047,"sales","REF",2018,"vehicle",80662
"PHEV40","Light truck",2047,"sales","REF",2018,"vehicle",46150
"BEV100","Car",2048,"sales","REF",2018,"vehicle",127105
"BEV300","Car",2048,"sales","REF",2018,"vehicle",1850743
"CNG","Car",2048,"sales","REF",2018,"vehicle",35794
"FCV","Car",2048,"sales","REF",2018,"vehicle",31902
"FFV","Car",2048,"sales","REF",2018,"vehicle",414384
"HEV","Car",2048,"sales","REF",2018,"vehicle",770410
"ICEV-D","Car",2048,"sales","REF",2018,"vehicle",187927
"ICEV-G","Car",2048,"sales","REF",2018,"vehicle",7134509
"PHEV20","Car",2048,"sales","REF",2018,"vehicle",89159
"PHEV40","Car",2048,"sales","REF",2018,"vehicle",127133
"BEV100","Light truck",2048,"sales","REF",2018,"vehicle",92166
"BEV300","Light truck",2048,"sales","REF",2018,"vehicle",78678
"CNG","Light truck",2048,"sales","REF",2018,"vehicle",54770
"FCV","Light truck",2048,"sales","REF",2018,"vehicle",31461
"FFV","Light truck",2048,"sales","REF",2018,"vehicle",895157
"HEV","Light truck",2048,"sales","REF",2018,"vehicle",83208
"ICEV-D","Light truck",2048,"sales","REF",2018,"vehicle",199304
"ICEV-G","Light truck",2048,"sales","REF",2018,"vehicle",5572148
"PHEV20","Light truck",2048,"sales","REF",2018,"vehicle",81966
"PHEV40","Light truck",2048,"sales","REF",2018,"vehicle",46919
"BEV100","Car",2049,"sales","REF",2018,"vehicle",129473
"BEV300","Car",2049,"sales","REF",2018,"vehicle",1901959
"CNG","Car",2049,"sales","REF",2018,"vehicle",36085
"FCV","Car",2049,"sales","REF",2018,"vehicle",32350
"FFV","Car",2049,"sales","REF",2018,"vehicle",410327
"HEV","Car",2049,"sales","REF",2018,"vehicle",773723
"ICEV-D","Car",2049,"sales","REF",2018,"vehicle",187025
"ICEV-G","Car",2049,"sales","REF",2018,"vehicle",7167242
"PHEV20","Car",2049,"sales","REF",2018,"vehicle",89939
"PHEV40","Car",2049,"sales","REF",2018,"vehicle",128615
"BEV100","Light truck",2049,"sales","REF",2018,"vehicle",95140
"BEV300","Light truck",2049,"sales","REF",2018,"vehicle",80337
"CNG","Light truck",2049,"sales","REF",2018,"vehicle",55381
"FCV","Light truck",2049,"sales","REF",2018,"vehicle",31855
"FFV","Light truck",2049,"sales","REF",2018,"vehicle",887545
"HEV","Light truck",2049,"sales","REF",2018,"vehicle",84580
"ICEV-D","Light truck",2049,"sales","REF",2018,"vehicle",206774
"ICEV-G","Light truck",2049,"sales","REF",2018,"vehicle",5642718
"PHEV20","Light truck",2049,"sales","REF",2018,"vehicle",83652
"PHEV40","Light truck",2049,"sales","REF",2018,"vehicle",47927
"BEV100","Car",2050,"sales","REF",2018,"vehicle",132379
"BEV300","Car",2050,"sales","REF",2018,"vehicle",1955938
"CNG","Car",2050,"sales","REF",2018,"vehicle",36348
"FCV","Car",2050,"sales","REF",2018,"vehicle",32868
"FFV","Car",2050,"sales","REF",2018,"vehicle",410443
"HEV","Car",2050,"sales","REF",2018,"vehicle",775693
"ICEV-D","Car",2050,"sales","REF",2018,"vehicle",183353
"ICEV-G","Car",2050,"sales","REF",2018,"vehicle",7189708
"PHEV20","Car",2050,"sales","REF",2018,"vehicle",90868
"PHEV40","Car",2050,"sales","REF",2018,"vehicle",130345
"BEV100","Light truck",2050,"sales","REF",2018,"vehicle",98572
"BEV300","Light truck",2050,"sales","REF",2018,"vehicle",82434
"CNG","Light truck",2050,"sales","REF",2018,"vehicle",55917
"FCV","Light truck",2050,"sales","REF",2018,"vehicle",32327
"FFV","Light truck",2050,"sales","REF",2018,"vehicle",891966
"HEV","Light truck",2050,"sales","REF",2018,"vehicle",86162
"ICEV-D","Light truck",2050,"sales","REF",2018,"vehicle",210698
"ICEV-G","Light truck",2050,"sales","REF",2018,"vehicle",5694574
"PHEV20","Light truck",2050,"sales","REF",2018,"vehicle",85556
"PHEV40","Light truck",2050,"sales","REF",2018,"vehicle",49150
"BEV100","Car",2016,"stock","REF",2018,"vehicle",194216
"BEV300","Car",2016,"stock","REF",2018,"vehicle",78121
"CNG","Car",2016,"stock","REF",2018,"vehicle",107096
"FCV","Car",2016,"stock","REF",2018,"vehicle",3104
"FFV","Car",2016,"stock","REF",2018,"vehicle",4376109
"HEV","Car",2016,"stock","REF",2018,"vehicle",3573920
"ICEV-D","Car",2016,"stock","REF",2018,"vehicle",856466
"ICEV-G","Car",2016,"stock","REF",2018,"vehicle",114517975
"PHEV20","Car",2016,"stock","REF",2018,"vehicle",147764
"PHEV40","Car",2016,"stock","REF",2018,"vehicle",127634
"BEV100","Light truck",2016,"stock","REF",2018,"vehicle",12406
"BEV300","Light truck",2016,"stock","REF",2018,"vehicle",9853
"CNG","Light truck",2016,"stock","REF",2018,"vehicle",182727
"FCV","Light truck",2016,"stock","REF",2018,"vehicle",2986
"FFV","Light truck",2016,"stock","REF",2018,"vehicle",15415095
"HEV","Light truck",2016,"stock","REF",2018,"vehicle",493445
"ICEV-D","Light truck",2016,"stock","REF",2018,"vehicle",315879
"ICEV-G","Light truck",2016,"stock","REF",2018,"vehicle",100404839
"PHEV20","Light truck",2016,"stock","REF",2018,"vehicle",26617
"PHEV40","Light truck",2016,"stock","REF",2018,"vehicle",13734
"BEV100","Car",2017,"stock","REF",2018,"vehicle",223644
"BEV300","Car",2017,"stock","REF",2018,"vehicle",103185
"CNG","Car",2017,"stock","REF",2018,"vehicle",115123
"FCV","Car",2017,"stock","REF",2018,"vehicle",4829
"FFV","Car",2017,"stock","REF",2018,"vehicle",4621560
"HEV","Car",2017,"stock","REF",2018,"vehicle",3900473
"ICEV-D","Car",2017,"stock","REF",2018,"vehicle",828794
"ICEV-G","Car",2017,"stock","REF",2018,"vehicle",115245567
"PHEV20","Car",2017,"stock","REF",2018,"vehicle",166914
"PHEV40","Car",2017,"stock","REF",2018,"vehicle",172777
"BEV100","Light truck",2017,"stock","REF",2018,"vehicle",17327
"BEV300","Light truck",2017,"stock","REF",2018,"vehicle",14803
"CNG","Light truck",2017,"stock","REF",2018,"vehicle",196905
"FCV","Light truck",2017,"stock","REF",2018,"vehicle",4708
"FFV","Light truck",2017,"stock","REF",2018,"vehicle",15719555
"HEV","Light truck",2017,"stock","REF",2018,"vehicle",527906
"ICEV-D","Light truck",2017,"stock","REF",2018,"vehicle",358413
"ICEV-G","Light truck",2017,"stock","REF",2018,"vehicle",99839287
"PHEV20","Light truck",2017,"stock","REF",2018,"vehicle",39391
"PHEV40","Light truck",2017,"stock","REF",2018,"vehicle",21026
"BEV100","Car",2018,"stock","REF",2018,"vehicle",250620
"BEV300","Car",2018,"stock","REF",2018,"vehicle",169334
"CNG","Car",2018,"stock","REF",2018,"vehicle",115122
"FCV","Car",2018,"stock","REF",2018,"vehicle",7926
"FFV","Car",2018,"stock","REF",2018,"vehicle",4850852
"HEV","Car",2018,"stock","REF",2018,"vehicle",4279417
"ICEV-D","Car",2018,"stock","REF",2018,"vehicle",807020
"ICEV-G","Car",2018,"stock","REF",2018,"vehicle",115985893
"PHEV20","Car",2018,"stock","REF",2018,"vehicle",191341
"PHEV40","Car",2018,"stock","REF",2018,"vehicle",189158
"BEV100","Light truck",2018,"stock","REF",2018,"vehicle",21742
"BEV300","Light truck",2018,"stock","REF",2018,"vehicle",21514
"CNG","Light truck",2018,"stock","REF",2018,"vehicle",202939
"FCV","Light truck",2018,"stock","REF",2018,"vehicle",7792
"FFV","Light truck",2018,"stock","REF",2018,"vehicle",15988149
"HEV","Light truck",2018,"stock","REF",2018,"vehicle",553864
"ICEV-D","Light truck",2018,"stock","REF",2018,"vehicle",427998
"ICEV-G","Light truck",2018,"stock","REF",2018,"vehicle",99638046
"PHEV20","Light truck",2018,"stock","REF",2018,"vehicle",63875
"PHEV40","Light truck",2018,"stock","REF",2018,"vehicle",35496
"BEV100","Car",2019,"stock","REF",2018,"vehicle",280746
"BEV300","Car",2019,"stock","REF",2018,"vehicle",310180
"CNG","Car",2019,"stock","REF",2018,"vehicle",108120
"FCV","Car",2019,"stock","REF",2018,"vehicle",13674
"FFV","Car",2019,"stock","REF",2018,"vehicle",5071754
"HEV","Car",2019,"stock","REF",2018,"vehicle",4648929
"ICEV-D","Car",2019,"stock","REF",2018,"vehicle",805764
"ICEV-G","Car",2019,"stock","REF",2018,"vehicle",116511177
"PHEV20","Car",2019,"stock","REF",2018,"vehicle",217569
"PHEV40","Car",2019,"stock","REF",2018,"vehicle",205539
"BEV100","Light truck",2019,"stock","REF",2018,"vehicle",30936
"BEV300","Light truck",2019,"stock","REF",2018,"vehicle",33958
"CNG","Light truck",2019,"stock","REF",2018,"vehicle",200786
"FCV","Light truck",2019,"stock","REF",2018,"vehicle",13496
"FFV","Light truck",2019,"stock","REF",2018,"vehicle",16193403
"HEV","Light truck",2019,"stock","REF",2018,"vehicle",582368
"ICEV-D","Light truck",2019,"stock","REF",2018,"vehicle",549206
"ICEV-G","Light truck",2019,"stock","REF",2018,"vehicle",99483223
"PHEV20","Light truck",2019,"stock","REF",2018,"vehicle",91015
"PHEV40","Light truck",2019,"stock","REF",2018,"vehicle",51607
"BEV100","Car",2020,"stock","REF",2018,"vehicle",320345
"BEV300","Car",2020,"stock","REF",2018,"vehicle",543422
"CNG","Car",2020,"stock","REF",2018,"vehicle",101247
"FCV","Car",2020,"stock","REF",2018,"vehicle",24459
"FFV","Car",2020,"stock","REF",2018,"vehicle",5273747
"HEV","Car",2020,"stock","REF",2018,"vehicle",5028678
"ICEV-D","Car",2020,"stock","REF",2018,"vehicle",836266
"ICEV-G","Car",2020,"stock","REF",2018,"vehicle",117082802
"PHEV20","Car",2020,"stock","REF",2018,"vehicle",254585
"PHEV40","Car",2020,"stock","REF",2018,"vehicle",228634
"BEV100","Light truck",2020,"stock","REF",2018,"vehicle",50232
"BEV300","Light truck",2020,"stock","REF",2018,"vehicle",57423
"CNG","Light truck",2020,"stock","REF",2018,"vehicle",194541
"FCV","Light truck",2020,"stock","REF",2018,"vehicle",24194
"FFV","Light truck",2020,"stock","REF",2018,"vehicle",16299952
"HEV","Light truck",2020,"stock","REF",2018,"vehicle",609177
"ICEV-D","Light truck",2020,"stock","REF",2018,"vehicle",745684
"ICEV-G","Light truck",2020,"stock","REF",2018,"vehicle",98981606
"PHEV20","Light truck",2020,"stock","REF",2018,"vehicle",129642
"PHEV40","Light truck",2020,"stock","REF",2018,"vehicle",74689
"BEV100","Car",2021,"stock","REF",2018,"vehicle",368925
"BEV300","Car",2021,"stock","REF",2018,"vehicle",857912
"CNG","Car",2021,"stock","REF",2018,"vehicle",102268
"FCV","Car",2021,"stock","REF",2018,"vehicle",39902
"FFV","Car",2021,"stock","REF",2018,"vehicle",5443120
"HEV","Car",2021,"stock","REF",2018,"vehicle",5405488
"ICEV-D","Car",2021,"stock","REF",2018,"vehicle",880374
"ICEV-G","Car",2021,"stock","REF",2018,"vehicle",117435410
"PHEV20","Car",2021,"stock","REF",2018,"vehicle",299244
"PHEV40","Car",2021,"stock","REF",2018,"vehicle",256433
"BEV100","Light truck",2021,"stock","REF",2018,"vehicle",78666
"BEV300","Light truck",2021,"stock","REF",2018,"vehicle",91119
"CNG","Light truck",2021,"stock","REF",2018,"vehicle",190690
"FCV","Light truck",2021,"stock","REF",2018,"vehicle",39523
"FFV","Light truck",2021,"stock","REF",2018,"vehicle",16314737
"HEV","Light truck",2021,"stock","REF",2018,"vehicle",633285
"ICEV-D","Light truck",2021,"stock","REF",2018,"vehicle",939144
"ICEV-G","Light truck",2021,"stock","REF",2018,"vehicle",98234169
"PHEV20","Light truck",2021,"stock","REF",2018,"vehicle",176617
"PHEV40","Light truck",2021,"stock","REF",2018,"vehicle",102806
"BEV100","Car",2022,"stock","REF",2018,"vehicle",425176
"BEV300","Car",2022,"stock","REF",2018,"vehicle",1252172
"CNG","Car",2022,"stock","REF",2018,"vehicle",104381
"FCV","Car",2022,"stock","REF",2018,"vehicle",58402
"FFV","Car",2022,"stock","REF",2018,"vehicle",5588928
"HEV","Car",2022,"stock","REF",2018,"vehicle",5782659
"ICEV-D","Car",2022,"stock","REF",2018,"vehicle",940366
"ICEV-G","Car",2022,"stock","REF",2018,"vehicle",117706429
"PHEV20","Car",2022,"stock","REF",2018,"vehicle",341040
"PHEV40","Car",2022,"stock","REF",2018,"vehicle",282527
"BEV100","Light truck",2022,"stock","REF",2018,"vehicle",110010
"BEV300","Light truck",2022,"stock","REF",2018,"vehicle",131451
"CNG","Light truck",2022,"stock","REF",2018,"vehicle",185225
"FCV","Light truck",2022,"stock","REF",2018,"vehicle",57842
"FFV","Light truck",2022,"stock","REF",2018,"vehicle",16277313
"HEV","Light truck",2022,"stock","REF",2018,"vehicle",656793
"ICEV-D","Light truck",2022,"stock","REF",2018,"vehicle",1135363
"ICEV-G","Light truck",2022,"stock","REF",2018,"vehicle",97503105
"PHEV20","Light truck",2022,"stock","REF",2018,"vehicle",220875
"PHEV40","Light truck",2022,"stock","REF",2018,"vehicle",129315
"BEV100","Car",2023,"stock","REF",2018,"vehicle",485126
"BEV300","Car",2023,"stock","REF",2018,"vehicle",1722220
"CNG","Car",2023,"stock","REF",2018,"vehicle",107741
"FCV","Car",2023,"stock","REF",2018,"vehicle",79295
"FFV","Car",2023,"stock","REF",2018,"vehicle",5723508
"HEV","Car",2023,"stock","REF",2018,"vehicle",6160046
"ICEV-D","Car",2023,"stock","REF",2018,"vehicle",1017987
"ICEV-G","Car",2023,"stock","REF",2018,"vehicle",117940208
"PHEV20","Car",2023,"stock","REF",2018,"vehicle",390669
"PHEV40","Car",2023,"stock","REF",2018,"vehicle",312940
"BEV100","Light truck",2023,"stock","REF",2018,"vehicle",139111
"BEV300","Light truck",2023,"stock","REF",2018,"vehicle",176798
"CNG","Light truck",2023,"stock","REF",2018,"vehicle",183851
"FCV","Light truck",2023,"stock","REF",2018,"vehicle",78426
"FFV","Light truck",2023,"stock","REF",2018,"vehicle",16204460
"HEV","Light truck",2023,"stock","REF",2018,"vehicle",680930
