"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"FFV","Light truck",2036,"sales","HOP",2018,"vehicle",774263
"HEV","Light truck",2036,"sales","HOP",2018,"vehicle",63125
"ICEV-D","Light truck",2036,"sales","HOP",2018,"vehicle",119175
"ICEV-G","Light truck",2036,"sales","HOP",2018,"vehicle",3621885
"PHEV20","Light truck",2036,"sales","HOP",2018,"vehicle",68589
"PHEV40","Light truck",2036,"sales","HOP",2018,"vehicle",40603
"BEV100","Car",2037,"sales","HOP",2018,"vehicle",128320
"BEV300","Car",2037,"sales","HOP",2018,"vehicle",1769471
"CNG","Car",2037,"sales","HOP",2018,"vehicle",35113
"FCV","Car",2037,"sales","HOP",2018,"vehicle",28518
"FFV","Car",2037,"sales","HOP",2018,"vehicle",421698
"HEV","Car",2037,"sales","HOP",2018,"vehicle",754885
"ICEV-D","Car",2037,"sales","HOP",2018,"vehicle",283617
"ICEV-G","Car",2037,"sales","HOP",2018,"vehicle",5935296
"PHEV20","Car",2037,"sales","HOP",2018,"vehicle",83776
"PHEV40","Car",2037,"sales","HOP",2018,"vehicle",156020
"BEV100","Light truck",2037,"sales","HOP",2018,"vehicle",72194
"BEV300","Light truck",2037,"sales","HOP",2018,"vehicle",67737
"CNG","Light truck",2037,"sales","HOP",2018,"vehicle",39619
"FCV","Light truck",2037,"sales","HOP",2018,"vehicle",28420
"FFV","Light truck",2037,"sales","HOP",2018,"vehicle",774854
"HEV","Light truck",2037,"sales","HOP",2018,"vehicle",63429
"ICEV-D","Light truck",2037,"sales","HOP",2018,"vehicle",119928
"ICEV-G","Light truck",2037,"sales","HOP",2018,"vehicle",3620541
"PHEV20","Light truck",2037,"sales","HOP",2018,"vehicle",69123
"PHEV40","Light truck",2037,"sales","HOP",2018,"vehicle",40910
"BEV100","Car",2038,"sales","HOP",2018,"vehicle",129902
"BEV300","Car",2038,"sales","HOP",2018,"vehicle",1843093
"CNG","Car",2038,"sales","HOP",2018,"vehicle",35230
"FCV","Car",2038,"sales","HOP",2018,"vehicle",28254
"FFV","Car",2038,"sales","HOP",2018,"vehicle",419090
"HEV","Car",2038,"sales","HOP",2018,"vehicle",750469
"ICEV-D","Car",2038,"sales","HOP",2018,"vehicle",278985
"ICEV-G","Car",2038,"sales","HOP",2018,"vehicle",5870673
"PHEV20","Car",2038,"sales","HOP",2018,"vehicle",83176
"PHEV40","Car",2038,"sales","HOP",2018,"vehicle",159963
"BEV100","Light truck",2038,"sales","HOP",2018,"vehicle",72883
"BEV300","Light truck",2038,"sales","HOP",2018,"vehicle",67825
"CNG","Light truck",2038,"sales","HOP",2018,"vehicle",39717
"FCV","Light truck",2038,"sales","HOP",2018,"vehicle",28137
"FFV","Light truck",2038,"sales","HOP",2018,"vehicle",773413
"HEV","Light truck",2038,"sales","HOP",2018,"vehicle",63886
"ICEV-D","Light truck",2038,"sales","HOP",2018,"vehicle",118636
"ICEV-G","Light truck",2038,"sales","HOP",2018,"vehicle",3615139
"PHEV20","Light truck",2038,"sales","HOP",2018,"vehicle",68825
"PHEV40","Light truck",2038,"sales","HOP",2018,"vehicle",40739
"BEV100","Car",2039,"sales","HOP",2018,"vehicle",130246
"BEV300","Car",2039,"sales","HOP",2018,"vehicle",1901828
"CNG","Car",2039,"sales","HOP",2018,"vehicle",35307
"FCV","Car",2039,"sales","HOP",2018,"vehicle",27908
"FFV","Car",2039,"sales","HOP",2018,"vehicle",416724
"HEV","Car",2039,"sales","HOP",2018,"vehicle",745493
"ICEV-D","Car",2039,"sales","HOP",2018,"vehicle",276692
"ICEV-G","Car",2039,"sales","HOP",2018,"vehicle",5809540
"PHEV20","Car",2039,"sales","HOP",2018,"vehicle",82259
"PHEV40","Car",2039,"sales","HOP",2018,"vehicle",162754
"BEV100","Light truck",2039,"sales","HOP",2018,"vehicle",73350
"BEV300","Light truck",2039,"sales","HOP",2018,"vehicle",67729
"CNG","Light truck",2039,"sales","HOP",2018,"vehicle",39812
"FCV","Light truck",2039,"sales","HOP",2018,"vehicle",27770
"FFV","Light truck",2039,"sales","HOP",2018,"vehicle",773881
"HEV","Light truck",2039,"sales","HOP",2018,"vehicle",64180
"ICEV-D","Light truck",2039,"sales","HOP",2018,"vehicle",118078
"ICEV-G","Light truck",2039,"sales","HOP",2018,"vehicle",3608190
"PHEV20","Light truck",2039,"sales","HOP",2018,"vehicle",68341
"PHEV40","Light truck",2039,"sales","HOP",2018,"vehicle",40473
"BEV100","Car",2040,"sales","HOP",2018,"vehicle",132405
"BEV300","Car",2040,"sales","HOP",2018,"vehicle",1989153
"CNG","Car",2040,"sales","HOP",2018,"vehicle",36133
"FCV","Car",2040,"sales","HOP",2018,"vehicle",27624
"FFV","Car",2040,"sales","HOP",2018,"vehicle",423168
"HEV","Car",2040,"sales","HOP",2018,"vehicle",754238
"ICEV-D","Car",2040,"sales","HOP",2018,"vehicle",280371
"ICEV-G","Car",2040,"sales","HOP",2018,"vehicle",5857079
"PHEV20","Car",2040,"sales","HOP",2018,"vehicle",81773
"PHEV40","Car",2040,"sales","HOP",2018,"vehicle",167617
"BEV100","Light truck",2040,"sales","HOP",2018,"vehicle",74296
"BEV300","Light truck",2040,"sales","HOP",2018,"vehicle",67916
"CNG","Light truck",2040,"sales","HOP",2018,"vehicle",40732
"FCV","Light truck",2040,"sales","HOP",2018,"vehicle",27458
"FFV","Light truck",2040,"sales","HOP",2018,"vehicle",791047
"HEV","Light truck",2040,"sales","HOP",2018,"vehicle",65571
"ICEV-D","Light truck",2040,"sales","HOP",2018,"vehicle",121243
"ICEV-G","Light truck",2040,"sales","HOP",2018,"vehicle",3660946
"PHEV20","Light truck",2040,"sales","HOP",2018,"vehicle",68071
"PHEV40","Light truck",2040,"sales","HOP",2018,"vehicle",40346
"BEV100","Car",2041,"sales","HOP",2018,"vehicle",134455
"BEV300","Car",2041,"sales","HOP",2018,"vehicle",2069731
"CNG","Car",2041,"sales","HOP",2018,"vehicle",36892
"FCV","Car",2041,"sales","HOP",2018,"vehicle",27301
"FFV","Car",2041,"sales","HOP",2018,"vehicle",427063
"HEV","Car",2041,"sales","HOP",2018,"vehicle",763316
"ICEV-D","Car",2041,"sales","HOP",2018,"vehicle",282672
"ICEV-G","Car",2041,"sales","HOP",2018,"vehicle",5890111
"PHEV20","Car",2041,"sales","HOP",2018,"vehicle",81067
"PHEV40","Car",2041,"sales","HOP",2018,"vehicle",171382
"BEV100","Light truck",2041,"sales","HOP",2018,"vehicle",75200
"BEV300","Light truck",2041,"sales","HOP",2018,"vehicle",67962
"CNG","Light truck",2041,"sales","HOP",2018,"vehicle",41471
"FCV","Light truck",2041,"sales","HOP",2018,"vehicle",27102
"FFV","Light truck",2041,"sales","HOP",2018,"vehicle",799948
"HEV","Light truck",2041,"sales","HOP",2018,"vehicle",66627
"ICEV-D","Light truck",2041,"sales","HOP",2018,"vehicle",123395
"ICEV-G","Light truck",2041,"sales","HOP",2018,"vehicle",3696839
"PHEV20","Light truck",2041,"sales","HOP",2018,"vehicle",67689
"PHEV40","Light truck",2041,"sales","HOP",2018,"vehicle",40191
"BEV100","Car",2042,"sales","HOP",2018,"vehicle",136236
"BEV300","Car",2042,"sales","HOP",2018,"vehicle",2143874
"CNG","Car",2042,"sales","HOP",2018,"vehicle",37710
"FCV","Car",2042,"sales","HOP",2018,"vehicle",27103
"FFV","Car",2042,"sales","HOP",2018,"vehicle",432958
"HEV","Car",2042,"sales","HOP",2018,"vehicle",769197
"ICEV-D","Car",2042,"sales","HOP",2018,"vehicle",285819
"ICEV-G","Car",2042,"sales","HOP",2018,"vehicle",5936597
"PHEV20","Car",2042,"sales","HOP",2018,"vehicle",80544
"PHEV40","Car",2042,"sales","HOP",2018,"vehicle",174133
"BEV100","Light truck",2042,"sales","HOP",2018,"vehicle",76408
"BEV300","Light truck",2042,"sales","HOP",2018,"vehicle",68285
"CNG","Light truck",2042,"sales","HOP",2018,"vehicle",42447
"FCV","Light truck",2042,"sales","HOP",2018,"vehicle",26868
"FFV","Light truck",2042,"sales","HOP",2018,"vehicle",816938
"HEV","Light truck",2042,"sales","HOP",2018,"vehicle",67775
"ICEV-D","Light truck",2042,"sales","HOP",2018,"vehicle",125890
"ICEV-G","Light truck",2042,"sales","HOP",2018,"vehicle",3747675
"PHEV20","Light truck",2042,"sales","HOP",2018,"vehicle",67614
"PHEV40","Light truck",2042,"sales","HOP",2018,"vehicle",40241
"BEV100","Car",2043,"sales","HOP",2018,"vehicle",140196
"BEV300","Car",2043,"sales","HOP",2018,"vehicle",2236611
"CNG","Car",2043,"sales","HOP",2018,"vehicle",38515
"FCV","Car",2043,"sales","HOP",2018,"vehicle",27122
"FFV","Car",2043,"sales","HOP",2018,"vehicle",436348
"HEV","Car",2043,"sales","HOP",2018,"vehicle",776154
"ICEV-D","Car",2043,"sales","HOP",2018,"vehicle",285514
"ICEV-G","Car",2043,"sales","HOP",2018,"vehicle",5975687
"PHEV20","Car",2043,"sales","HOP",2018,"vehicle",80601
"PHEV40","Car",2043,"sales","HOP",2018,"vehicle",178479
"BEV100","Light truck",2043,"sales","HOP",2018,"vehicle",78398
"BEV300","Light truck",2043,"sales","HOP",2018,"vehicle",69242
"CNG","Light truck",2043,"sales","HOP",2018,"vehicle",43296
"FCV","Light truck",2043,"sales","HOP",2018,"vehicle",26845
"FFV","Light truck",2043,"sales","HOP",2018,"vehicle",825289
"HEV","Light truck",2043,"sales","HOP",2018,"vehicle",69164
"ICEV-D","Light truck",2043,"sales","HOP",2018,"vehicle",126493
"ICEV-G","Light truck",2043,"sales","HOP",2018,"vehicle",3795683
"PHEV20","Light truck",2043,"sales","HOP",2018,"vehicle",68067
"PHEV40","Light truck",2043,"sales","HOP",2018,"vehicle",40674
"BEV100","Car",2044,"sales","HOP",2018,"vehicle",140604
"BEV300","Car",2044,"sales","HOP",2018,"vehicle",2286549
"CNG","Car",2044,"sales","HOP",2018,"vehicle",39124
"FCV","Car",2044,"sales","HOP",2018,"vehicle",27208
"FFV","Car",2044,"sales","HOP",2018,"vehicle",439664
"HEV","Car",2044,"sales","HOP",2018,"vehicle",782397
"ICEV-D","Car",2044,"sales","HOP",2018,"vehicle",288003
"ICEV-G","Car",2044,"sales","HOP",2018,"vehicle",6051438
"PHEV20","Car",2044,"sales","HOP",2018,"vehicle",80581
"PHEV40","Car",2044,"sales","HOP",2018,"vehicle",179162
"BEV100","Light truck",2044,"sales","HOP",2018,"vehicle",80210
"BEV300","Light truck",2044,"sales","HOP",2018,"vehicle",70166
"CNG","Light truck",2044,"sales","HOP",2018,"vehicle",44364
"FCV","Light truck",2044,"sales","HOP",2018,"vehicle",26885
"FFV","Light truck",2044,"sales","HOP",2018,"vehicle",838930
"HEV","Light truck",2044,"sales","HOP",2018,"vehicle",70721
"ICEV-D","Light truck",2044,"sales","HOP",2018,"vehicle",128786
"ICEV-G","Light truck",2044,"sales","HOP",2018,"vehicle",3890787
"PHEV20","Light truck",2044,"sales","HOP",2018,"vehicle",68692
"PHEV40","Light truck",2044,"sales","HOP",2018,"vehicle",41162
"BEV100","Car",2045,"sales","HOP",2018,"vehicle",143441
"BEV300","Car",2045,"sales","HOP",2018,"vehicle",2350038
"CNG","Car",2045,"sales","HOP",2018,"vehicle",39588
"FCV","Car",2045,"sales","HOP",2018,"vehicle",27286
"FFV","Car",2045,"sales","HOP",2018,"vehicle",450633
"HEV","Car",2045,"sales","HOP",2018,"vehicle",786284
"ICEV-D","Car",2045,"sales","HOP",2018,"vehicle",288494
"ICEV-G","Car",2045,"sales","HOP",2018,"vehicle",6080947
"PHEV20","Car",2045,"sales","HOP",2018,"vehicle",80620
"PHEV40","Car",2045,"sales","HOP",2018,"vehicle",181214
"BEV100","Light truck",2045,"sales","HOP",2018,"vehicle",82231
"BEV300","Light truck",2045,"sales","HOP",2018,"vehicle",71178
"CNG","Light truck",2045,"sales","HOP",2018,"vehicle",45057
"FCV","Light truck",2045,"sales","HOP",2018,"vehicle",26914
"FFV","Light truck",2045,"sales","HOP",2018,"vehicle",873798
"HEV","Light truck",2045,"sales","HOP",2018,"vehicle",71900
"ICEV-D","Light truck",2045,"sales","HOP",2018,"vehicle",130084
"ICEV-G","Light truck",2045,"sales","HOP",2018,"vehicle",3921510
"PHEV20","Light truck",2045,"sales","HOP",2018,"vehicle",69277
"PHEV40","Light truck",2045,"sales","HOP",2018,"vehicle",41695
"BEV100","Car",2046,"sales","HOP",2018,"vehicle",145763
"BEV300","Car",2046,"sales","HOP",2018,"vehicle",2399466
"CNG","Car",2046,"sales","HOP",2018,"vehicle",39773
"FCV","Car",2046,"sales","HOP",2018,"vehicle",27832
"FFV","Car",2046,"sales","HOP",2018,"vehicle",458381
"HEV","Car",2046,"sales","HOP",2018,"vehicle",783885
"ICEV-D","Car",2046,"sales","HOP",2018,"vehicle",286080
"ICEV-G","Car",2046,"sales","HOP",2018,"vehicle",6066098
"PHEV20","Car",2046,"sales","HOP",2018,"vehicle",81532
"PHEV40","Car",2046,"sales","HOP",2018,"vehicle",182519
"BEV100","Light truck",2046,"sales","HOP",2018,"vehicle",85193
"BEV300","Light truck",2046,"sales","HOP",2018,"vehicle",73224
"CNG","Light truck",2046,"sales","HOP",2018,"vehicle",45493
"FCV","Light truck",2046,"sales","HOP",2018,"vehicle",27410
"FFV","Light truck",2046,"sales","HOP",2018,"vehicle",905021
"HEV","Light truck",2046,"sales","HOP",2018,"vehicle",72733
"ICEV-D","Light truck",2046,"sales","HOP",2018,"vehicle",129030
"ICEV-G","Light truck",2046,"sales","HOP",2018,"vehicle",3934893
"PHEV20","Light truck",2046,"sales","HOP",2018,"vehicle",70942
"PHEV40","Light truck",2046,"sales","HOP",2018,"vehicle",42923
"BEV100","Car",2047,"sales","HOP",2018,"vehicle",148921
"BEV300","Car",2047,"sales","HOP",2018,"vehicle",2459852
"CNG","Car",2047,"sales","HOP",2018,"vehicle",40039
"FCV","Car",2047,"sales","HOP",2018,"vehicle",28350
"FFV","Car",2047,"sales","HOP",2018,"vehicle",465277
"HEV","Car",2047,"sales","HOP",2018,"vehicle",782908
"ICEV-D","Car",2047,"sales","HOP",2018,"vehicle",285925
"ICEV-G","Car",2047,"sales","HOP",2018,"vehicle",6057628
"PHEV20","Car",2047,"sales","HOP",2018,"vehicle",82396
"PHEV40","Car",2047,"sales","HOP",2018,"vehicle",184386
"BEV100","Light truck",2047,"sales","HOP",2018,"vehicle",88376
"BEV300","Light truck",2047,"sales","HOP",2018,"vehicle",75343
"CNG","Light truck",2047,"sales","HOP",2018,"vehicle",45950
"FCV","Light truck",2047,"sales","HOP",2018,"vehicle",27873
"FFV","Light truck",2047,"sales","HOP",2018,"vehicle",932137
"HEV","Light truck",2047,"sales","HOP",2018,"vehicle",73807
"ICEV-D","Light truck",2047,"sales","HOP",2018,"vehicle",130221
"ICEV-G","Light truck",2047,"sales","HOP",2018,"vehicle",3952631
"PHEV20","Light truck",2047,"sales","HOP",2018,"vehicle",72562
"PHEV40","Light truck",2047,"sales","HOP",2018,"vehicle",44192
"BEV100","Car",2048,"sales","HOP",2018,"vehicle",151480
"BEV300","Car",2048,"sales","HOP",2018,"vehicle",2499526
"CNG","Car",2048,"sales","HOP",2018,"vehicle",39898
"FCV","Car",2048,"sales","HOP",2018,"vehicle",28916
"FFV","Car",2048,"sales","HOP",2018,"vehicle",455890
"HEV","Car",2048,"sales","HOP",2018,"vehicle",772081
"ICEV-D","Car",2048,"sales","HOP",2018,"vehicle",282167
"ICEV-G","Car",2048,"sales","HOP",2018,"vehicle",5968187
"PHEV20","Car",2048,"sales","HOP",2018,"vehicle",83148
"PHEV40","Car",2048,"sales","HOP",2018,"vehicle",185087
"BEV100","Light truck",2048,"sales","HOP",2018,"vehicle",91594
"BEV300","Light truck",2048,"sales","HOP",2018,"vehicle",77583
"CNG","Light truck",2048,"sales","HOP",2018,"vehicle",45916
"FCV","Light truck",2048,"sales","HOP",2018,"vehicle",28388
"FFV","Light truck",2048,"sales","HOP",2018,"vehicle",916945
"HEV","Light truck",2048,"sales","HOP",2018,"vehicle",74227
"ICEV-D","Light truck",2048,"sales","HOP",2018,"vehicle",129618
"ICEV-G","Light truck",2048,"sales","HOP",2018,"vehicle",3938556
"PHEV20","Light truck",2048,"sales","HOP",2018,"vehicle",74238
"PHEV40","Light truck",2048,"sales","HOP",2018,"vehicle",45573
"BEV100","Car",2049,"sales","HOP",2018,"vehicle",154388
"BEV300","Car",2049,"sales","HOP",2018,"vehicle",2552454
"CNG","Car",2049,"sales","HOP",2018,"vehicle",39997
"FCV","Car",2049,"sales","HOP",2018,"vehicle",29500
"FFV","Car",2049,"sales","HOP",2018,"vehicle",446936
"HEV","Car",2049,"sales","HOP",2018,"vehicle",765130
"ICEV-D","Car",2049,"sales","HOP",2018,"vehicle",280925
"ICEV-G","Car",2049,"sales","HOP",2018,"vehicle",5913708
"PHEV20","Car",2049,"sales","HOP",2018,"vehicle",83973
"PHEV40","Car",2049,"sales","HOP",2018,"vehicle",186572
"BEV100","Light truck",2049,"sales","HOP",2018,"vehicle",95206
"BEV300","Light truck",2049,"sales","HOP",2018,"vehicle",80054
"CNG","Light truck",2049,"sales","HOP",2018,"vehicle",46166
"FCV","Light truck",2049,"sales","HOP",2018,"vehicle",28918
"FFV","Light truck",2049,"sales","HOP",2018,"vehicle",901568
"HEV","Light truck",2049,"sales","HOP",2018,"vehicle",75150
"ICEV-D","Light truck",2049,"sales","HOP",2018,"vehicle",130892
"ICEV-G","Light truck",2049,"sales","HOP",2018,"vehicle",3951287
"PHEV20","Light truck",2049,"sales","HOP",2018,"vehicle",76009
"PHEV40","Light truck",2049,"sales","HOP",2018,"vehicle",47094
"BEV100","Car",2050,"sales","HOP",2018,"vehicle",156706
"BEV300","Car",2050,"sales","HOP",2018,"vehicle",2585599
"CNG","Car",2050,"sales","HOP",2018,"vehicle",39870
"FCV","Car",2050,"sales","HOP",2018,"vehicle",30144
"FFV","Car",2050,"sales","HOP",2018,"vehicle",441875
"HEV","Car",2050,"sales","HOP",2018,"vehicle",752310
"ICEV-D","Car",2050,"sales","HOP",2018,"vehicle",276247
"ICEV-G","Car",2050,"sales","HOP",2018,"vehicle",5811126
"PHEV20","Car",2050,"sales","HOP",2018,"vehicle",84804
"PHEV40","Car",2050,"sales","HOP",2018,"vehicle",187118
"BEV100","Light truck",2050,"sales","HOP",2018,"vehicle",98782
"BEV300","Light truck",2050,"sales","HOP",2018,"vehicle",82607
"CNG","Light truck",2050,"sales","HOP",2018,"vehicle",46141
"FCV","Light truck",2050,"sales","HOP",2018,"vehicle",29511
"FFV","Light truck",2050,"sales","HOP",2018,"vehicle",899865
"HEV","Light truck",2050,"sales","HOP",2018,"vehicle",75392
"ICEV-D","Light truck",2050,"sales","HOP",2018,"vehicle",128992
"ICEV-G","Light truck",2050,"sales","HOP",2018,"vehicle",3910893
"PHEV20","Light truck",2050,"sales","HOP",2018,"vehicle",77857
"PHEV40","Light truck",2050,"sales","HOP",2018,"vehicle",48719
"BEV100","Car",2016,"stock","HOP",2018,"vehicle",194217
"BEV300","Car",2016,"stock","HOP",2018,"vehicle",78121
"CNG","Car",2016,"stock","HOP",2018,"vehicle",107096
"FCV","Car",2016,"stock","HOP",2018,"vehicle",3104
"FFV","Car",2016,"stock","HOP",2018,"vehicle",4376109
"HEV","Car",2016,"stock","HOP",2018,"vehicle",3573920
"ICEV-D","Car",2016,"stock","HOP",2018,"vehicle",856466
"ICEV-G","Car",2016,"stock","HOP",2018,"vehicle",114517975
"PHEV20","Car",2016,"stock","HOP",2018,"vehicle",147764
"PHEV40","Car",2016,"stock","HOP",2018,"vehicle",127634
"BEV100","Light truck",2016,"stock","HOP",2018,"vehicle",12406
"BEV300","Light truck",2016,"stock","HOP",2018,"vehicle",9853
"CNG","Light truck",2016,"stock","HOP",2018,"vehicle",182727
"FCV","Light truck",2016,"stock","HOP",2018,"vehicle",2986
"FFV","Light truck",2016,"stock","HOP",2018,"vehicle",15415095
"HEV","Light truck",2016,"stock","HOP",2018,"vehicle",493445
"ICEV-D","Light truck",2016,"stock","HOP",2018,"vehicle",315879
"ICEV-G","Light truck",2016,"stock","HOP",2018,"vehicle",100404846
"PHEV20","Light truck",2016,"stock","HOP",2018,"vehicle",26617
"PHEV40","Light truck",2016,"stock","HOP",2018,"vehicle",13734
"BEV100","Car",2017,"stock","HOP",2018,"vehicle",223201
"BEV300","Car",2017,"stock","HOP",2018,"vehicle",102808
"CNG","Car",2017,"stock","HOP",2018,"vehicle",115102
"FCV","Car",2017,"stock","HOP",2018,"vehicle",4829
"FFV","Car",2017,"stock","HOP",2018,"vehicle",4619122
"HEV","Car",2017,"stock","HOP",2018,"vehicle",3894996
"ICEV-D","Car",2017,"stock","HOP",2018,"vehicle",828775
"ICEV-G","Car",2017,"stock","HOP",2018,"vehicle",115161346
"PHEV20","Car",2017,"stock","HOP",2018,"vehicle",166814
"PHEV40","Car",2017,"stock","HOP",2018,"vehicle",172175
"BEV100","Light truck",2017,"stock","HOP",2018,"vehicle",17327
"BEV300","Light truck",2017,"stock","HOP",2018,"vehicle",14802
"CNG","Light truck",2017,"stock","HOP",2018,"vehicle",196905
"FCV","Light truck",2017,"stock","HOP",2018,"vehicle",4708
"FFV","Light truck",2017,"stock","HOP",2018,"vehicle",15718890
"HEV","Light truck",2017,"stock","HOP",2018,"vehicle",577944
"ICEV-D","Light truck",2017,"stock","HOP",2018,"vehicle",435400
"ICEV-G","Light truck",2017,"stock","HOP",2018,"vehicle",99686317
"PHEV20","Light truck",2017,"stock","HOP",2018,"vehicle",57093
"PHEV40","Light truck",2017,"stock","HOP",2018,"vehicle",21026
"BEV100","Car",2018,"stock","HOP",2018,"vehicle",254127
"BEV300","Car",2018,"stock","HOP",2018,"vehicle",170986
"CNG","Car",2018,"stock","HOP",2018,"vehicle",115891
"FCV","Car",2018,"stock","HOP",2018,"vehicle",7926
"FFV","Car",2018,"stock","HOP",2018,"vehicle",4856384
"HEV","Car",2018,"stock","HOP",2018,"vehicle",4303368
"ICEV-D","Car",2018,"stock","HOP",2018,"vehicle",807812
"ICEV-G","Car",2018,"stock","HOP",2018,"vehicle",116053329
"PHEV20","Car",2018,"stock","HOP",2018,"vehicle",191389
"PHEV40","Car",2018,"stock","HOP",2018,"vehicle",189188
"BEV100","Light truck",2018,"stock","HOP",2018,"vehicle",21772
"BEV300","Light truck",2018,"stock","HOP",2018,"vehicle",21514
"CNG","Light truck",2018,"stock","HOP",2018,"vehicle",197218
"FCV","Light truck",2018,"stock","HOP",2018,"vehicle",7792
"FFV","Light truck",2018,"stock","HOP",2018,"vehicle",15889159
"HEV","Light truck",2018,"stock","HOP",2018,"vehicle",601954
"ICEV-D","Light truck",2018,"stock","HOP",2018,"vehicle",506808
"ICEV-G","Light truck",2018,"stock","HOP",2018,"vehicle",98800980
"PHEV20","Light truck",2018,"stock","HOP",2018,"vehicle",81576
"PHEV40","Light truck",2018,"stock","HOP",2018,"vehicle",35497
"BEV100","Car",2019,"stock","HOP",2018,"vehicle",292533
"BEV300","Car",2019,"stock","HOP",2018,"vehicle",342455
"CNG","Car",2019,"stock","HOP",2018,"vehicle",110754
"FCV","Car",2019,"stock","HOP",2018,"vehicle",13675
"FFV","Car",2019,"stock","HOP",2018,"vehicle",5093673
"HEV","Car",2019,"stock","HOP",2018,"vehicle",4741774
"ICEV-D","Car",2019,"stock","HOP",2018,"vehicle",811379
"ICEV-G","Car",2019,"stock","HOP",2018,"vehicle",116837723
"PHEV20","Car",2019,"stock","HOP",2018,"vehicle",217851
"PHEV40","Car",2019,"stock","HOP",2018,"vehicle",206470
"BEV100","Light truck",2019,"stock","HOP",2018,"vehicle",31078
"BEV300","Light truck",2019,"stock","HOP",2018,"vehicle",33961
"CNG","Light truck",2019,"stock","HOP",2018,"vehicle",184246
"FCV","Light truck",2019,"stock","HOP",2018,"vehicle",13496
"FFV","Light truck",2019,"stock","HOP",2018,"vehicle",15913151
"HEV","Light truck",2019,"stock","HOP",2018,"vehicle",625547
"ICEV-D","Light truck",2019,"stock","HOP",2018,"vehicle",612457
"ICEV-G","Light truck",2019,"stock","HOP",2018,"vehicle",97396683
"PHEV20","Light truck",2019,"stock","HOP",2018,"vehicle",108711
"PHEV40","Light truck",2019,"stock","HOP",2018,"vehicle",51608
"BEV100","Car",2020,"stock","HOP",2018,"vehicle",341439
"BEV300","Car",2020,"stock","HOP",2018,"vehicle",666843
"CNG","Car",2020,"stock","HOP",2018,"vehicle",108445
"FCV","Car",2020,"stock","HOP",2018,"vehicle",24459
"FFV","Car",2020,"stock","HOP",2018,"vehicle",5342231
"HEV","Car",2020,"stock","HOP",2018,"vehicle",5244556
"ICEV-D","Car",2020,"stock","HOP",2018,"vehicle",863194
"ICEV-G","Car",2020,"stock","HOP",2018,"vehicle",118215233
"PHEV20","Car",2020,"stock","HOP",2018,"vehicle",255295
"PHEV40","Car",2020,"stock","HOP",2018,"vehicle",230977
"BEV100","Light truck",2020,"stock","HOP",2018,"vehicle",50614
"BEV300","Light truck",2020,"stock","HOP",2018,"vehicle",57452
"CNG","Light truck",2020,"stock","HOP",2018,"vehicle",170368
"FCV","Light truck",2020,"stock","HOP",2018,"vehicle",24195
"FFV","Light truck",2020,"stock","HOP",2018,"vehicle",15885370
"HEV","Light truck",2020,"stock","HOP",2018,"vehicle",649356
"ICEV-D","Light truck",2020,"stock","HOP",2018,"vehicle",790388
"ICEV-G","Light truck",2020,"stock","HOP",2018,"vehicle",95969009
"PHEV20","Light truck",2020,"stock","HOP",2018,"vehicle",147170
"PHEV40","Light truck",2020,"stock","HOP",2018,"vehicle",74699
"BEV100","Car",2021,"stock","HOP",2018,"vehicle",402609
"BEV300","Car",2021,"stock","HOP",2018,"vehicle",1122881
"CNG","Car",2021,"stock","HOP",2018,"vehicle",114568
"FCV","Car",2021,"stock","HOP",2018,"vehicle",39903
"FFV","Car",2021,"stock","HOP",2018,"vehicle",5561305
"HEV","Car",2021,"stock","HOP",2018,"vehicle",5761991
"ICEV-D","Car",2021,"stock","HOP",2018,"vehicle",932819
"ICEV-G","Car",2021,"stock","HOP",2018,"vehicle",119422531
"PHEV20","Car",2021,"stock","HOP",2018,"vehicle",300565
"PHEV40","Car",2021,"stock","HOP",2018,"vehicle",260875
"BEV100","Light truck",2021,"stock","HOP",2018,"vehicle",79471
"BEV300","Light truck",2021,"stock","HOP",2018,"vehicle",91243
"CNG","Light truck",2021,"stock","HOP",2018,"vehicle",163821
"FCV","Light truck",2021,"stock","HOP",2018,"vehicle",39523
"FFV","Light truck",2021,"stock","HOP",2018,"vehicle",15767505
"HEV","Light truck",2021,"stock","HOP",2018,"vehicle",670257
"ICEV-D","Light truck",2021,"stock","HOP",2018,"vehicle",959888
"ICEV-G","Light truck",2021,"stock","HOP",2018,"vehicle",94304008
"PHEV20","Light truck",2021,"stock","HOP",2018,"vehicle",193687
"PHEV40","Light truck",2021,"stock","HOP",2018,"vehicle",102847
"BEV100","Car",2022,"stock","HOP",2018,"vehicle",472007
"BEV300","Car",2022,"stock","HOP",2018,"vehicle",1680701
"CNG","Car",2022,"stock","HOP",2018,"vehicle",120375
"FCV","Car",2022,"stock","HOP",2018,"vehicle",58404
"FFV","Car",2022,"stock","HOP",2018,"vehicle",5739493
"HEV","Car",2022,"stock","HOP",2018,"vehicle",6257996
"ICEV-D","Car",2022,"stock","HOP",2018,"vehicle",1015485
"ICEV-G","Car",2022,"stock","HOP",2018,"vehicle",120189568
"PHEV20","Car",2022,"stock","HOP",2018,"vehicle",343062
"PHEV40","Car",2022,"stock","HOP",2018,"vehicle",289526
"BEV100","Light truck",2022,"stock","HOP",2018,"vehicle",111141
"BEV300","Light truck",2022,"stock","HOP",2018,"vehicle",131687
