"Technology","Size","Year","Data_type","Aeo_case","Aeo_year","Unit","Value"
"BEV300","Car",2037,"sales","REF",2018,"vehicle",26603
"CNG","Car",2037,"sales","REF",2018,"vehicle",38660
"FCV","Car",2037,"sales","REF",2018,"vehicle",1845
"FFV","Car",2037,"sales","REF",2018,"vehicle",384587
"HEV","Car",2037,"sales","REF",2018,"vehicle",437135
"ICEV-D","Car",2037,"sales","REF",2018,"vehicle",11185
"ICEV-G","Car",2037,"sales","REF",2018,"vehicle",7969926
"PHEV20","Car",2037,"sales","REF",2018,"vehicle",20533
"PHEV40","Car",2037,"sales","REF",2018,"vehicle",48138
"BEV100","Light truck",2037,"sales","REF",2018,"vehicle",5967
"BEV300","Light truck",2037,"sales","REF",2018,"vehicle",5322
"CNG","Light truck",2037,"sales","REF",2018,"vehicle",66094
"FCV","Light truck",2037,"sales","REF",2018,"vehicle",1845
"FFV","Light truck",2037,"sales","REF",2018,"vehicle",958371
"HEV","Light truck",2037,"sales","REF",2018,"vehicle",58276
"ICEV-D","Light truck",2037,"sales","REF",2018,"vehicle",58624
"ICEV-G","Light truck",2037,"sales","REF",2018,"vehicle",6337911
"PHEV20","Light truck",2037,"sales","REF",2018,"vehicle",13662
"PHEV40","Light truck",2037,"sales","REF",2018,"vehicle",7819
"BEV100","Car",2038,"sales","REF",2018,"vehicle",32307
"BEV300","Car",2038,"sales","REF",2018,"vehicle",26821
"CNG","Car",2038,"sales","REF",2018,"vehicle",38977
"FCV","Car",2038,"sales","REF",2018,"vehicle",1860
"FFV","Car",2038,"sales","REF",2018,"vehicle",387741
"HEV","Car",2038,"sales","REF",2018,"vehicle",440720
"ICEV-D","Car",2038,"sales","REF",2018,"vehicle",11276
"ICEV-G","Car",2038,"sales","REF",2018,"vehicle",8035288
"PHEV20","Car",2038,"sales","REF",2018,"vehicle",20701
"PHEV40","Car",2038,"sales","REF",2018,"vehicle",48532
"BEV100","Light truck",2038,"sales","REF",2018,"vehicle",6016
"BEV300","Light truck",2038,"sales","REF",2018,"vehicle",5365
"CNG","Light truck",2038,"sales","REF",2018,"vehicle",66636
"FCV","Light truck",2038,"sales","REF",2018,"vehicle",1860
"FFV","Light truck",2038,"sales","REF",2018,"vehicle",966231
"HEV","Light truck",2038,"sales","REF",2018,"vehicle",58753
"ICEV-D","Light truck",2038,"sales","REF",2018,"vehicle",59104
"ICEV-G","Light truck",2038,"sales","REF",2018,"vehicle",6389889
"PHEV20","Light truck",2038,"sales","REF",2018,"vehicle",13774
"PHEV40","Light truck",2038,"sales","REF",2018,"vehicle",7883
"BEV100","Car",2039,"sales","REF",2018,"vehicle",32605
"BEV300","Car",2039,"sales","REF",2018,"vehicle",27068
"CNG","Car",2039,"sales","REF",2018,"vehicle",39337
"FCV","Car",2039,"sales","REF",2018,"vehicle",1878
"FFV","Car",2039,"sales","REF",2018,"vehicle",391319
"HEV","Car",2039,"sales","REF",2018,"vehicle",444787
"ICEV-D","Car",2039,"sales","REF",2018,"vehicle",11381
"ICEV-G","Car",2039,"sales","REF",2018,"vehicle",8109437
"PHEV20","Car",2039,"sales","REF",2018,"vehicle",20892
"PHEV40","Car",2039,"sales","REF",2018,"vehicle",48980
"BEV100","Light truck",2039,"sales","REF",2018,"vehicle",6072
"BEV300","Light truck",2039,"sales","REF",2018,"vehicle",5415
"CNG","Light truck",2039,"sales","REF",2018,"vehicle",67251
"FCV","Light truck",2039,"sales","REF",2018,"vehicle",1878
"FFV","Light truck",2039,"sales","REF",2018,"vehicle",975147
"HEV","Light truck",2039,"sales","REF",2018,"vehicle",59296
"ICEV-D","Light truck",2039,"sales","REF",2018,"vehicle",59650
"ICEV-G","Light truck",2039,"sales","REF",2018,"vehicle",6448855
"PHEV20","Light truck",2039,"sales","REF",2018,"vehicle",13901
"PHEV40","Light truck",2039,"sales","REF",2018,"vehicle",7956
"BEV100","Car",2040,"sales","REF",2018,"vehicle",32813
"BEV300","Car",2040,"sales","REF",2018,"vehicle",27241
"CNG","Car",2040,"sales","REF",2018,"vehicle",39588
"FCV","Car",2040,"sales","REF",2018,"vehicle",1890
"FFV","Car",2040,"sales","REF",2018,"vehicle",393820
"HEV","Car",2040,"sales","REF",2018,"vehicle",447629
"ICEV-D","Car",2040,"sales","REF",2018,"vehicle",11453
"ICEV-G","Car",2040,"sales","REF",2018,"vehicle",8161265
"PHEV20","Car",2040,"sales","REF",2018,"vehicle",21026
"PHEV40","Car",2040,"sales","REF",2018,"vehicle",49293
"BEV100","Light truck",2040,"sales","REF",2018,"vehicle",6110
"BEV300","Light truck",2040,"sales","REF",2018,"vehicle",5449
"CNG","Light truck",2040,"sales","REF",2018,"vehicle",67681
"FCV","Light truck",2040,"sales","REF",2018,"vehicle",1890
"FFV","Light truck",2040,"sales","REF",2018,"vehicle",981379
"HEV","Light truck",2040,"sales","REF",2018,"vehicle",59675
"ICEV-D","Light truck",2040,"sales","REF",2018,"vehicle",60031
"ICEV-G","Light truck",2040,"sales","REF",2018,"vehicle",6490070
"PHEV20","Light truck",2040,"sales","REF",2018,"vehicle",13990
"PHEV40","Light truck",2040,"sales","REF",2018,"vehicle",8007
"BEV100","Car",2041,"sales","REF",2018,"vehicle",33077
"BEV300","Car",2041,"sales","REF",2018,"vehicle",27460
"CNG","Car",2041,"sales","REF",2018,"vehicle",39906
"FCV","Car",2041,"sales","REF",2018,"vehicle",1905
"FFV","Car",2041,"sales","REF",2018,"vehicle",396986
"HEV","Car",2041,"sales","REF",2018,"vehicle",451228
"ICEV-D","Car",2041,"sales","REF",2018,"vehicle",11545
"ICEV-G","Car",2041,"sales","REF",2018,"vehicle",8226867
"PHEV20","Car",2041,"sales","REF",2018,"vehicle",21195
"PHEV40","Car",2041,"sales","REF",2018,"vehicle",49690
"BEV100","Light truck",2041,"sales","REF",2018,"vehicle",6159
"BEV300","Light truck",2041,"sales","REF",2018,"vehicle",5493
"CNG","Light truck",2041,"sales","REF",2018,"vehicle",68225
"FCV","Light truck",2041,"sales","REF",2018,"vehicle",1905
"FFV","Light truck",2041,"sales","REF",2018,"vehicle",989268
"HEV","Light truck",2041,"sales","REF",2018,"vehicle",60154
"ICEV-D","Light truck",2041,"sales","REF",2018,"vehicle",60514
"ICEV-G","Light truck",2041,"sales","REF",2018,"vehicle",6542238
"PHEV20","Light truck",2041,"sales","REF",2018,"vehicle",14103
"PHEV40","Light truck",2041,"sales","REF",2018,"vehicle",8071
"BEV100","Car",2042,"sales","REF",2018,"vehicle",33265
"BEV300","Car",2042,"sales","REF",2018,"vehicle",27616
"CNG","Car",2042,"sales","REF",2018,"vehicle",40134
"FCV","Car",2042,"sales","REF",2018,"vehicle",1916
"FFV","Car",2042,"sales","REF",2018,"vehicle",399245
"HEV","Car",2042,"sales","REF",2018,"vehicle",453796
"ICEV-D","Car",2042,"sales","REF",2018,"vehicle",11611
"ICEV-G","Car",2042,"sales","REF",2018,"vehicle",8273694
"PHEV20","Car",2042,"sales","REF",2018,"vehicle",21315
"PHEV40","Car",2042,"sales","REF",2018,"vehicle",49972
"BEV100","Light truck",2042,"sales","REF",2018,"vehicle",6195
"BEV300","Light truck",2042,"sales","REF",2018,"vehicle",5524
"CNG","Light truck",2042,"sales","REF",2018,"vehicle",68613
"FCV","Light truck",2042,"sales","REF",2018,"vehicle",1916
"FFV","Light truck",2042,"sales","REF",2018,"vehicle",994899
"HEV","Light truck",2042,"sales","REF",2018,"vehicle",60497
"ICEV-D","Light truck",2042,"sales","REF",2018,"vehicle",60858
"ICEV-G","Light truck",2042,"sales","REF",2018,"vehicle",6579477
"PHEV20","Light truck",2042,"sales","REF",2018,"vehicle",14183
"PHEV40","Light truck",2042,"sales","REF",2018,"vehicle",8117
"BEV100","Car",2043,"sales","REF",2018,"vehicle",33572
"BEV300","Car",2043,"sales","REF",2018,"vehicle",27871
"CNG","Car",2043,"sales","REF",2018,"vehicle",40504
"FCV","Car",2043,"sales","REF",2018,"vehicle",1933
"FFV","Car",2043,"sales","REF",2018,"vehicle",402930
"HEV","Car",2043,"sales","REF",2018,"vehicle",457984
"ICEV-D","Car",2043,"sales","REF",2018,"vehicle",11718
"ICEV-G","Car",2043,"sales","REF",2018,"vehicle",8350060
"PHEV20","Car",2043,"sales","REF",2018,"vehicle",21512
"PHEV40","Car",2043,"sales","REF",2018,"vehicle",50434
"BEV100","Light truck",2043,"sales","REF",2018,"vehicle",6252
"BEV300","Light truck",2043,"sales","REF",2018,"vehicle",5575
"CNG","Light truck",2043,"sales","REF",2018,"vehicle",69247
"FCV","Light truck",2043,"sales","REF",2018,"vehicle",1933
"FFV","Light truck",2043,"sales","REF",2018,"vehicle",1004081
"HEV","Light truck",2043,"sales","REF",2018,"vehicle",61055
"ICEV-D","Light truck",2043,"sales","REF",2018,"vehicle",61420
"ICEV-G","Light truck",2043,"sales","REF",2018,"vehicle",6640205
"PHEV20","Light truck",2043,"sales","REF",2018,"vehicle",14314
"PHEV40","Light truck",2043,"sales","REF",2018,"vehicle",8192
"BEV100","Car",2044,"sales","REF",2018,"vehicle",33946
"BEV300","Car",2044,"sales","REF",2018,"vehicle",28181
"CNG","Car",2044,"sales","REF",2018,"vehicle",40954
"FCV","Car",2044,"sales","REF",2018,"vehicle",1955
"FFV","Car",2044,"sales","REF",2018,"vehicle",407412
"HEV","Car",2044,"sales","REF",2018,"vehicle",463078
"ICEV-D","Car",2044,"sales","REF",2018,"vehicle",11849
"ICEV-G","Car",2044,"sales","REF",2018,"vehicle",8442929
"PHEV20","Car",2044,"sales","REF",2018,"vehicle",21751
"PHEV40","Car",2044,"sales","REF",2018,"vehicle",50995
"BEV100","Light truck",2044,"sales","REF",2018,"vehicle",6321
"BEV300","Light truck",2044,"sales","REF",2018,"vehicle",5637
"CNG","Light truck",2044,"sales","REF",2018,"vehicle",70017
"FCV","Light truck",2044,"sales","REF",2018,"vehicle",1955
"FFV","Light truck",2044,"sales","REF",2018,"vehicle",1015249
"HEV","Light truck",2044,"sales","REF",2018,"vehicle",61734
"ICEV-D","Light truck",2044,"sales","REF",2018,"vehicle",62103
"ICEV-G","Light truck",2044,"sales","REF",2018,"vehicle",6714057
"PHEV20","Light truck",2044,"sales","REF",2018,"vehicle",14473
"PHEV40","Light truck",2044,"sales","REF",2018,"vehicle",8283
"BEV100","Car",2045,"sales","REF",2018,"vehicle",34302
"BEV300","Car",2045,"sales","REF",2018,"vehicle",28477
"CNG","Car",2045,"sales","REF",2018,"vehicle",41384
"FCV","Car",2045,"sales","REF",2018,"vehicle",1975
"FFV","Car",2045,"sales","REF",2018,"vehicle",411686
"HEV","Car",2045,"sales","REF",2018,"vehicle",467937
"ICEV-D","Car",2045,"sales","REF",2018,"vehicle",11973
"ICEV-G","Car",2045,"sales","REF",2018,"vehicle",8531518
"PHEV20","Car",2045,"sales","REF",2018,"vehicle",21979
"PHEV40","Car",2045,"sales","REF",2018,"vehicle",51530
"BEV100","Light truck",2045,"sales","REF",2018,"vehicle",6388
"BEV300","Light truck",2045,"sales","REF",2018,"vehicle",5697
"CNG","Light truck",2045,"sales","REF",2018,"vehicle",70751
"FCV","Light truck",2045,"sales","REF",2018,"vehicle",1975
"FFV","Light truck",2045,"sales","REF",2018,"vehicle",1025901
"HEV","Light truck",2045,"sales","REF",2018,"vehicle",62382
"ICEV-D","Light truck",2045,"sales","REF",2018,"vehicle",62754
"ICEV-G","Light truck",2045,"sales","REF",2018,"vehicle",6784505
"PHEV20","Light truck",2045,"sales","REF",2018,"vehicle",14625
"PHEV40","Light truck",2045,"sales","REF",2018,"vehicle",8370
"BEV100","Car",2046,"sales","REF",2018,"vehicle",34612
"BEV300","Car",2046,"sales","REF",2018,"vehicle",28735
"CNG","Car",2046,"sales","REF",2018,"vehicle",41759
"FCV","Car",2046,"sales","REF",2018,"vehicle",1993
"FFV","Car",2046,"sales","REF",2018,"vehicle",415414
"HEV","Car",2046,"sales","REF",2018,"vehicle",472174
"ICEV-D","Car",2046,"sales","REF",2018,"vehicle",12081
"ICEV-G","Car",2046,"sales","REF",2018,"vehicle",8608770
"PHEV20","Car",2046,"sales","REF",2018,"vehicle",22179
"PHEV40","Car",2046,"sales","REF",2018,"vehicle",51996
"BEV100","Light truck",2046,"sales","REF",2018,"vehicle",6445
"BEV300","Light truck",2046,"sales","REF",2018,"vehicle",5748
"CNG","Light truck",2046,"sales","REF",2018,"vehicle",71392
"FCV","Light truck",2046,"sales","REF",2018,"vehicle",1993
"FFV","Light truck",2046,"sales","REF",2018,"vehicle",1035191
"HEV","Light truck",2046,"sales","REF",2018,"vehicle",62947
"ICEV-D","Light truck",2046,"sales","REF",2018,"vehicle",63323
"ICEV-G","Light truck",2046,"sales","REF",2018,"vehicle",6845938
"PHEV20","Light truck",2046,"sales","REF",2018,"vehicle",14757
"PHEV40","Light truck",2046,"sales","REF",2018,"vehicle",8446
"BEV100","Car",2047,"sales","REF",2018,"vehicle",34850
"BEV300","Car",2047,"sales","REF",2018,"vehicle",28932
"CNG","Car",2047,"sales","REF",2018,"vehicle",42046
"FCV","Car",2047,"sales","REF",2018,"vehicle",2007
"FFV","Car",2047,"sales","REF",2018,"vehicle",418266
"HEV","Car",2047,"sales","REF",2018,"vehicle",475415
"ICEV-D","Car",2047,"sales","REF",2018,"vehicle",12164
"ICEV-G","Car",2047,"sales","REF",2018,"vehicle",8667861
"PHEV20","Car",2047,"sales","REF",2018,"vehicle",22331
"PHEV40","Car",2047,"sales","REF",2018,"vehicle",52353
"BEV100","Light truck",2047,"sales","REF",2018,"vehicle",6490
"BEV300","Light truck",2047,"sales","REF",2018,"vehicle",5788
"CNG","Light truck",2047,"sales","REF",2018,"vehicle",71882
"FCV","Light truck",2047,"sales","REF",2018,"vehicle",2007
"FFV","Light truck",2047,"sales","REF",2018,"vehicle",1042296
"HEV","Light truck",2047,"sales","REF",2018,"vehicle",63379
"ICEV-D","Light truck",2047,"sales","REF",2018,"vehicle",63757
"ICEV-G","Light truck",2047,"sales","REF",2018,"vehicle",6892929
"PHEV20","Light truck",2047,"sales","REF",2018,"vehicle",14859
"PHEV40","Light truck",2047,"sales","REF",2018,"vehicle",8504
"BEV100","Car",2048,"sales","REF",2018,"vehicle",34805
"BEV300","Car",2048,"sales","REF",2018,"vehicle",28895
"CNG","Car",2048,"sales","REF",2018,"vehicle",41991
"FCV","Car",2048,"sales","REF",2018,"vehicle",2004
"FFV","Car",2048,"sales","REF",2018,"vehicle",417722
"HEV","Car",2048,"sales","REF",2018,"vehicle",474798
"ICEV-D","Car",2048,"sales","REF",2018,"vehicle",12148
"ICEV-G","Car",2048,"sales","REF",2018,"vehicle",8656604
"PHEV20","Car",2048,"sales","REF",2018,"vehicle",22302
"PHEV40","Car",2048,"sales","REF",2018,"vehicle",52285
"BEV100","Light truck",2048,"sales","REF",2018,"vehicle",6481
"BEV300","Light truck",2048,"sales","REF",2018,"vehicle",5780
"CNG","Light truck",2048,"sales","REF",2018,"vehicle",71789
"FCV","Light truck",2048,"sales","REF",2018,"vehicle",2004
"FFV","Light truck",2048,"sales","REF",2018,"vehicle",1040943
"HEV","Light truck",2048,"sales","REF",2018,"vehicle",63297
"ICEV-D","Light truck",2048,"sales","REF",2018,"vehicle",63675
"ICEV-G","Light truck",2048,"sales","REF",2018,"vehicle",6883978
"PHEV20","Light truck",2048,"sales","REF",2018,"vehicle",14839
"PHEV40","Light truck",2048,"sales","REF",2018,"vehicle",8493
"BEV100","Car",2049,"sales","REF",2018,"vehicle",35131
"BEV300","Car",2049,"sales","REF",2018,"vehicle",29165
"CNG","Car",2049,"sales","REF",2018,"vehicle",42384
"FCV","Car",2049,"sales","REF",2018,"vehicle",2023
"FFV","Car",2049,"sales","REF",2018,"vehicle",421637
"HEV","Car",2049,"sales","REF",2018,"vehicle",479248
"ICEV-D","Car",2049,"sales","REF",2018,"vehicle",12262
"ICEV-G","Car",2049,"sales","REF",2018,"vehicle",8737734
"PHEV20","Car",2049,"sales","REF",2018,"vehicle",22511
"PHEV40","Car",2049,"sales","REF",2018,"vehicle",52775
"BEV100","Light truck",2049,"sales","REF",2018,"vehicle",6542
"BEV300","Light truck",2049,"sales","REF",2018,"vehicle",5834
"CNG","Light truck",2049,"sales","REF",2018,"vehicle",72462
"FCV","Light truck",2049,"sales","REF",2018,"vehicle",2023
"FFV","Light truck",2049,"sales","REF",2018,"vehicle",1050699
"HEV","Light truck",2049,"sales","REF",2018,"vehicle",63890
"ICEV-D","Light truck",2049,"sales","REF",2018,"vehicle",64271
"ICEV-G","Light truck",2049,"sales","REF",2018,"vehicle",6948494
"PHEV20","Light truck",2049,"sales","REF",2018,"vehicle",14978
"PHEV40","Light truck",2049,"sales","REF",2018,"vehicle",8572
"BEV100","Car",2050,"sales","REF",2018,"vehicle",35428
"BEV300","Car",2050,"sales","REF",2018,"vehicle",29412
"CNG","Car",2050,"sales","REF",2018,"vehicle",42742
"FCV","Car",2050,"sales","REF",2018,"vehicle",2040
"FFV","Car",2050,"sales","REF",2018,"vehicle",425199
"HEV","Car",2050,"sales","REF",2018,"vehicle",483296
"ICEV-D","Car",2050,"sales","REF",2018,"vehicle",12366
"ICEV-G","Car",2050,"sales","REF",2018,"vehicle",8811538
"PHEV20","Car",2050,"sales","REF",2018,"vehicle",22701
"PHEV40","Car",2050,"sales","REF",2018,"vehicle",53221
"BEV100","Light truck",2050,"sales","REF",2018,"vehicle",6597
"BEV300","Light truck",2050,"sales","REF",2018,"vehicle",5884
"CNG","Light truck",2050,"sales","REF",2018,"vehicle",73074
"FCV","Light truck",2050,"sales","REF",2018,"vehicle",2040
"FFV","Light truck",2050,"sales","REF",2018,"vehicle",1059573
"HEV","Light truck",2050,"sales","REF",2018,"vehicle",64429
"ICEV-D","Light truck",2050,"sales","REF",2018,"vehicle",64814
"ICEV-G","Light truck",2050,"sales","REF",2018,"vehicle",7007185
"PHEV20","Light truck",2050,"sales","REF",2018,"vehicle",15105
"PHEV40","Light truck",2050,"sales","REF",2018,"vehicle",8645
"BEV100","Car",2016,"stock","REF",2018,"vehicle",195852
"BEV300","Car",2016,"stock","REF",2018,"vehicle",78781
"CNG","Car",2016,"stock","REF",2018,"vehicle",107993
"FCV","Car",2016,"stock","REF",2018,"vehicle",3130
"FFV","Car",2016,"stock","REF",2018,"vehicle",3543584
"HEV","Car",2016,"stock","REF",2018,"vehicle",3424118
"ICEV-D","Car",2016,"stock","REF",2018,"vehicle",863705
"ICEV-G","Car",2016,"stock","REF",2018,"vehicle",115487514
"PHEV20","Car",2016,"stock","REF",2018,"vehicle",149013
"PHEV40","Car",2016,"stock","REF",2018,"vehicle",128711
"BEV100","Light truck",2016,"stock","REF",2018,"vehicle",12456
"BEV300","Light truck",2016,"stock","REF",2018,"vehicle",9802
"CNG","Light truck",2016,"stock","REF",2018,"vehicle",183653
"FCV","Light truck",2016,"stock","REF",2018,"vehicle",3001
"FFV","Light truck",2016,"stock","REF",2018,"vehicle",14905973
"HEV","Light truck",2016,"stock","REF",2018,"vehicle",486501
"ICEV-D","Light truck",2016,"stock","REF",2018,"vehicle",317475
"ICEV-G","Light truck",2016,"stock","REF",2018,"vehicle",100918159
"PHEV20","Light truck",2016,"stock","REF",2018,"vehicle",26753
"PHEV40","Light truck",2016,"stock","REF",2018,"vehicle",13804
"BEV100","Car",2017,"stock","REF",2018,"vehicle",225132
"BEV300","Car",2017,"stock","REF",2018,"vehicle",103874
"CNG","Car",2017,"stock","REF",2018,"vehicle",115884
"FCV","Car",2017,"stock","REF",2018,"vehicle",4860
"FFV","Car",2017,"stock","REF",2018,"vehicle",3904436
"HEV","Car",2017,"stock","REF",2018,"vehicle",3835335
"ICEV-D","Car",2017,"stock","REF",2018,"vehicle",834327
"ICEV-G","Car",2017,"stock","REF",2018,"vehicle",116017055
"PHEV20","Car",2017,"stock","REF",2018,"vehicle",168029
"PHEV40","Car",2017,"stock","REF",2018,"vehicle",173930
"BEV100","Light truck",2017,"stock","REF",2018,"vehicle",17317
"BEV300","Light truck",2017,"stock","REF",2018,"vehicle",14799
"CNG","Light truck",2017,"stock","REF",2018,"vehicle",196893
"FCV","Light truck",2017,"stock","REF",2018,"vehicle",4707
"FFV","Light truck",2017,"stock","REF",2018,"vehicle",15719560
"HEV","Light truck",2017,"stock","REF",2018,"vehicle",527901
"ICEV-D","Light truck",2017,"stock","REF",2018,"vehicle",358400
"ICEV-G","Light truck",2017,"stock","REF",2018,"vehicle",99839327
"PHEV20","Light truck",2017,"stock","REF",2018,"vehicle",39390
"PHEV40","Light truck",2017,"stock","REF",2018,"vehicle",21025
"BEV100","Car",2018,"stock","REF",2018,"vehicle",256757
"BEV300","Car",2018,"stock","REF",2018,"vehicle",130906
"CNG","Car",2018,"stock","REF",2018,"vehicle",153648
"FCV","Car",2018,"stock","REF",2018,"vehicle",6731
"FFV","Car",2018,"stock","REF",2018,"vehicle",4157174
"HEV","Car",2018,"stock","REF",2018,"vehicle",4161495
"ICEV-D","Car",2018,"stock","REF",2018,"vehicle",823141
"ICEV-G","Car",2018,"stock","REF",2018,"vehicle",116747551
"PHEV20","Car",2018,"stock","REF",2018,"vehicle",188062
"PHEV40","Car",2018,"stock","REF",2018,"vehicle",221212
"BEV100","Light truck",2018,"stock","REF",2018,"vehicle",23188
"BEV300","Light truck",2018,"stock","REF",2018,"vehicle",20087
"CNG","Light truck",2018,"stock","REF",2018,"vehicle",261113
"FCV","Light truck",2018,"stock","REF",2018,"vehicle",6548
"FFV","Light truck",2018,"stock","REF",2018,"vehicle",15965727
"HEV","Light truck",2018,"stock","REF",2018,"vehicle",564943
"ICEV-D","Light truck",2018,"stock","REF",2018,"vehicle",406099
"ICEV-G","Light truck",2018,"stock","REF",2018,"vehicle",99631863
"PHEV20","Light truck",2018,"stock","REF",2018,"vehicle",53042
"PHEV40","Light truck",2018,"stock","REF",2018,"vehicle",28800
"BEV100","Car",2019,"stock","REF",2018,"vehicle",285874
"BEV300","Car",2019,"stock","REF",2018,"vehicle",157132
"CNG","Car",2019,"stock","REF",2018,"vehicle",191114
"FCV","Car",2019,"stock","REF",2018,"vehicle",8598
"FFV","Car",2019,"stock","REF",2018,"vehicle",4391510
"HEV","Car",2019,"stock","REF",2018,"vehicle",4463832
"ICEV-D","Car",2019,"stock","REF",2018,"vehicle",803199
"ICEV-G","Car",2019,"stock","REF",2018,"vehicle",117398281
"PHEV20","Car",2019,"stock","REF",2018,"vehicle",206419
"PHEV40","Car",2019,"stock","REF",2018,"vehicle",267489
"BEV100","Light truck",2019,"stock","REF",2018,"vehicle",29014
"BEV300","Light truck",2019,"stock","REF",2018,"vehicle",25337
"CNG","Light truck",2019,"stock","REF",2018,"vehicle",324929
"FCV","Light truck",2019,"stock","REF",2018,"vehicle",8376
"FFV","Light truck",2019,"stock","REF",2018,"vehicle",16171705
"HEV","Light truck",2019,"stock","REF",2018,"vehicle",600224
"ICEV-D","Light truck",2019,"stock","REF",2018,"vehicle",453189
"ICEV-G","Light truck",2019,"stock","REF",2018,"vehicle",99514176
"PHEV20","Light truck",2019,"stock","REF",2018,"vehicle",66519
"PHEV40","Light truck",2019,"stock","REF",2018,"vehicle",36524
"BEV100","Car",2020,"stock","REF",2018,"vehicle",313022
"BEV300","Car",2020,"stock","REF",2018,"vehicle",182463
"CNG","Car",2020,"stock","REF",2018,"vehicle",228291
"FCV","Car",2020,"stock","REF",2018,"vehicle",10439
"FFV","Car",2020,"stock","REF",2018,"vehicle",4616638
"HEV","Car",2020,"stock","REF",2018,"vehicle",4755244
"ICEV-D","Car",2020,"stock","REF",2018,"vehicle",778081
"ICEV-G","Car",2020,"stock","REF",2018,"vehicle",118273611
"PHEV20","Car",2020,"stock","REF",2018,"vehicle",223370
"PHEV40","Car",2020,"stock","REF",2018,"vehicle",313020
"BEV100","Light truck",2020,"stock","REF",2018,"vehicle",34613
"BEV300","Light truck",2020,"stock","REF",2018,"vehicle",30382
"CNG","Light truck",2020,"stock","REF",2018,"vehicle",386209
"FCV","Light truck",2020,"stock","REF",2018,"vehicle",10137
"FFV","Light truck",2020,"stock","REF",2018,"vehicle",16280704
"HEV","Light truck",2020,"stock","REF",2018,"vehicle",631208
"ICEV-D","Light truck",2020,"stock","REF",2018,"vehicle",497072
"ICEV-G","Light truck",2020,"stock","REF",2018,"vehicle",99173389
"PHEV20","Light truck",2020,"stock","REF",2018,"vehicle",79465
"PHEV40","Light truck",2020,"stock","REF",2018,"vehicle",43956
"BEV100","Car",2021,"stock","REF",2018,"vehicle",338060
"BEV300","Car",2021,"stock","REF",2018,"vehicle",206498
"CNG","Car",2021,"stock","REF",2018,"vehicle",263911
"FCV","Car",2021,"stock","REF",2018,"vehicle",12194
"FFV","Car",2021,"stock","REF",2018,"vehicle",4819231
"HEV","Car",2021,"stock","REF",2018,"vehicle",5024948
"ICEV-D","Car",2021,"stock","REF",2018,"vehicle",750409
"ICEV-G","Car",2021,"stock","REF",2018,"vehicle",119078640
"PHEV20","Car",2021,"stock","REF",2018,"vehicle",238601
"PHEV40","Car",2021,"stock","REF",2018,"vehicle",356580
"BEV100","Light truck",2021,"stock","REF",2018,"vehicle",39825
"BEV300","Light truck",2021,"stock","REF",2018,"vehicle",35088
"CNG","Light truck",2021,"stock","REF",2018,"vehicle",443293
"FCV","Light truck",2021,"stock","REF",2018,"vehicle",11784
"FFV","Light truck",2021,"stock","REF",2018,"vehicle",16305135
"HEV","Light truck",2021,"stock","REF",2018,"vehicle",657313
"ICEV-D","Light truck",2021,"stock","REF",2018,"vehicle",536700
"ICEV-G","Light truck",2021,"stock","REF",2018,"vehicle",98629201
"PHEV20","Light truck",2021,"stock","REF",2018,"vehicle",91517
"PHEV40","Light truck",2021,"stock","REF",2018,"vehicle",50894
"BEV100","Car",2022,"stock","REF",2018,"vehicle",361515
"BEV300","Car",2022,"stock","REF",2018,"vehicle",229545
"CNG","Car",2022,"stock","REF",2018,"vehicle",298340
"FCV","Car",2022,"stock","REF",2018,"vehicle",13889
"FFV","Car",2022,"stock","REF",2018,"vehicle",5006094
"HEV","Car",2022,"stock","REF",2018,"vehicle",5276284
"ICEV-D","Car",2022,"stock","REF",2018,"vehicle",720384
"ICEV-G","Car",2022,"stock","REF",2018,"vehicle",119924843
"PHEV20","Car",2022,"stock","REF",2018,"vehicle",252704
"PHEV40","Car",2022,"stock","REF",2018,"vehicle",398477
"BEV100","Light truck",2022,"stock","REF",2018,"vehicle",44765
"BEV300","Light truck",2022,"stock","REF",2018,"vehicle",39545
"CNG","Light truck",2022,"stock","REF",2018,"vehicle",497355
"FCV","Light truck",2022,"stock","REF",2018,"vehicle",13349
"FFV","Light truck",2022,"stock","REF",2018,"vehicle",16282026
"HEV","Light truck",2022,"stock","REF",2018,"vehicle",680424
"ICEV-D","Light truck",2022,"stock","REF",2018,"vehicle",573549
"ICEV-G","Light truck",2022,"stock","REF",2018,"vehicle",98115881
"PHEV20","Light truck",2022,"stock","REF",2018,"vehicle",102921
"PHEV40","Light truck",2022,"stock","REF",2018,"vehicle",57470
"BEV100","Car",2023,"stock","REF",2018,"vehicle",383684
"BEV300","Car",2023,"stock","REF",2018,"vehicle",251773
"CNG","Car",2023,"stock","REF",2018,"vehicle",331782
"FCV","Car",2023,"stock","REF",2018,"vehicle",15533
"FFV","Car",2023,"stock","REF",2018,"vehicle",5181808
"HEV","Car",2023,"stock","REF",2018,"vehicle",5514432
"ICEV-D","Car",2023,"stock","REF",2018,"vehicle",688924
"ICEV-G","Car",2023,"stock","REF",2018,"vehicle",120866940
"PHEV20","Car",2023,"stock","REF",2018,"vehicle",265883
"PHEV40","Car",2023,"stock","REF",2018,"vehicle",438976
"BEV100","Light truck",2023,"stock","REF",2018,"vehicle",49467
"BEV300","Light truck",2023,"stock","REF",2018,"vehicle",43786
