"Data","Unit","LWscen","Size","Technology","Fuel type","Year","value"
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2029,0.00529217791848833
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2030,0.0261662778887166
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2031,0.0329470162745834
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2032,0.0326522469890301
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2033,0.0328248979018984
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2034,0.0329021264069166
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2035,0.0326274920863089
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2036,0.0328543070264777
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2037,0.032901617665791
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2038,0.0329510498587092
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2039,0.0329096317184335
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2040,0.0334878331345633
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2041,0.0334523141833143
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2042,0.0336394566272597
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2043,0.0339177105625965
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2044,0.0341046709780527
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2045,0.0340587028714805
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2046,0.0268541458346362
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2047,0.0293074321092494
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2048,0.0293967605007674
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2049,0.029497548449388
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","ICEV-D","Diesel",2050,0.0185914877189888
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2017,0.167219788398414
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2018,-0.23711599155438
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2019,-0.302671454757415
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2020,-0.281075830441316
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2021,-0.293571392079295
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2022,-0.260118324423544
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2023,-0.251842740829683
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2024,-0.190605920486334
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2025,-0.310768902865485
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2026,-0.00035413338331397
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2027,0.00797116892608749
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2028,0.00904453094684407
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2029,0.0107079462397961
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2030,0.0153727232159049
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2031,0.0131845116907082
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2032,0.0148283944364698
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2033,0.0135885602272892
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2034,0.0125311941213102
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2035,0.0132584516293752
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2036,0.0140712151406674
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2037,0.0131376812672432
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2038,0.0268324508748161
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2039,0.0261242291594758
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2040,0.0271649522872139
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2041,0.0268393152632132
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2042,0.0271209189366471
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2043,0.027832881453452
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2044,0.0283118001257448
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2045,0.0276894213268521
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2046,0.0286270036192168
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2047,0.0271927365590505
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2048,0.0268390051568443
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2049,0.0268626342628035
"Absolute fuel consumption improvement","L/100km","BAU","Car","CNG","CNG & LPG",2050,0.0275917687002574
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2017,-0.244713736011192
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2018,-0.25013146038071
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2019,-0.148572112154799
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2020,-0.28831117986352
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2021,-0.441446835124148
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2022,-0.516063136640979
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2023,-0.480501670560099
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2024,-0.602890791348415
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2025,-0.106798634807879
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2026,-0.0409714017535641
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2027,-0.0476016071579076
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2028,-0.0268297797419003
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2029,-0.0254512367479298
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2030,-0.0231489696386985
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2031,-0.0166357663666167
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2032,-0.0162460347652527
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2033,-0.0160665083368579
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2034,-0.015138091920611
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2035,-0.0104931328583121
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2036,-0.00172324954066661
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2037,-0.00184301885222629
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2038,-0.00113321146104836
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2039,0.0011539354917067
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2040,-0.00208106691905791
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2041,0.000856689232920698
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2042,0.00170130294176734
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2043,0.0012779823626869
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2044,0.00108294066336535
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2045,0.00385154598481729
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2046,-0.00412774268489224
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2047,0.00305681529924841
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2048,0.00343705347503658
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2049,0.00394694129127315
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","CNG","CNG & LPG",2050,-0.0484943772324186
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2017,0.017425864538829
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2018,-0.0537650533118915
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2019,-0.0904050435739467
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2020,-0.109006650360679
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2021,-0.109116304892166
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2022,-0.11604969466269
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2023,-0.134826394266283
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2024,-0.0873920306987671
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2025,-0.119221002478969
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2026,0.00249329975911765
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2027,-0.00267043660988499
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2028,0.000177468824032429
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2029,-0.000187941656927135
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2030,0.00345091840069431
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2031,0.00366175571715452
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2032,0.00427589712278119
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2033,0.00412056564588239
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2034,0.00369358055272629
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2035,0.00372156251253454
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2036,0.00359931816334197
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2037,0.00274327149407182
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2038,0.00270933611700431
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2039,0.00286660138522926
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2040,0.00241256408692785
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2041,0.00258738321155285
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2042,0.00266856659351454
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2043,0.00262755975391242
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2044,0.00257236550857449
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2045,0.00296145768388844
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2046,0.00313436018515523
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2047,0.00274426218661248
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2048,0.00266232161835349
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2049,0.00277814279825026
"Absolute fuel consumption improvement","L/100km","BAU","Car","HEV","E10",2050,0.00283863047298036
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2017,-0.110358208808972
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2018,-0.0754938580751113
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2019,-0.0876513690641046
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2020,-0.172186013973533
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2021,-0.268551402076027
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2022,-0.172748937794075
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2023,-0.0586472663554137
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2024,-0.155387054206582
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2025,-0.362468601324504
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2026,0.00541135434913594
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2027,0.00491763538835775
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2028,0.0050392961941437
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2029,0.00398483017527353
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2030,0.00394572975628977
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2031,0.00635739867052074
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2032,0.0109350921252173
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2033,0.0107849396556272
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2034,0.0107892711447176
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2035,0.0116384920031204
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2036,0.0118439182351813
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2037,0.0113288034977733
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2038,0.0119311750263961
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2039,0.0120402627799196
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2040,0.0121036980912803
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2041,0.0122136215958332
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2042,0.0124258885473467
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2043,0.0126605370210116
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2044,0.0127322598632296
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2045,0.0129608988482044
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2046,0.00157084186202685
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2047,0.00272462080077918
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2048,0.00415211624691632
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2049,0.00430240369441911
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","HEV","E10",2050,0.000408120320157948
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2017,0.030129590682441
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2018,-0.032931909310815
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2019,-0.0958289466593942
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2020,-0.135292716924741
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2021,-0.116905150753483
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2022,-0.111276910132553
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2023,-0.120738186404789
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2024,-0.0983927152813178
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2025,-0.104195051034153
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2026,-0.0685216899743716
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2027,-0.0041956212711897
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2028,0.000303186926259705
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2029,-0.000620221426700695
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2030,0.00331744744987932
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2031,0.00275799270763008
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2032,0.00466978391280502
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2033,0.00370544217885466
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2034,0.0033204292144687
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2035,0.00385510281411468
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2036,0.00356368409772637
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2037,0.0019003090070182
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2038,0.00322034483694601
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2039,0.00269534190801805
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2040,0.0024704545343471
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2041,0.00239829357074813
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2042,0.00272526546817562
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2043,0.00275027042104388
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2044,0.00252902737060937
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2045,0.00294958611424466
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2046,0.00336427747406874
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2047,0.00219638494860752
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2048,0.00249380256781411
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2049,0.00285377890226891
"Absolute fuel consumption improvement","L/100km","BAU","Car","PHEV20","E10",2050,0.00286454037521164
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2016,0
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2017,0.109837850660332
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2018,-0.120053743011813
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2019,-0.34934578577749
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2020,-0.493211520648722
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2021,-0.426179387075709
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2022,-0.405661555973465
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2023,-0.440152772970037
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2024,-0.358692040693146
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2025,-0.379844538070831
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2026,-0.2497967937807
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2027,-0.0152951969201764
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2028,0.00110527224480637
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2029,-0.00226102601792033
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2030,0.0120938017848912
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2031,0.0100543015779999
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2032,0.0170237635630948
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2033,0.0135082420787324
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2034,0.0121046718500415
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2035,0.0140538320496908
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2036,0.0129914609810742
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2037,0.0069276034686721
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2038,0.0117398128306266
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2039,0.00982590719839929
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2040,0.00900607708437591
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2041,0.00874301326692057
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2042,0.00993499396185568
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2043,0.0100261498725967
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2044,0.00921960519067959
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2045,0.010752758062359
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2046,0.0122645213030403
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2047,0.00800695251788961
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2048,0.00909119267191212
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2049,0.0104034915106794
"Absolute fuel consumption improvement","kWh/100km","BAU","Car","PHEV20","Electricity",2050,0.0104427226131005
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2016,0
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2017,-0.138942825281966
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2018,-0.106070620343352
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2019,-0.103328183458365
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2020,-0.201751561028829
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2021,-0.29398621896424
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2022,-0.241984452566991
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2023,-0.104392249361733
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2024,-0.086915553399508
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2025,-0.352084831001496
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2026,-0.220666560891153
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2027,0.00175357583776813
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2028,0.00569639712534014
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2029,0.00368123533644578
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2030,0.00411259545153242
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2031,0.00549445600632103
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2032,0.0162351422688751
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2033,0.0176123431203832
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2034,0.0114957799267165
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2035,0.0130243543887876
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2036,0.0130812302064836
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2037,0.0115968015153169
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2038,0.0138137893553495
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2039,0.0131728608149683
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2040,0.0134758931323896
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2041,0.0132700090422203
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2042,0.0138838390881769
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2043,0.0142202547666684
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2044,0.0140926729379812
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2045,0.0144096095846901
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2046,-0.00849035210486793
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2047,0.0014011955965789
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2048,0.00425946462614627
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2049,0.0049021082305394
"Absolute fuel consumption improvement","L/100km","BAU","Light truck","PHEV20","E10",2050,0.00671068634978574
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2016,0
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2017,-0.229647884828556
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2018,-0.1753159513985
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2019,-0.170783188885323
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2020,-0.33345960222923
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2021,-0.485907157975757
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2022,-0.399957447105534
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2023,-0.172541901388331
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2024,-0.143656017908044
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2025,-0.5819338749995
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2026,-0.364722747347374
"Absolute fuel consumption improvement","kWh/100km","BAU","Light truck","PHEV20","Electricity",2027,0.00289835031936825
